# Esper - Capannelle, Corsica HFC01 - PINI - ITRDB FRA068
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/42118
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-42118.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/fra068-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/fra068.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/fra068.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2025-06-16
#--------------------
# File_Last_Modified_Date
#   Date: 2025-06-16
#--------------------
# Title
#   Study_Name: Esper - Capannelle, Corsica HFC01 - PINI - ITRDB FRA068
#--------------------
# Investigators
#   Investigators: Esper, Jan
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: 
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Capannelle, Corsica HFC01
#   Location: France
#   Northernmost_Latitude: 42.08098
#   Southernmost_Latitude: 42.08098
#   Easternmost_Longitude: 9.15846
#   Westernmost_Longitude: 9.15846
#   Elevation_m: 1600
#--------------------
# Data_Collection
#   Collection_Name: FRA068
#   First_Year: 1640
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Pinus nigra J.F. Arnold
#   Common_Name: Austrian pine
#   Tree_Species_Code: PINI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HFC0101a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFC0101a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HFC0101b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFC0101b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HFC0102a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFC0102a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HFC0102b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFC0102b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HFC0103a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFC0103a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HFC0103b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFC0103b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HFC0105a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFC0105a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HFC0105b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFC0105b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HFC0106a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFC0106a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HFC0106b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFC0106b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HFC0107a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFC0107a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HFC0107b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFC0107b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HFC0108a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFC0108a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HFC0108b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFC0108b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HFC0109a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFC0109a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HFC0109b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFC0109b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HFC0110a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFC0110a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HFC0110b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFC0110b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HFC0111z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HFC0111z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HFC0101a_raw	HFC0101b_raw	HFC0102a_raw	HFC0102b_raw	HFC0103a_raw	HFC0103b_raw	HFC0105a_raw	HFC0105b_raw	HFC0106a_raw	HFC0106b_raw	HFC0107a_raw	HFC0107b_raw	HFC0108a_raw	HFC0108b_raw	HFC0109a_raw	HFC0109b_raw	HFC0110a_raw	HFC0110b_raw	HFC0111z_raw
1640	NA	2.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1641	NA	3.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1642	NA	2.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1643	NA	3.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1644	NA	3.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1645	NA	3.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1646	NA	2.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1647	NA	3.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1648	NA	3.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1649	NA	2.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1650	NA	1.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1651	NA	2.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1652	NA	2.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1653	NA	2.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1654	NA	3.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1655	NA	2.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1656	NA	2.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1657	NA	1.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1658	NA	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1659	NA	1.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1660	1.58	1.6	2.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99
1661	3.13	1.99	3.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07
1662	2.55	2.07	2.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.17
1663	3.05	2.06	2.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32
1664	2.39	1.66	1.88	NA	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08
1665	2.07	2.2	2.62	NA	1.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.78
1666	3.03	1.54	2.52	NA	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.65
1667	3.04	2.48	2.59	NA	1.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.15
1668	3.13	2.03	2.22	NA	0.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93
1669	1.83	2.19	2.43	NA	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53
1670	2.2	2.42	2.62	NA	1.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88
1671	2.27	1.96	2.24	NA	1.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81
1672	1.35	2.47	1.09	NA	0.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44
1673	2.76	2.72	1.1	NA	1.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52
1674	2.61	2.95	1.38	NA	0.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66
1675	2.98	3.49	1.03	NA	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64
1676	2.14	3.07	1.2	NA	1.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66
1677	2.95	3.6	1.63	NA	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74
1678	2.08	1.68	1.24	NA	1.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73
1679	2.33	1.57	2.18	2.55	1.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7
1680	2.78	2.39	1.91	2.65	0.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69
1681	2.05	1.44	1.37	2.45	0.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25
1682	1.97	1.28	1.36	2.02	0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.35
1683	1.97	1.34	1.37	2.09	1.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48
1684	2.21	1.52	1.68	2.69	1.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.37
1685	1.73	1.06	1.31	2.18	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.33
1686	1.66	0.95	1.37	1.83	0.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43
1687	1.59	0.64	1.12	1.31	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34
1688	2.17	1.26	1.02	2.23	0.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.35
1689	2.64	2.39	1.42	2.75	0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5
1690	2.58	2.1	2.05	2.44	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61
1691	2.94	2.37	2.21	3.23	1.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69
1692	2.64	2.27	2.22	2.4	1.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51
1693	1.81	1.64	2.07	2.83	1.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48
1694	0.95	0.79	0.8	1.23	0.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.39
1695	1.37	0.99	0.54	0.91	0.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.45
1696	1.46	1.06	0.92	1.46	0.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6
1697	2.18	1.31	0.95	1.53	1.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54
1698	1.59	1.33	0.71	1.11	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49
1699	1.46	1.21	0.87	1.21	0.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58
1700	1.78	1.43	0.84	1.21	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25
1701	1.5	1.28	0.88	1.56	0.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41
1702	1.45	1.86	0.63	1.32	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.45
1703	1.65	1.57	0.75	1.39	0.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.39
1704	1.8	1.54	1.16	1.65	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44
1705	1.76	1.5	1.09	1.64	0.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43
1706	1.39	1.2	1.19	1.63	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42
1707	1.11	0.93	0.96	1.3	0.51	1.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.39
1708	1.49	1.08	1.5	0.11	0.86	1.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49
1709	1.72	1.6	1.09	1.53	0.2	1.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34
1710	1.96	1.58	1.04	1.58	0.42	1.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54
1711	1.92	2	1.44	2.4	0.43	1.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.39
1712	2.33	1.94	1.71	2.4	0.51	1.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47
1713	1.56	1.09	1.57	1.9	0.42	1.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56
1714	1.62	0.96	1.88	2.39	0.93	1.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68
1715	0.8	0.74	1.28	1.71	0.46	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59
1716	0.61	0.46	0.83	0.76	0.41	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28
1717	1.36	0.98	1.26	1.35	0.75	0.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44
1718	1.12	0.85	0.68	1.03	0.71	1.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51
1719	0.63	0.51	0.63	0.74	0.54	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36
1720	0.44	0.37	0.63	0.55	0.27	0.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.21
1721	0.79	0.47	1.05	1.58	0.01	0.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24
1722	0.47	0.39	1.03	1.59	0.03	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.39
1723	0.87	0.45	1.49	1.5	0.09	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.39
1724	0.84	0.42	1.77	1.3	0.18	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55
1725	0.77	0.58	1.4	1.35	0.2	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31
1726	0.77	0.4	1.55	1.73	0.43	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43
1727	1.2	0.73	1.98	2.22	0.8	1.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62
1728	1.3	0.68	1.34	1.53	0.84	1.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71
1729	0.76	0.46	1.58	1.94	0.9	2.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31
1730	0.58	0.46	0.96	1.62	1.12	2.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22
1731	0.23	0.2	0.48	0.73	0.41	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.14
1732	0.65	0.43	0.58	0.8	0.94	1.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22
1733	1.08	0.63	0.81	0.95	0.94	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.35
1734	1.87	1.34	1.82	2	1.14	1.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47
1735	1.48	1.35	1.46	1.97	0.94	2.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36
1736	1.45	1.55	1.55	2.29	1.19	2.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54
1737	1.32	1.32	1.73	2.01	1.19	2.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69
1738	0.86	1.03	1.95	1.8	0.99	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6
1739	1.06	1.16	1.6	1.36	0.7	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56
1740	0.78	0.83	1.06	0.66	0.74	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56
1741	0.72	0.88	1.41	1.64	0.93	1.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65
1742	0.61	0.8	0.86	1.01	0.54	1.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.32
1743	0.96	1.17	1.78	1.6	1.13	2.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61
1744	0.63	0.9	1.48	1.5	1.03	1.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69
1745	0.82	1.31	1.81	1.95	1.18	1.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54
1746	0.6	1.1	1.18	1.37	0.83	1.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68
1747	0.85	1.25	1.48	1.99	1.1	2.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77
1748	0.85	1.23	1.72	2.05	1.17	3.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82
1749	0.73	1.08	1.45	1.38	0.8	2.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71
1750	0.72	0.97	1.9	1.77	0.83	2.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76
1751	0.3	0.47	0.71	0.79	0.45	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38
1752	0.35	0.62	0.73	0.79	0.27	0.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.35
1753	0.31	0.5	0.6	0.58	0.42	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42
1754	0.46	0.54	0.6	0.66	0.47	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47
1755	0.65	0.77	1.01	1.16	1.37	1.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47
1756	0.56	0.73	1.3	1.41	1.34	1.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36
1757	0.8	0.86	1.58	1.95	1.44	2.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56
1758	1.34	1.01	1.87	2.18	1.09	2.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61
1759	1.47	1.33	2.48	2.77	1.47	3.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82
1760	0.5	0.5	1.08	1.45	0.57	1.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47
1761	0.9	0.98	1.24	1.86	0.91	1.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47
1762	0.79	0.94	1.25	1.58	1.22	2.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58
1763	1.09	0.89	0.97	1	0.99	1.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59
1764	1.13	0.66	1.07	1.06	0.93	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63
1765	1.41	1.04	1.56	1.84	1.01	2.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61
1766	1.12	0.76	1.26	1.78	0.99	2.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61
1767	0.67	0.67	0.73	0.78	0.44	1.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38
1768	0.83	0.7	0.72	0.96	0.69	1.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5
1769	0.93	0.77	0.93	1.08	0.69	1.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28
1770	0.7	0.48	0.82	1.03	0.38	1.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.33
1771	0.55	0.33	0.61	0.76	0.49	0.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22
1772	0.53	0.33	0.67	0.96	0.39	1.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26
1773	0.99	0.71	0.58	1.11	0.24	1.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31
1774	1.39	0.89	0.52	1.16	0.54	1.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.45
1775	1.22	0.84	0.6	0.91	0.5	1.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34
1776	1.13	0.8	0.88	1.29	0.59	1.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51
1777	1.61	1	1.83	2.14	0.81	2.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64
1778	1.08	0.9	0.86	1.58	0.74	1.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56
1779	1.37	1.12	1.45	1.82	0.6	2.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41
1780	1.15	0.77	1.1	1.42	0.78	2.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57
1781	1.75	1.33	1.37	2.07	0.96	1.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59
1782	0.54	0.48	0.55	0.93	0.31	0.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31
1783	1.08	0.77	0.75	1.03	0.4	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34
1784	0.9	0.62	0.5	0.61	0.3	0.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24
1785	0.52	0.39	0.44	0.44	0.21	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28
1786	0.73	0.62	0.48	0.75	0.35	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28
1787	0.63	0.61	0.44	0.79	0.55	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.35
1788	0.63	0.61	0.49	0.76	0.4	0.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24
1789	0.71	0.69	0.68	0.84	0.52	0.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28
1790	0.75	0.85	0.77	1.06	0.77	1.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3
1791	0.83	0.63	0.67	1	0.69	1.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25
1792	0.53	0.53	0.42	0.9	0.4	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.29
1793	0.41	0.54	0.37	0.55	0.57	0.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.32
1794	0.75	0.78	0.66	1.03	0.7	1.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34
1795	0.58	0.88	1.01	1.35	1.18	2.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26
1796	0.57	0.98	0.72	1	1.05	1.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4
1797	0.5	0.59	0.65	1	0.79	1.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.39
1798	0.74	0.82	0.88	1.99	1.21	2.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41
