# Ferrari - Durbegia, Val Bregaglia - ABAL - ITRDB CHE468
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/41280
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-41280.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/che468-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/che468.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/che468.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2025-05-02
#--------------------
# File_Last_Modified_Date
#   Date: 2025-05-02
#--------------------
# Title
#   Study_Name: Ferrari - Durbegia, Val Bregaglia - ABAL - ITRDB CHE468
#--------------------
# Investigators
#   Investigators: Ferrari, Michela; Nötzli, Magdalena; Bigler, Christof
#--------------------
# Description_Notes_and_Keywords
#   Description: Elevation range: 1411 - 1520 m a.s.l.
#--------------------
# Publication
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation: Ferrari M. 2024. Wachstum und Verbreitung der Weisstanne im Bergell. Master’s thesis. ETH Zurich, Zurich. doi:10.3929/ethz-b-000676922
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: 
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Durbegia, Val Bregaglia
#   Location: Switzerland
#   Northernmost_Latitude: 46.353236221
#   Southernmost_Latitude: 46.353236221
#   Easternmost_Longitude: 9.592701821
#   Westernmost_Longitude: 9.592701821
#   Elevation_m: 1465
#--------------------
# Data_Collection
#   Collection_Name: CHE468
#   First_Year: 1774
#   Last_Year: 2023
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Abies alba Mill.
#   Common_Name: silver fir
#   Tree_Species_Code: ABAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## DU01TA_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DU01TA; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DU02TA_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DU02TA; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DU03TA_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DU03TA; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DU04TA_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DU04TA; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DU05TA_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DU05TA; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DU06TA_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DU06TA; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DU09TA_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DU09TA; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DU10TA_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DU10TA; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DU11TA_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DU11TA; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DU12TA_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DU12TA; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DU13TA_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DU13TA; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DU15TA_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DU15TA; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DU16TA_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DU16TA; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	DU01TA_raw	DU02TA_raw	DU03TA_raw	DU04TA_raw	DU05TA_raw	DU06TA_raw	DU09TA_raw	DU10TA_raw	DU11TA_raw	DU12TA_raw	DU13TA_raw	DU15TA_raw	DU16TA_raw
1774	NA	NA	NA	NA	NA	NA	NA	1.53	NA	NA	NA	NA	NA
1775	NA	NA	NA	NA	NA	NA	NA	1.43	NA	NA	NA	NA	NA
1776	NA	NA	NA	NA	NA	NA	NA	2.02	NA	NA	NA	NA	NA
1777	NA	NA	NA	NA	NA	NA	NA	1.7	NA	NA	NA	NA	NA
1778	NA	NA	NA	NA	NA	NA	NA	1.24	NA	NA	NA	NA	NA
1779	NA	NA	NA	NA	NA	NA	NA	1.15	NA	NA	NA	NA	NA
1780	NA	NA	NA	NA	NA	NA	NA	1.5	NA	NA	NA	NA	NA
1781	NA	NA	NA	NA	NA	NA	NA	1.62	NA	0.67	NA	NA	NA
1782	NA	NA	NA	NA	NA	NA	NA	1.48	NA	1.61	NA	NA	NA
1783	NA	NA	NA	NA	NA	NA	NA	1.62	NA	2.31	NA	NA	NA
1784	NA	NA	NA	NA	NA	NA	NA	1.75	NA	2.03	NA	NA	NA
1785	NA	NA	NA	NA	NA	NA	NA	1.27	NA	1.65	NA	NA	NA
1786	NA	NA	NA	NA	NA	NA	NA	1.67	NA	1.81	NA	NA	NA
1787	NA	NA	NA	NA	NA	NA	NA	1.8	NA	1.51	NA	NA	NA
1788	NA	NA	NA	NA	NA	NA	NA	1.72	NA	1.73	NA	NA	NA
1789	NA	NA	NA	NA	NA	NA	NA	1.07	NA	1.52	NA	NA	NA
1790	NA	NA	NA	NA	NA	NA	NA	1.39	NA	1.38	NA	NA	NA
1791	NA	NA	NA	NA	NA	NA	NA	0.9	NA	1.27	NA	NA	NA
1792	NA	NA	NA	NA	NA	NA	NA	1.22	NA	1.7	NA	NA	NA
1793	NA	NA	NA	NA	NA	NA	NA	1.4	NA	1.57	NA	NA	NA
1794	NA	NA	NA	NA	NA	NA	NA	1.34	NA	1.61	NA	NA	NA
1795	NA	NA	NA	NA	NA	NA	NA	1.09	NA	1.33	NA	NA	NA
1796	NA	NA	NA	NA	0.6	NA	NA	1.11	NA	1.63	NA	NA	NA
1797	NA	NA	NA	NA	0.69	NA	NA	0.99	NA	1.16	NA	NA	NA
1798	NA	NA	NA	NA	0.95	NA	NA	1.03	NA	1.33	NA	NA	NA
1799	NA	NA	NA	NA	1.08	NA	NA	1.32	NA	1.29	NA	NA	NA
1800	NA	NA	NA	NA	1.3	NA	NA	1.22	NA	1.18	NA	NA	NA
1801	NA	NA	NA	NA	1.09	NA	NA	1.12	NA	1.46	NA	NA	NA
1802	NA	NA	NA	NA	0.88	NA	NA	1.29	NA	1.77	NA	NA	NA
1803	NA	NA	NA	NA	0.88	NA	NA	0.98	NA	0.97	NA	NA	NA
1804	NA	NA	NA	NA	0.81	NA	NA	1.11	NA	1.02	NA	NA	NA
1805	NA	NA	NA	NA	0.94	NA	NA	1.06	NA	1.26	NA	NA	NA
1806	NA	NA	NA	NA	0.82	NA	NA	0.96	NA	1.26	NA	NA	NA
1807	NA	NA	NA	NA	0.8	NA	NA	1.09	NA	1.15	NA	NA	NA
1808	NA	NA	NA	NA	0.42	NA	NA	0.9	NA	0.79	NA	NA	NA
1809	NA	NA	NA	NA	1.08	NA	NA	1.09	NA	1.05	1.89	NA	NA
1810	NA	NA	NA	NA	1.15	NA	NA	1.13	NA	1.1	1.8	NA	NA
1811	NA	NA	NA	NA	1.06	NA	NA	1.04	NA	0.99	2.07	NA	NA
1812	NA	NA	NA	NA	1.1	NA	NA	1.1	NA	1	2.75	NA	NA
1813	NA	NA	NA	NA	1.32	NA	NA	0.83	NA	1.08	2.45	NA	NA
1814	NA	NA	NA	NA	1.35	NA	NA	0.99	2.49	1.15	2.06	NA	NA
1815	NA	NA	NA	NA	1.11	NA	NA	0.69	2.41	0.84	1.51	NA	NA
1816	NA	NA	NA	NA	1.08	NA	NA	0.7	2.63	1.01	1.52	NA	NA
