# Esper - Zermatt RCZ04 - LADE - ITRDB CHE619
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/42016
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-42016.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/che619x-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/che619x.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/che619x.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2025-06-16
#--------------------
# File_Last_Modified_Date
#   Date: 2025-06-16
#--------------------
# Title
#   Study_Name: Esper - Zermatt RCZ04 - LADE - ITRDB CHE619
#--------------------
# Investigators
#   Investigators: Esper, Jan; Riechelmann, Dana
#--------------------
# Description_Notes_and_Keywords
#   Description: MXD data
#--------------------
# Publication
#   Authors: Hartl-Meier, Claudia; Jan Esper; Andrew Liebhold; Oliver Konter; Andreas Rothe; Ulf Büntgen
#   Published_Date_or_Year: 2017
#   Published_Title: Effects of host abundance on larch budmoth outbreaks in the European Alps
#   Journal_Name: Agricultural and Forest Entomology
#   Volume: 19
#   Edition:
#   Issue: None
#   Pages: 376-387
#   Report_Number: None
#   DOI: 10.1111/afe.12216
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: 
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Zermatt RCZ04
#   Location: Switzerland
#   Northernmost_Latitude: 46.022283
#   Southernmost_Latitude: 46.022283
#   Easternmost_Longitude: 7.77335
#   Westernmost_Longitude: 7.77335
#   Elevation_m: 2200
#--------------------
# Data_Collection
#   Collection_Name: CHE619
#   First_Year: 1474
#   Last_Year: 2011
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Larix decidua Mill.
#   Common_Name: European larch
#   Tree_Species_Code: LADE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## RCZ0412A_raw	maximum density,,,gram per decimeter,,tree ring,,,N,Tree ID: RCZ0412A
## RCZ0412B_raw	maximum density,,,gram per decimeter,,tree ring,,,N,Tree ID: RCZ0412B
## RCZ0417A_raw	maximum density,,,gram per decimeter,,tree ring,,,N,Tree ID: RCZ0417A
## RCZ0417B_raw	maximum density,,,gram per decimeter,,tree ring,,,N,Tree ID: RCZ0417B
## RCZ0427B_raw	maximum density,,,gram per decimeter,,tree ring,,,N,Tree ID: RCZ0427B
## RCZ0427C_raw	maximum density,,,gram per decimeter,,tree ring,,,N,Tree ID: RCZ0427C
## RCZ0431A_raw	maximum density,,,gram per decimeter,,tree ring,,,N,Tree ID: RCZ0431A
## RCZ0431B_raw	maximum density,,,gram per decimeter,,tree ring,,,N,Tree ID: RCZ0431B
## RCZ0440A_raw	maximum density,,,gram per decimeter,,tree ring,,,N,Tree ID: RCZ0440A
## RCZ0440B_raw	maximum density,,,gram per decimeter,,tree ring,,,N,Tree ID: RCZ0440B
## RCZ0446A_raw	maximum density,,,gram per decimeter,,tree ring,,,N,Tree ID: RCZ0446A
## RCZ0446B_raw	maximum density,,,gram per decimeter,,tree ring,,,N,Tree ID: RCZ0446B
## RCZ0448A_raw	maximum density,,,gram per decimeter,,tree ring,,,N,Tree ID: RCZ0448A
## RCZ0448B_raw	maximum density,,,gram per decimeter,,tree ring,,,N,Tree ID: RCZ0448B
## RCZ0453A_raw	maximum density,,,gram per decimeter,,tree ring,,,N,Tree ID: RCZ0453A
## RCZ0453C_raw	maximum density,,,gram per decimeter,,tree ring,,,N,Tree ID: RCZ0453C
## RCZ0457A_raw	maximum density,,,gram per decimeter,,tree ring,,,N,Tree ID: RCZ0457A
## RCZ0457C_raw	maximum density,,,gram per decimeter,,tree ring,,,N,Tree ID: RCZ0457C
## RCZ0459A_raw	maximum density,,,gram per decimeter,,tree ring,,,N,Tree ID: RCZ0459A
## RCZ0459B_raw	maximum density,,,gram per decimeter,,tree ring,,,N,Tree ID: RCZ0459B
## RCZ0470A_raw	maximum density,,,gram per decimeter,,tree ring,,,N,Tree ID: RCZ0470A
## RCZ0470B_raw	maximum density,,,gram per decimeter,,tree ring,,,N,Tree ID: RCZ0470B
## RCZ0476A_raw	maximum density,,,gram per decimeter,,tree ring,,,N,Tree ID: RCZ0476A
## RCZ0476B_raw	maximum density,,,gram per decimeter,,tree ring,,,N,Tree ID: RCZ0476B
#---------------------
# Data:
# Missing_Values: NA
age_CE	RCZ0412A_raw	RCZ0412B_raw	RCZ0417A_raw	RCZ0417B_raw	RCZ0427B_raw	RCZ0427C_raw	RCZ0431A_raw	RCZ0431B_raw	RCZ0440A_raw	RCZ0440B_raw	RCZ0446A_raw	RCZ0446B_raw	RCZ0448A_raw	RCZ0448B_raw	RCZ0453A_raw	RCZ0453C_raw	RCZ0457A_raw	RCZ0457C_raw	RCZ0459A_raw	RCZ0459B_raw	RCZ0470A_raw	RCZ0470B_raw	RCZ0476A_raw	RCZ0476B_raw
1570	NA	NA	NA	NA	NA	NA	0.88	0.84	NA	NA	NA	NA	NA	NA	NA	0.84	0.85	0.9	NA	NA	NA	NA	NA	NA
1571	NA	NA	NA	NA	NA	NA	0.85	0.77	NA	NA	NA	NA	NA	NA	NA	0.96	0.88	0.87	NA	NA	NA	NA	NA	NA
1572	NA	NA	NA	NA	NA	NA	0.72	0.7	NA	NA	NA	NA	NA	NA	NA	0.82	0.66	0.62	NA	NA	NA	NA	NA	NA
1573	NA	NA	NA	NA	NA	NA	0.79	0.76	NA	NA	NA	NA	NA	NA	NA	0.9	0.82	0.91	NA	NA	NA	NA	NA	NA
1574	NA	NA	NA	NA	NA	NA	0.87	0.82	NA	NA	NA	NA	NA	NA	NA	0.94	0.86	0.86	NA	NA	NA	NA	NA	NA
1575	NA	NA	NA	NA	NA	NA	0.99	0.97	NA	NA	NA	NA	NA	NA	NA	0.85	0.61	0.68	NA	NA	NA	NA	NA	NA
1576	NA	NA	NA	NA	NA	NA	0.86	0.81	NA	NA	NA	NA	NA	NA	NA	0.92	0.84	0.84	NA	NA	NA	NA	NA	NA
1577	NA	NA	NA	NA	NA	NA	0.84	0.82	NA	NA	NA	NA	NA	NA	NA	0.93	0.88	0.9	NA	NA	NA	NA	NA	NA
1578	NA	NA	NA	NA	NA	NA	0.88	0.89	NA	NA	NA	NA	NA	NA	NA	0.84	0.74	0.78	NA	NA	NA	NA	NA	NA
1579	NA	NA	NA	NA	NA	NA	0.84	0.81	NA	NA	NA	NA	NA	NA	NA	0.82	0.77	0.79	NA	NA	NA	NA	NA	NA
1580	NA	NA	NA	NA	NA	NA	0.7	0.7	NA	NA	NA	NA	NA	NA	NA	0.91	0.86	0.81	NA	NA	NA	NA	NA	NA
1581	NA	NA	NA	NA	NA	NA	0.86	0.86	NA	NA	NA	NA	NA	NA	NA	0.84	0.75	0.85	NA	NA	NA	NA	NA	NA
1582	NA	NA	NA	NA	NA	NA	0.9	0.9	NA	NA	NA	NA	NA	NA	NA	0.9	0.81	0.99	NA	NA	NA	NA	NA	NA
1583	NA	NA	NA	NA	NA	NA	0.98	0.94	NA	NA	NA	NA	NA	NA	NA	0.9	0.91	0.99	NA	NA	NA	NA	NA	NA
1584	NA	NA	NA	NA	NA	NA	0.97	0.89	NA	NA	NA	NA	NA	NA	NA	0.81	0.82	0.76	NA	NA	NA	NA	NA	NA
1585	NA	NA	NA	NA	NA	NA	0.85	0.66	NA	NA	NA	NA	NA	NA	NA	0.85	0.86	0.81	NA	NA	NA	NA	NA	NA
1586	NA	NA	NA	NA	NA	NA	0.87	0.88	NA	NA	NA	NA	NA	NA	NA	0.72	0.63	0.68	NA	NA	NA	NA	NA	NA
1587	NA	NA	NA	NA	NA	NA	0.75	0.72	NA	NA	NA	NA	NA	NA	NA	0.83	0.82	0.84	NA	NA	NA	NA	NA	NA
1588	NA	NA	NA	NA	NA	NA	0.76	0.77	NA	NA	NA	NA	NA	NA	NA	0.65	0.59	0.64	NA	NA	NA	NA	NA	NA
1589	NA	NA	NA	NA	NA	NA	0.56	0.56	NA	NA	NA	NA	NA	NA	NA	0.44	0.8	0.78	NA	NA	NA	NA	NA	NA
1590	NA	NA	NA	NA	NA	NA	0.61	0.73	NA	NA	NA	NA	NA	NA	NA	0.76	0.76	0.76	NA	NA	NA	NA	NA	NA
1591	NA	NA	NA	NA	NA	NA	0.57	0.73	NA	NA	NA	NA	NA	NA	NA	0.68	0.85	0.87	NA	NA	NA	NA	NA	NA
1592	NA	NA	NA	NA	NA	NA	0.49	0.75	NA	NA	NA	NA	NA	NA	NA	0.8	0.77	0.83	NA	NA	NA	NA	NA	NA
1593	NA	NA	NA	NA	NA	NA	0.57	0.69	NA	NA	NA	NA	NA	NA	NA	0.82	0.7	0.68	NA	NA	NA	NA	NA	NA
1594	NA	NA	NA	NA	NA	NA	0.63	0.85	NA	NA	NA	NA	NA	NA	NA	0.91	0.83	0.91	NA	NA	NA	NA	NA	NA
1595	NA	NA	NA	NA	NA	NA	0.53	0.72	NA	NA	NA	NA	NA	NA	NA	0.92	0.72	0.66	NA	NA	NA	NA	NA	NA
1596	NA	NA	NA	NA	NA	NA	0.57	0.77	NA	NA	NA	NA	NA	NA	NA	0.9	0.74	0.78	NA	NA	NA	NA	NA	NA
1597	NA	NA	NA	NA	NA	NA	0.55	0.83	NA	NA	NA	NA	NA	NA	NA	0.84	0.89	0.92	NA	NA	NA	NA	NA	NA
1598	NA	NA	NA	NA	NA	NA	0.56	0.7	NA	NA	NA	NA	NA	NA	NA	0.84	0.72	0.61	NA	NA	NA	NA	NA	NA
1599	NA	NA	NA	NA	NA	NA	0.57	0.67	NA	NA	NA	NA	NA	NA	NA	0.91	0.66	0.3	NA	NA	NA	NA	NA	NA
1600	NA	NA	NA	NA	NA	NA	0.68	0.73	NA	NA	NA	NA	NA	NA	NA	0.86	0.63	0.72	NA	NA	NA	NA	NA	NA
1601	NA	NA	NA	NA	NA	NA	0.71	0.73	NA	NA	NA	NA	NA	NA	NA	0.84	0.71	0.71	NA	NA	NA	NA	NA	NA
1602	NA	NA	NA	NA	NA	NA	0.77	0.82	NA	NA	NA	NA	NA	NA	NA	0.88	0.8	0.97	NA	NA	NA	NA	NA	NA
1603	NA	NA	NA	NA	NA	NA	0.76	0.87	NA	NA	NA	NA	NA	NA	NA	0.91	0.91	0.92	NA	NA	NA	NA	NA	NA
1604	NA	NA	NA	NA	NA	NA	0.8	0.86	NA	NA	NA	NA	NA	NA	NA	0.93	0.9	0.88	NA	NA	NA	NA	NA	NA
1605	NA	NA	NA	NA	NA	NA	0.74	0.81	NA	NA	NA	NA	NA	NA	NA	0.91	0.78	0.85	NA	NA	NA	NA	NA	NA
1606	NA	NA	NA	NA	NA	NA	0.66	0.84	NA	NA	NA	NA	NA	NA	NA	0.91	0.85	0.82	NA	NA	NA	NA	NA	NA
1607	NA	NA	NA	NA	NA	NA	0.68	0.85	NA	NA	NA	NA	NA	NA	NA	0.91	0.88	0.87	NA	NA	NA	NA	NA	NA
1608	NA	NA	NA	NA	NA	NA	0.58	0.68	NA	NA	NA	NA	NA	NA	NA	0.81	0.71	0.64	NA	NA	NA	NA	NA	NA
1609	NA	NA	NA	NA	NA	NA	0.65	0.68	NA	NA	NA	NA	NA	NA	NA	0.93	0.57	0.62	NA	NA	NA	NA	NA	NA
1610	NA	NA	NA	NA	NA	NA	0.79	0.9	NA	NA	NA	NA	NA	NA	NA	0.96	0.98	0.89	NA	NA	NA	NA	NA	NA
1611	NA	NA	NA	NA	NA	NA	0.74	0.87	NA	NA	NA	NA	NA	NA	NA	0.89	1	0.87	NA	NA	NA	NA	NA	NA
1612	NA	NA	NA	NA	NA	NA	0.69	0.87	NA	NA	NA	NA	NA	NA	NA	0.93	0.97	0.83	NA	NA	NA	NA	NA	NA
1613	NA	NA	NA	NA	NA	NA	0.66	0.8	NA	NA	NA	NA	NA	NA	NA	0.85	0.92	0.74	NA	NA	NA	NA	NA	NA
1614	NA	NA	NA	NA	NA	NA	0.65	0.77	NA	NA	NA	NA	NA	NA	NA	0.82	0.89	0.75	NA	NA	NA	NA	NA	NA
1615	NA	NA	NA	NA	NA	NA	0.66	0.92	NA	NA	NA	NA	NA	NA	NA	0.91	0.99	0.95	NA	NA	NA	NA	NA	NA
1616	NA	NA	NA	NA	NA	NA	0.72	0.9	NA	NA	NA	NA	NA	NA	NA	0.93	0.89	0.98	NA	NA	NA	NA	NA	NA
1617	NA	NA	NA	NA	NA	NA	0.62	0.83	NA	NA	NA	NA	NA	NA	NA	0.84	0.8	0.85	NA	NA	NA	NA	NA	NA
1618	NA	NA	NA	NA	NA	NA	0.57	0.8	NA	NA	NA	NA	NA	NA	NA	0.83	0.76	0.84	NA	NA	NA	NA	NA	NA
1619	NA	NA	NA	NA	NA	NA	0.59	0.91	NA	NA	NA	NA	NA	NA	NA	0.95	0.83	0.94	NA	NA	NA	NA	NA	NA
1620	NA	NA	NA	NA	NA	NA	0.62	0.81	NA	NA	NA	NA	NA	NA	NA	0.88	0.86	0.92	NA	NA	NA	NA	NA	NA
1621	NA	NA	NA	NA	NA	NA	0.54	0.78	NA	NA	NA	NA	NA	NA	NA	0.84	0.72	0.77	NA	NA	NA	NA	NA	NA
1622	NA	NA	NA	NA	NA	NA	0.59	0.78	NA	NA	NA	NA	NA	NA	NA	0.95	0.85	0.86	NA	NA	NA	NA	NA	NA
1623	NA	NA	NA	NA	NA	NA	0.62	0.88	NA	NA	NA	NA	NA	NA	NA	0.97	0.8	0.88	NA	NA	NA	NA	NA	NA
1624	NA	NA	NA	NA	NA	NA	0.69	0.8	NA	NA	NA	NA	NA	NA	NA	1.03	0.78	0.91	NA	NA	NA	NA	NA	NA
1625	NA	NA	NA	NA	NA	NA	0.7	0.86	NA	NA	NA	NA	NA	NA	NA	0.97	0.83	0.86	NA	NA	NA	NA	NA	0.91
1626	NA	NA	NA	NA	NA	NA	0.67	0.82	NA	NA	NA	NA	NA	NA	NA	0.99	0.87	0.8	NA	NA	NA	NA	NA	0.96
1627	NA	NA	NA	NA	NA	NA	0.61	0.94	NA	NA	NA	NA	NA	NA	NA	0.71	0.76	0.7	NA	NA	NA	NA	NA	0.86
1628	NA	NA	NA	NA	NA	NA	0.55	0.84	NA	NA	NA	NA	NA	NA	NA	0.76	0.59	0.58	NA	NA	NA	NA	NA	0.7
1629	NA	NA	NA	NA	NA	NA	0.71	0.84	NA	NA	NA	NA	NA	NA	NA	0.93	0.8	0.91	NA	NA	NA	NA	NA	0.92
1630	NA	NA	NA	NA	NA	NA	0.72	0.83	NA	NA	NA	NA	NA	NA	NA	0.99	0.92	0.9	NA	NA	NA	NA	NA	0.99
1631	NA	NA	NA	NA	NA	NA	0.74	0.9	NA	NA	NA	NA	NA	NA	NA	0.96	0.91	0.92	NA	NA	NA	NA	NA	0.96
1632	NA	NA	NA	NA	NA	NA	0.56	0.69	NA	NA	NA	NA	NA	NA	NA	0.8	0.65	0.64	NA	NA	NA	NA	NA	0.85
1633	NA	NA	NA	NA	NA	NA	0.71	0.63	NA	NA	NA	NA	NA	NA	NA	0.91	0.81	0.88	NA	NA	NA	NA	0.88	0.88
1634	NA	NA	NA	NA	NA	NA	0.73	0.88	NA	NA	NA	NA	NA	NA	NA	0.92	0.87	0.89	NA	NA	NA	NA	0.9	0.98
1635	NA	NA	NA	NA	NA	NA	0.74	0.9	NA	NA	NA	NA	NA	NA	NA	0.89	0.91	0.84	NA	NA	NA	NA	0.98	1.04
1636	NA	NA	NA	NA	NA	NA	0.76	0.9	NA	NA	NA	NA	NA	NA	NA	0.94	0.9	0.92	NA	NA	NA	NA	0.94	1
1637	NA	NA	NA	NA	NA	NA	0.79	0.94	NA	NA	NA	NA	NA	NA	NA	0.94	0.96	0.88	NA	NA	NA	NA	0.96	1.04
1638	NA	NA	NA	NA	NA	NA	0.79	0.84	NA	NA	NA	NA	NA	NA	NA	0.97	0.92	0.83	NA	NA	NA	NA	1.06	1.07
1639	NA	NA	NA	NA	NA	NA	0.69	0.75	NA	NA	NA	NA	NA	NA	NA	0.84	0.88	0.8	NA	NA	NA	NA	0.84	0.88
1640	NA	NA	NA	NA	NA	NA	0.73	0.9	NA	NA	NA	0.55	NA	NA	NA	0.89	0.84	0.76	NA	NA	NA	NA	0.88	0.94
1641	NA	NA	NA	NA	NA	NA	0.71	0.84	NA	NA	NA	0.66	NA	NA	NA	0.87	0.79	0.81	NA	NA	NA	NA	0.89	0.97
1642	NA	NA	NA	NA	NA	NA	0.65	0.95	NA	NA	NA	0.61	NA	NA	NA	0.84	0.58	0.68	NA	NA	NA	NA	0.86	0.9
1643	NA	NA	NA	NA	NA	NA	0.69	0.92	NA	NA	NA	0.59	NA	NA	NA	0.83	0.75	0.78	NA	NA	NA	NA	0.89	0.92
1644	NA	NA	NA	NA	NA	NA	0.71	0.95	NA	NA	NA	0.69	NA	NA	NA	0.76	0.8	0.85	NA	NA	NA	NA	0.86	0.9
1645	NA	NA	NA	NA	NA	NA	0.78	1.02	NA	NA	NA	0.67	NA	NA	NA	0.89	0.87	0.81	NA	NA	NA	NA	0.98	0.96
1646	NA	NA	NA	NA	NA	NA	0.75	0.79	NA	NA	NA	0.79	NA	NA	NA	0.87	0.84	0.76	NA	NA	NA	NA	0.98	0.98
1647	NA	NA	NA	NA	NA	NA	0.72	0.78	NA	NA	NA	0.63	NA	NA	NA	0.82	0.82	0.83	NA	NA	NA	NA	0.89	0.91
1648	NA	NA	NA	NA	NA	NA	0.59	0.81	NA	NA	NA	0.52	NA	NA	NA	0.7	0.67	0.68	NA	NA	NA	NA	0.82	0.86
1649	NA	NA	NA	NA	NA	NA	0.67	0.74	NA	NA	NA	0.76	NA	NA	NA	0.74	0.78	0.77	NA	NA	NA	NA	0.84	0.87
1650	NA	NA	NA	NA	NA	NA	0.77	0.8	NA	NA	NA	0.75	NA	NA	NA	0.96	0.76	0.84	NA	NA	NA	NA	0.95	0.94
1651	NA	NA	NA	NA	NA	NA	0.78	0.77	NA	NA	NA	0.83	NA	NA	NA	0.92	0.77	0.81	NA	NA	NA	NA	0.96	1
1652	NA	NA	NA	NA	NA	NA	0.69	0.82	NA	NA	NA	0.7	NA	NA	NA	0.79	0.75	0.77	NA	NA	NA	NA	0.83	0.94
1653	NA	NA	NA	NA	NA	NA	0.78	0.75	NA	NA	NA	0.85	NA	NA	NA	0.86	0.75	0.86	NA	NA	NA	NA	0.98	0.94
1654	NA	NA	NA	NA	NA	NA	0.74	0.68	NA	NA	NA	0.78	NA	NA	NA	0.9	0.82	0.8	NA	NA	NA	NA	0.87	0.9
1655	NA	NA	NA	NA	NA	NA	0.75	0.62	NA	NA	NA	0.81	NA	NA	NA	0.84	0.77	0.8	NA	NA	NA	NA	0.9	0.96
1656	NA	NA	NA	NA	NA	NA	0.8	0.75	NA	NA	NA	0.86	NA	NA	NA	0.89	0.75	0.76	NA	NA	NA	NA	0.98	1.01
1657	NA	NA	NA	NA	NA	NA	0.88	0.86	NA	NA	NA	0.87	NA	NA	NA	0.91	0.89	0.83	NA	NA	NA	NA	0.97	1
1658	NA	NA	NA	NA	NA	NA	0.82	0.81	NA	NA	NA	0.82	NA	NA	NA	0.88	0.83	0.89	NA	NA	NA	NA	0.97	0.83
1659	NA	NA	NA	NA	NA	NA	0.82	0.82	NA	NA	0.62	0.88	NA	NA	NA	0.85	0.8	0.86	NA	NA	NA	NA	0.93	0.95
1660	NA	NA	NA	NA	NA	NA	0.74	0.79	NA	NA	0.7	0.55	NA	NA	NA	0.95	0.71	0.92	NA	NA	NA	NA	0.8	0.8
1661	NA	NA	NA	NA	NA	NA	0.86	0.87	NA	NA	0.79	0.84	NA	NA	NA	0.9	0.8	0.9	NA	NA	NA	NA	0.88	0.9
1662	NA	NA	NA	NA	NA	NA	0.84	0.89	NA	NA	0.81	0.82	NA	NA	NA	0.9	0.75	0.86	NA	NA	NA	NA	0.83	0.95
1663	NA	NA	NA	NA	NA	NA	0.83	0.82	NA	NA	0.66	0.76	NA	NA	NA	0.72	0.69	0.65	NA	NA	NA	NA	0.73	0.7
1664	NA	NA	NA	NA	NA	NA	0.9	0.84	NA	NA	0.85	0.85	NA	NA	NA	0.88	0.67	0.87	NA	NA	NA	NA	0.92	0.86
1665	NA	NA	NA	NA	NA	NA	0.89	0.91	NA	NA	0.89	0.91	NA	NA	NA	0.98	0.77	0.92	NA	NA	NA	NA	0.92	0.92
1666	NA	NA	NA	NA	NA	NA	0.91	0.94	NA	NA	0.88	0.88	NA	NA	NA	0.95	0.85	0.93	NA	NA	NA	NA	0.97	0.95
1667	NA	NA	NA	NA	NA	NA	0.88	0.99	NA	NA	0.78	0.79	NA	NA	NA	0.71	0.71	0.77	NA	NA	NA	NA	0.76	0.84
1668	NA	NA	NA	NA	NA	NA	0.85	0.86	NA	NA	0.49	0.48	NA	NA	NA	0.53	0.57	0.56	NA	NA	NA	NA	0.77	0.57
1669	NA	NA	NA	NA	NA	NA	0.76	0.89	NA	NA	0.76	0.76	NA	NA	NA	0.89	0.69	0.8	NA	NA	NA	NA	0.84	0.9
1670	NA	NA	NA	NA	NA	NA	0.57	0.63	NA	NA	0.83	0.87	NA	NA	NA	0.83	0.68	0.78	NA	NA	NA	NA	0.9	0.96
1671	NA	NA	NA	NA	NA	NA	0.79	0.86	NA	NA	0.84	0.91	NA	NA	NA	0.87	0.74	0.87	NA	NA	NA	NA	0.94	1.03
1672	NA	NA	NA	NA	NA	NA	0.83	0.95	NA	NA	0.81	0.83	NA	NA	NA	0.9	0.75	0.87	NA	NA	NA	NA	0.89	1.04
1673	NA	NA	NA	NA	NA	NA	0.94	1.01	NA	NA	0.86	0.84	NA	NA	NA	0.94	0.65	0.9	NA	NA	NA	NA	0.95	1.01
1674	NA	NA	NA	NA	NA	NA	0.82	0.8	NA	NA	0.88	0.9	NA	NA	NA	0.96	0.79	0.88	NA	NA	NA	NA	0.97	1.04
1675	NA	NA	NA	NA	NA	NA	0.77	0.73	NA	NA	0.81	0.89	NA	NA	NA	0.68	0.69	0.68	NA	NA	NA	NA	0.67	0.62
1676	NA	NA	NA	NA	NA	NA	0.58	0.81	NA	NA	0.85	0.8	NA	NA	NA	0.93	0.78	0.77	NA	NA	NA	NA	0.82	0.78
1677	NA	NA	NA	NA	NA	NA	0.81	0.65	NA	NA	0.81	0.4	NA	NA	NA	0.48	0.64	0.59	NA	NA	NA	NA	0.5	0.96
1678	NA	NA	NA	NA	NA	NA	0.8	0.73	NA	NA	0.86	0.74	NA	NA	NA	0.98	0.71	0.81	NA	NA	NA	NA	0.96	0.99
1679	NA	NA	NA	NA	NA	NA	0.8	0.84	NA	NA	0.88	0.88	NA	NA	NA	0.92	0.83	0.83	NA	NA	NA	NA	0.91	0.97
1680	NA	NA	NA	NA	NA	NA	0.75	0.76	NA	NA	0.9	0.79	NA	NA	NA	0.94	0.85	0.83	NA	NA	NA	NA	0.93	0.98
1681	NA	NA	NA	NA	NA	NA	0.83	0.8	NA	NA	0.9	0.83	NA	NA	NA	0.95	0.86	0.86	NA	NA	NA	NA	0.96	1.07
1682	NA	NA	NA	NA	NA	NA	0.8	0.87	NA	NA	0.85	0.85	NA	NA	NA	0.84	0.84	0.81	NA	NA	NA	NA	0.88	0.98
1683	NA	NA	NA	NA	NA	NA	0.92	0.85	NA	NA	0.9	0.84	NA	NA	NA	0.88	0.85	0.85	NA	NA	NA	NA	0.9	1.01
1684	NA	NA	NA	NA	NA	NA	0.99	0.9	NA	NA	0.91	0.87	NA	NA	NA	0.96	0.86	0.89	NA	NA	NA	NA	0.93	0.99
1685	NA	NA	NA	NA	NA	NA	0.74	0.72	NA	NA	0.76	0.75	NA	NA	NA	0.77	0.76	0.69	NA	NA	NA	NA	0.73	0.67
1686	NA	NA	NA	NA	NA	NA	0.86	0.72	NA	NA	0.79	0.79	NA	NA	NA	0.92	0.67	0.74	NA	NA	NA	NA	0.77	0.7
1687	NA	NA	NA	NA	NA	0.75	0.75	0.84	NA	NA	0.76	0.76	NA	NA	0.77	0.79	0.79	0.71	NA	NA	NA	NA	0.73	0.44
1688	NA	NA	NA	NA	NA	0.58	0.76	0.71	NA	NA	0.82	0.9	NA	NA	0.59	0.77	0.75	0.67	NA	NA	NA	NA	0.78	0.64
1689	NA	NA	NA	NA	NA	0.58	0.61	0.68	NA	NA	0.79	0.86	NA	NA	0.49	0.79	0.79	0.63	NA	NA	NA	NA	0.69	0.56
1690	NA	NA	NA	NA	NA	0.56	0.75	0.82	NA	NA	0.81	0.87	NA	NA	0.6	0.87	0.77	0.68	NA	NA	NA	NA	0.76	0.54
1691	NA	NA	NA	NA	NA	0.67	0.78	0.94	NA	NA	0.86	0.89	NA	NA	0.68	0.98	0.66	0.75	NA	NA	NA	NA	0.89	0.74
1692	NA	NA	NA	NA	NA	0.76	0.61	0.82	NA	NA	0.75	0.8	NA	NA	0.72	0.92	0.73	0.71	NA	NA	NA	NA	0.87	0.78
1693	NA	NA	NA	NA	NA	0.8	0.61	0.73	NA	NA	0.84	0.84	NA	NA	0.77	1	0.74	0.77	NA	NA	NA	NA	0.89	0.9
1694	NA	NA	NA	NA	NA	0.87	0.79	0.95	NA	NA	0.81	0.77	NA	NA	0.76	1.01	0.79	0.83	NA	NA	NA	NA	1.02	0.96
1695	NA	NA	NA	NA	NA	0.85	0.65	0.84	NA	NA	0.79	0.73	NA	NA	0.73	0.87	0.73	0.75	NA	NA	NA	NA	0.89	0.9
1696	NA	NA	NA	NA	NA	0.79	0.6	0.82	NA	NA	0.87	0.75	NA	NA	0.75	0.97	0.75	0.77	NA	NA	NA	NA	0.91	0.98
1697	NA	NA	NA	NA	NA	0.81	0.64	0.77	NA	NA	0.78	0.72	NA	NA	0.72	0.96	0.71	0.72	NA	NA	NA	NA	0.83	0.9
1698	NA	NA	NA	NA	NA	0.8	0.52	0.59	NA	NA	0.64	0.64	NA	NA	0.67	0.82	0.62	0.6	NA	NA	NA	NA	0.75	0.85
1699	NA	NA	NA	NA	NA	0.87	0.64	0.75	NA	NA	0.8	0.8	NA	NA	0.8	0.91	0.75	0.75	NA	NA	NA	NA	0.88	0.93
1700	NA	NA	NA	NA	NA	0.92	0.86	0.92	NA	NA	0.87	0.86	NA	NA	0.82	1.01	0.83	0.86	NA	NA	NA	NA	0.93	1
