# Esper - Valia Kalda EHV08 - PIHE - ITRDB GRC051
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/42136
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-42136.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/grc051-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/grc051.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/grc051.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2025-06-16
#--------------------
# File_Last_Modified_Date
#   Date: 2025-06-16
#--------------------
# Title
#   Study_Name: Esper - Valia Kalda EHV08 - PIHE - ITRDB GRC051
#--------------------
# Investigators
#   Investigators: Esper, Jan
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: 
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Valia Kalda EHV08
#   Location: Greece
#   Northernmost_Latitude: 39.875433
#   Southernmost_Latitude: 39.875433
#   Easternmost_Longitude: 21.118953
#   Westernmost_Longitude: 21.118953
#   Elevation_m: 1970
#--------------------
# Data_Collection
#   Collection_Name: GRC051
#   First_Year: 1388
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Pinus heldreichii Christ
#   Common_Name: Heldreich's pine
#   Tree_Species_Code: PIHE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## EHV0801a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHV0801a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHV0801b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHV0801b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHV0802a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHV0802a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHV0802b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHV0802b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHV0805a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHV0805a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHV0805b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHV0805b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHV0806a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHV0806a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHV0806b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHV0806b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHV0807a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHV0807a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHV0807b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHV0807b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHV0808a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHV0808a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHV0808b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHV0808b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHV0809a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHV0809a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHV0809b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHV0809b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHV0813z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHV0813z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHV0814a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHV0814a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHV0814b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHV0814b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHV0816z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHV0816z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	EHV0801a_raw	EHV0801b_raw	EHV0802a_raw	EHV0802b_raw	EHV0805a_raw	EHV0805b_raw	EHV0806a_raw	EHV0806b_raw	EHV0807a_raw	EHV0807b_raw	EHV0808a_raw	EHV0808b_raw	EHV0809a_raw	EHV0809b_raw	EHV0813z_raw	EHV0814a_raw	EHV0814b_raw	EHV0816z_raw
1499	NA	NA	NA	NA	1.46	1.18	NA	NA	NA	NA	NA	NA	NA	NA	1.35	NA	NA	0.61
1500	NA	NA	NA	NA	1.28	1.08	NA	NA	NA	NA	NA	NA	NA	NA	1.53	NA	NA	0.41
1501	NA	NA	NA	NA	0.78	0.62	NA	NA	NA	NA	NA	NA	NA	NA	1.16	NA	NA	0.26
1502	NA	NA	NA	NA	1.02	0.9	NA	NA	NA	NA	NA	NA	NA	NA	1.18	NA	NA	0.4
1503	NA	NA	NA	NA	1.03	0.92	NA	NA	NA	NA	NA	NA	NA	NA	0.97	NA	NA	0.33
1504	NA	NA	NA	NA	1.09	0.77	NA	NA	NA	NA	NA	NA	NA	NA	1.04	NA	NA	0.4
1505	NA	NA	NA	NA	0.78	0.56	NA	NA	NA	NA	NA	NA	NA	NA	0.81	NA	NA	0.36
1506	NA	NA	NA	NA	0.76	0.51	NA	NA	NA	NA	NA	NA	NA	NA	0.82	NA	NA	0.29
1507	NA	NA	NA	NA	0.82	0.59	NA	NA	NA	NA	NA	NA	NA	NA	0.96	NA	NA	0.36
1508	NA	NA	NA	NA	0.9	0.54	NA	NA	NA	NA	NA	NA	NA	NA	0.89	NA	NA	0.29
1509	NA	NA	NA	NA	1.02	0.6	NA	NA	NA	NA	NA	NA	NA	NA	0.87	NA	NA	0.26
1510	NA	NA	NA	NA	0.96	0.75	NA	NA	NA	NA	NA	NA	NA	NA	0.87	NA	NA	0.32
1511	NA	NA	NA	NA	0.95	0.8	NA	NA	NA	NA	NA	NA	NA	NA	0.85	NA	NA	0.21
1512	NA	NA	NA	NA	0.63	0.69	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA	0.16
1513	NA	NA	NA	NA	0.74	0.8	NA	NA	NA	NA	NA	NA	NA	NA	0.75	NA	NA	0.29
1514	NA	NA	NA	NA	0.95	0.95	NA	NA	NA	NA	NA	NA	NA	NA	0.74	NA	NA	0.28
1515	NA	NA	NA	NA	0.72	0.81	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA	0.26
1516	NA	NA	NA	NA	0.71	0.83	NA	NA	NA	NA	NA	NA	NA	NA	0.67	NA	NA	0.4
1517	NA	NA	NA	NA	0.51	0.75	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	0.21
1518	NA	NA	NA	NA	0.53	0.8	NA	NA	NA	NA	NA	NA	NA	NA	0.63	NA	NA	0.22
1519	NA	NA	NA	NA	0.64	1.12	NA	NA	NA	NA	NA	NA	NA	NA	0.64	NA	NA	0.29
1520	NA	NA	NA	NA	0.58	0.95	NA	NA	NA	NA	NA	NA	NA	NA	0.49	NA	NA	0.2
1521	NA	NA	NA	NA	0.53	0.69	NA	NA	NA	NA	NA	NA	NA	NA	0.7	NA	NA	0.3
1522	NA	NA	NA	NA	0.49	0.57	NA	NA	NA	NA	NA	NA	NA	NA	0.75	NA	NA	0.37
1523	NA	NA	NA	NA	0.64	0.65	NA	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA	0.63
1524	0.96	NA	NA	NA	0.82	0.79	NA	NA	NA	NA	NA	NA	NA	NA	0.87	NA	NA	0.82
1525	1.12	NA	NA	NA	0.78	0.7	NA	NA	NA	NA	NA	NA	NA	NA	0.92	NA	NA	0.62
1526	1.11	NA	NA	NA	0.85	0.73	NA	NA	NA	NA	NA	NA	NA	NA	0.73	NA	NA	0.48
1527	1.03	NA	NA	NA	0.79	0.61	NA	NA	NA	NA	NA	NA	NA	NA	1.07	NA	NA	0.52
1528	1.11	NA	NA	NA	0.86	0.83	NA	NA	NA	NA	NA	NA	NA	NA	0.86	NA	NA	0.62
1529	1.14	NA	NA	NA	0.66	0.64	NA	NA	NA	NA	NA	NA	NA	NA	0.97	NA	NA	0.35
1530	0.71	NA	NA	NA	0.91	0.96	NA	NA	NA	NA	NA	NA	NA	NA	0.96	NA	NA	0.41
1531	0.62	NA	NA	NA	0.82	0.7	NA	NA	NA	NA	NA	NA	NA	NA	0.96	NA	NA	0.32
1532	0.64	NA	NA	NA	0.85	0.97	NA	NA	NA	NA	NA	NA	NA	NA	1.01	NA	NA	0.35
1533	0.78	NA	NA	NA	0.78	0.71	NA	NA	NA	NA	NA	NA	NA	NA	0.88	NA	NA	0.36
1534	0.89	NA	NA	NA	0.77	0.77	NA	NA	NA	NA	NA	NA	NA	NA	1.07	NA	NA	0.46
1535	0.81	NA	NA	NA	0.78	0.72	NA	NA	NA	NA	NA	NA	NA	NA	1.07	NA	NA	0.52
1536	0.7	NA	NA	NA	0.68	0.57	NA	NA	NA	NA	NA	NA	NA	NA	0.96	NA	NA	0.48
1537	0.58	NA	NA	NA	0.67	0.56	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	0.34
1538	0.64	NA	NA	NA	0.76	0.58	NA	NA	NA	NA	NA	NA	NA	NA	0.85	NA	NA	0.34
1539	0.6	NA	NA	NA	0.73	0.67	NA	NA	NA	NA	NA	NA	NA	NA	1.13	NA	NA	0.41
1540	0.71	NA	NA	NA	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	NA	NA	0.31
1541	0.87	NA	NA	NA	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.17	NA	NA	0.45
1542	0.77	NA	NA	NA	0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91	NA	NA	0.34
1543	1.33	NA	NA	NA	0.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	NA	NA	0.4
1544	0.86	NA	NA	NA	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	NA	NA	0.33
1545	0.9	NA	NA	NA	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	NA	NA	0.32
1546	0.94	NA	NA	NA	0.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	NA	NA	0.39
1547	1.01	NA	2.14	NA	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	NA	NA	0.28
1548	1.07	NA	2.35	NA	0.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91	NA	NA	0.28
1549	1.08	NA	2.13	NA	0.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	NA	NA	0.34
1550	1.29	NA	2.49	NA	0.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.16	NA	NA	0.29
1551	1.19	NA	2.65	NA	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	NA	NA	0.27
1552	1.04	NA	1.99	NA	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	NA	NA	0.22
1553	1.33	NA	2.88	NA	0.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	NA	NA	0.28
1554	1.11	NA	2.9	NA	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	NA	NA	0.29
1555	1.11	NA	3.5	NA	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	NA	NA	0.29
1556	1.01	NA	3.39	NA	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07	NA	NA	0.29
1557	0.89	NA	1.96	NA	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	0.28
1558	0.76	NA	2.3	NA	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	NA	NA	0.27
1559	0.95	NA	3	NA	1.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	NA	NA	0.24
1560	0.95	NA	2.48	NA	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	NA	NA	0.24
1561	1.02	NA	2.23	NA	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	NA	NA	0.23
1562	0.98	NA	2.84	NA	0.66	NA	1.64	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.32
1563	1.54	NA	2.46	NA	0.54	NA	1.51	NA	NA	NA	NA	NA	NA	NA	0.87	NA	NA	0.22
1564	1.3	NA	3.26	NA	0.78	NA	1.25	NA	NA	NA	NA	NA	NA	NA	1.13	NA	NA	0.38
1565	1.46	NA	3.28	NA	0.74	NA	1.13	NA	NA	NA	NA	NA	NA	NA	1.03	NA	NA	0.38
1566	1.45	NA	3.92	NA	0.64	NA	1.21	NA	NA	NA	NA	NA	NA	NA	0.92	NA	NA	0.58
1567	1.83	NA	3.34	NA	0.46	NA	1.07	NA	NA	NA	NA	NA	NA	NA	0.91	NA	NA	0.27
1568	1.69	NA	3.29	NA	0.38	NA	1.14	NA	NA	NA	NA	NA	NA	NA	0.95	NA	NA	0.33
1569	1.27	NA	2.75	NA	0.5	NA	1.06	NA	NA	NA	NA	NA	NA	NA	0.9	NA	NA	0.45
1570	1.43	NA	2.09	NA	0.28	NA	0.95	NA	NA	NA	NA	NA	NA	NA	0.79	NA	NA	0.23
1571	0.56	NA	2.34	NA	0.26	NA	0.86	NA	NA	NA	NA	NA	NA	NA	0.67	NA	NA	0.27
1572	0.7	NA	2.61	NA	0.44	NA	1.03	NA	NA	NA	NA	NA	NA	NA	0.88	NA	NA	0.39
1573	0.46	NA	2.02	NA	0.3	NA	0.77	NA	NA	NA	NA	NA	NA	NA	0.56	NA	NA	0.28
1574	0.4	NA	2.3	NA	0.33	NA	1.04	NA	NA	NA	NA	NA	NA	NA	0.72	NA	NA	0.31
1575	0.42	NA	1.98	NA	0.34	NA	1.58	NA	NA	NA	NA	NA	NA	NA	0.68	NA	NA	0.27
1576	0.37	NA	2.54	NA	0.35	NA	1.49	NA	NA	NA	NA	NA	NA	NA	0.87	NA	NA	0.33
1577	0.38	NA	2.63	NA	0.41	NA	1.14	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA	0.27
1578	0.33	NA	2.16	NA	NA	NA	1.05	NA	NA	NA	NA	NA	NA	NA	0.82	NA	NA	0.36
1579	0.31	NA	2.97	NA	NA	NA	0.79	NA	NA	NA	NA	NA	NA	NA	0.69	NA	NA	0.39
1580	0.36	NA	2.57	NA	NA	NA	0.86	NA	NA	NA	NA	NA	NA	NA	0.68	NA	NA	0.34
1581	0.4	NA	2.69	NA	NA	NA	1.6	NA	NA	NA	NA	NA	NA	NA	0.61	NA	NA	0.32
1582	0.35	NA	2.42	NA	NA	NA	1.16	NA	NA	NA	NA	NA	NA	NA	0.51	NA	NA	0.28
1583	0.27	NA	2.34	NA	NA	NA	1.51	NA	NA	NA	NA	NA	NA	NA	0.63	NA	NA	0.35
1584	0.47	NA	3.54	NA	NA	NA	1.71	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	0.4
1585	0.25	NA	1.23	NA	NA	NA	0.89	NA	NA	NA	NA	NA	NA	NA	0.3	NA	NA	0.25
1586	0.43	NA	1.92	NA	NA	NA	0.77	NA	NA	NA	NA	NA	NA	NA	0.63	NA	NA	0.37
1587	0.39	NA	2.03	NA	NA	NA	0.63	NA	NA	NA	NA	NA	NA	NA	0.45	NA	NA	0.38
1588	0.43	NA	2.4	2.8	NA	NA	1.18	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	0.46
1589	0.46	NA	2.51	2.77	NA	NA	1.06	NA	NA	NA	NA	NA	NA	NA	0.62	NA	NA	0.53
1590	0.46	NA	3	3.15	NA	NA	1.08	NA	NA	NA	NA	NA	NA	NA	0.7	NA	NA	0.55
1591	0.45	NA	2.01	2.41	NA	NA	0.83	NA	NA	NA	NA	NA	NA	NA	0.84	NA	NA	0.45
1592	0.41	NA	2.16	2.48	NA	NA	0.56	NA	NA	NA	NA	NA	NA	NA	0.56	NA	NA	0.33
1593	0.55	1.19	2.57	2.81	NA	NA	1.17	NA	NA	NA	NA	NA	NA	NA	0.71	NA	NA	0.38
1594	0.53	1.67	2.13	2.24	NA	NA	1.06	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	0.44
1595	0.43	1.26	2	2.12	NA	NA	0.65	NA	NA	NA	NA	NA	NA	NA	0.67	NA	NA	0.34
1596	0.5	1.42	2.12	2.24	NA	NA	0.99	NA	NA	NA	NA	NA	NA	NA	0.65	NA	NA	0.35
1597	0.53	1.61	2.26	1.93	NA	NA	1.13	NA	NA	NA	NA	NA	NA	NA	0.75	NA	NA	0.24
1598	0.49	1.75	2.37	2.4	NA	NA	0.93	NA	NA	NA	NA	NA	NA	NA	0.56	NA	NA	0.25
1599	0.54	1.09	2.76	2.48	NA	NA	0.9	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	0.33
1600	0.3	0.69	1.77	1.63	NA	NA	0.78	NA	NA	NA	NA	NA	NA	NA	0.49	NA	NA	0.28
1601	0.37	0.86	1.85	2.25	NA	NA	1.12	NA	NA	NA	NA	NA	NA	NA	0.51	NA	NA	0.29
1602	0.33	0.62	1.92	2.35	NA	NA	1.06	NA	NA	NA	NA	NA	NA	NA	0.45	NA	NA	0.22
1603	0.39	0.6	1.63	1.98	NA	NA	1.21	NA	NA	NA	NA	NA	NA	NA	0.65	NA	NA	0.32
1604	0.33	0.58	2.06	2.29	NA	NA	1.5	NA	NA	NA	NA	NA	NA	NA	0.74	NA	NA	0.4
1605	0.37	0.71	2.46	2.43	NA	NA	1.53	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	0.46
1606	0.47	1.04	2.38	3	NA	NA	1.46	2.12	NA	NA	NA	NA	NA	NA	1	NA	NA	0.49
1607	0.33	0.59	1.44	1.59	NA	NA	1.01	1.32	NA	NA	NA	NA	NA	NA	0.73	NA	NA	0.27
1608	0.34	0.42	1.61	1.65	NA	NA	0.86	1.04	NA	NA	NA	NA	NA	NA	0.61	NA	NA	0.24
1609	0.29	0.54	1.94	2.09	NA	NA	1.18	1.29	NA	NA	NA	NA	NA	NA	0.79	NA	NA	0.32
1610	0.34	0.64	2.3	2.81	NA	NA	1.23	1.18	NA	NA	NA	NA	NA	NA	0.68	NA	NA	0.35
1611	0.26	0.63	1.41	2.08	NA	NA	0.88	0.98	NA	NA	NA	NA	NA	NA	0.61	NA	NA	0.25
1612	0.43	1.28	2.69	3.09	NA	NA	1.33	1.09	NA	NA	NA	NA	NA	NA	0.78	NA	NA	0.3
1613	0.36	1.46	2.11	2.11	NA	NA	0.89	0.88	NA	NA	NA	NA	NA	NA	0.64	NA	NA	0.29
1614	0.35	1.98	2.62	2.47	NA	NA	0.79	0.86	NA	NA	NA	NA	NA	NA	0.67	NA	NA	0.4
1615	0.48	2.21	3.01	2.95	NA	NA	0.89	1.16	NA	NA	NA	NA	NA	NA	0.92	NA	NA	0.38
1616	0.42	2.29	2.69	2.45	NA	NA	0.74	1.18	NA	NA	NA	NA	NA	NA	0.77	NA	NA	0.3
1617	0.33	1.86	1.99	1.97	NA	NA	0.66	0.8	NA	NA	NA	NA	NA	NA	0.57	NA	NA	0.23
1618	0.49	3.08	2.15	2.47	NA	NA	0.86	1.13	NA	NA	NA	NA	NA	NA	0.77	NA	NA	0.3
1619	0.43	2.24	1.36	1.39	NA	NA	0.77	0.97	NA	NA	NA	NA	NA	NA	0.53	NA	NA	0.18
1620	0.34	2.38	1.66	1.91	NA	NA	0.57	0.91	NA	NA	NA	NA	NA	NA	0.46	NA	NA	0.26
1621	0.35	3	1.64	1.88	NA	NA	0.73	1.14	NA	NA	NA	NA	NA	NA	0.46	NA	NA	0.22
1622	0.36	2.01	1.49	1.8	NA	NA	0.77	0.98	NA	NA	NA	NA	NA	NA	0.72	NA	NA	0.31
1623	0.48	1.62	1.36	1.62	NA	NA	0.89	1.09	NA	NA	NA	NA	NA	NA	0.67	NA	NA	0.33
1624	0.44	1.4	1.24	1.56	NA	NA	0.9	1.09	NA	NA	NA	NA	NA	NA	0.68	NA	NA	0.31
1625	0.41	1.2	1.4	1.5	NA	NA	0.89	1.16	NA	NA	NA	NA	NA	NA	0.49	NA	NA	0.39
1626	0.47	1.41	1.2	1.36	NA	NA	0.98	1.21	NA	NA	NA	NA	NA	NA	0.61	NA	NA	0.43
1627	0.34	1.37	1.38	1.54	NA	NA	0.96	1.22	NA	NA	NA	NA	NA	NA	0.55	NA	NA	0.61
1628	0.46	1.39	1.24	1.49	NA	NA	1.14	1.58	NA	NA	NA	NA	NA	NA	0.42	NA	NA	0.59
1629	0.69	1.34	1.72	1.84	NA	NA	1.23	1.62	NA	NA	NA	NA	NA	NA	0.51	NA	NA	0.65
1630	0.71	1.62	1.58	1.93	NA	NA	1.37	1.52	NA	NA	NA	NA	NA	NA	0.63	NA	NA	0.66
1631	0.77	1.59	1.91	2.05	NA	NA	1.64	1.82	NA	NA	NA	NA	NA	NA	0.61	NA	NA	0.68
1632	0.67	1.12	1.94	1.99	NA	NA	1.45	1.44	NA	NA	NA	NA	NA	NA	0.47	NA	NA	0.52
1633	0.54	1.18	0.99	1.27	NA	NA	1.02	1.13	NA	NA	NA	NA	NA	NA	0.47	NA	NA	0.32
1634	0.63	1.26	1.39	1.53	NA	NA	1.15	1.13	NA	NA	NA	NA	NA	NA	0.54	NA	NA	0.45
1635	0.77	1.2	1.74	1.86	NA	NA	1.34	1.1	NA	NA	NA	NA	NA	NA	0.66	NA	NA	0.52
1636	0.77	1.01	1.57	1.76	NA	NA	2.18	1.67	NA	NA	NA	NA	NA	NA	0.63	NA	NA	0.39
1637	0.81	0.75	1.75	1.68	NA	NA	2.11	1.35	NA	NA	NA	NA	NA	NA	0.7	NA	NA	0.49
1638	0.64	0.79	1.48	1.8	NA	NA	1.82	1.55	NA	NA	NA	NA	NA	NA	0.76	NA	NA	0.28
1639	0.69	0.83	1.78	1.8	NA	NA	1.48	1.31	NA	NA	NA	NA	NA	NA	0.6	NA	NA	0.33
1640	1	1.05	1.74	1.89	NA	NA	1.71	1.4	NA	NA	NA	NA	NA	NA	0.78	NA	NA	0.38
1641	1.03	0.88	1.67	1.5	NA	NA	1.25	1.32	NA	NA	NA	NA	NA	NA	1.26	NA	NA	0.32
1642	0.94	0.74	1.69	1.72	NA	NA	1.28	0.8	NA	NA	NA	NA	NA	NA	0.67	NA	NA	0.3
1643	1.07	0.94	1.79	1.99	NA	NA	1.57	1.07	NA	NA	NA	NA	NA	NA	0.53	NA	NA	0.31
1644	1.34	0.96	1.5	2.01	NA	NA	1.43	0.9	NA	NA	NA	NA	NA	NA	0.58	NA	NA	0.23
1645	1.07	0.82	1.36	1.52	NA	NA	1.46	0.97	NA	NA	NA	NA	NA	NA	0.58	NA	NA	0.2
1646	0.98	1.23	1.49	1.55	NA	NA	1.4	1.19	NA	NA	NA	NA	NA	NA	0.54	NA	NA	0.3
1647	1.08	1.11	1.33	1.6	NA	NA	0.99	1.13	NA	NA	NA	NA	NA	NA	0.51	NA	NA	0.24
1648	1.28	1.07	1.32	1.6	NA	NA	1.27	1.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26
1649	1.09	1.04	1.41	1.46	NA	NA	1.24	1.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25
1650	1.06	1.11	1.32	1.47	NA	NA	1.36	1.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.27
1651	1.15	1.25	1.19	1.33	NA	NA	1.44	1.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28
1652	0.99	1.53	1.68	1.5	NA	NA	1.45	1.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3
1653	0.96	1.58	1.62	1.81	NA	NA	1.07	1.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3
1654	0.87	1.5	1	1.26	NA	NA	1.14	1.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22
1655	0.91	1.41	1.04	1.36	NA	NA	1.2	1.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3
1656	0.75	1.3	1.16	1.15	NA	NA	1.01	0.93	NA	NA	NA	1.51	NA	NA	NA	NA	NA	0.19
1657	0.94	1.56	1.56	1.41	NA	NA	0.95	0.92	NA	NA	NA	1.86	NA	NA	NA	NA	NA	0.21
1658	0.8	1.34	0.88	0.83	NA	NA	0.8	0.7	NA	NA	1.39	1.33	NA	NA	NA	NA	NA	0.2
1659	1.05	1.25	1.2	1.18	NA	NA	0.88	0.89	NA	NA	1.96	1.32	NA	NA	NA	NA	NA	NA
1660	0.61	1.31	0.75	0.72	NA	NA	0.69	0.66	NA	NA	1.26	0.85	NA	NA	NA	NA	NA	NA
1661	0.89	2.3	1.5	1.16	NA	NA	0.66	0.91	NA	NA	1.61	1.37	NA	NA	NA	NA	NA	NA
1662	1.01	2.14	1.54	1.45	NA	NA	0.75	1.1	NA	NA	2.38	2.05	NA	NA	NA	NA	NA	NA
1663	0.58	1.63	1.11	1.07	NA	NA	0.62	0.86	NA	NA	1.26	1.35	NA	NA	NA	NA	NA	NA
1664	0.62	1.39	1.14	1.07	NA	NA	0.88	0.89	NA	NA	1.8	1.7	NA	NA	NA	NA	NA	NA
1665	0.66	1.75	1.39	1.33	NA	NA	0.64	0.76	NA	NA	1.82	1.63	NA	NA	NA	NA	NA	NA
1666	0.85	2.27	1.72	1.46	NA	NA	0.85	0.78	NA	NA	1.97	2.17	NA	NA	NA	NA	NA	NA
