# Esper - Mount Smolikas EHS12 - PIHE - ITRDB GRC040
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/42125
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-42125.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/grc040-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/grc040.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/grc040.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2025-06-16
#--------------------
# File_Last_Modified_Date
#   Date: 2025-06-16
#--------------------
# Title
#   Study_Name: Esper - Mount Smolikas EHS12 - PIHE - ITRDB GRC040
#--------------------
# Investigators
#   Investigators: Esper, Jan
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors: Lara Klippel, Paul J. Krusic, Robert Brandes, Claudia Hartl-Meier, Valerie Trouet, Matthew Meko, Jan Esper
#   Published_Date_or_Year: 2017
#   Published_Title: High-elevation inter-site differences in Mount Smolikas tree-ring width data
#   Journal_Name: Dendrochronologia
#   Volume: 44
#   Edition:
#   Issue: None
#   Pages: 164-173
#   Report_Number: None
#   DOI: 10.1016/j.dendro.2017.05.006
#   Full_Citation:
#   Abstract:
#--------------------
# Publication
#   Authors: Lara Klippel, Paul J. Krusic, Robert Brandes, Claudia Hartl, Soumaya Belmecheri, Manuel Dienst, Jan Esper
#   Published_Date_or_Year: 2018
#   Published_Title: A 1286-year hydro-climate reconstruction for the Balkan Peninsula
#   Journal_Name: Boreas
#   Volume: None
#   Edition:
#   Issue: None
#   Pages: None
#   Report_Number: None
#   DOI: 10.1111/bor.12320
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: 
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Mount Smolikas EHS12
#   Location: Greece
#   Northernmost_Latitude: 40.102945
#   Southernmost_Latitude: 40.102945
#   Easternmost_Longitude: 20.964658
#   Westernmost_Longitude: 20.964658
#   Elevation_m: 2200
#--------------------
# Data_Collection
#   Collection_Name: GRC040
#   First_Year: 1108
#   Last_Year: 2019
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Pinus heldreichii Christ
#   Common_Name: Heldreich's pine
#   Tree_Species_Code: PIHE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## EHS1201Z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1201Z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1202Z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1202Z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1203Z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1203Z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1204Z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1204Z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1211A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1211A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1211B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1211B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1212A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1212A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1212B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1212B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1213A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1213A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1213B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1213B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1214A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1214A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1214B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1214B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	EHS1201Z_raw	EHS1202Z_raw	EHS1203Z_raw	EHS1204Z_raw	EHS1211A_raw	EHS1211B_raw	EHS1212A_raw	EHS1212B_raw	EHS1213A_raw	EHS1213B_raw	EHS1214A_raw	EHS1214B_raw
1262	NA	NA	NA	NA	NA	NA	NA	NA	0.24	0.24	NA	NA
1263	NA	NA	NA	NA	NA	NA	NA	NA	0.28	0.22	NA	NA
1264	NA	NA	NA	NA	NA	NA	NA	NA	0.37	0.28	NA	NA
1265	NA	NA	NA	NA	NA	NA	NA	NA	0.28	0.24	NA	NA
1266	NA	NA	NA	NA	NA	NA	NA	NA	0.37	0.25	NA	NA
1267	NA	NA	NA	NA	NA	NA	NA	NA	0.45	0.34	NA	NA
1268	NA	NA	NA	NA	NA	NA	NA	NA	0.56	0.38	NA	NA
1269	NA	NA	NA	NA	NA	NA	NA	NA	0.75	0.63	NA	NA
1270	NA	NA	NA	NA	NA	NA	NA	NA	0.53	0.47	NA	NA
1271	NA	NA	NA	NA	NA	NA	NA	NA	0.72	0.71	NA	NA
1272	NA	NA	NA	NA	NA	NA	NA	NA	0.76	0.68	NA	NA
1273	NA	NA	NA	NA	NA	NA	NA	NA	0.54	0.61	NA	NA
1274	NA	NA	NA	NA	NA	NA	NA	NA	0.53	0.49	NA	NA
1275	NA	NA	NA	NA	NA	NA	NA	NA	0.62	0.71	NA	NA
1276	NA	NA	NA	NA	NA	NA	NA	NA	0.74	0.77	NA	NA
1277	NA	NA	NA	NA	NA	NA	NA	NA	0.82	0.9	NA	NA
1278	NA	NA	NA	NA	NA	NA	NA	NA	0.89	0.91	NA	NA
1279	NA	NA	NA	NA	NA	NA	NA	NA	0.82	0.75	NA	NA
1280	NA	NA	NA	NA	NA	NA	NA	NA	0.71	0.67	NA	NA
1281	NA	NA	NA	NA	NA	NA	NA	NA	0.49	0.57	NA	NA
1282	NA	NA	NA	NA	NA	NA	NA	NA	0.49	0.59	NA	NA
1283	NA	NA	NA	NA	NA	NA	NA	NA	0.44	0.53	NA	NA
1284	NA	NA	NA	NA	NA	NA	NA	NA	0.5	0.56	NA	NA
1285	NA	NA	NA	NA	NA	NA	NA	NA	0.42	0.48	NA	NA
1286	NA	NA	NA	NA	NA	NA	NA	NA	0.64	0.49	NA	NA
1287	NA	NA	NA	NA	NA	NA	NA	NA	0.62	0.51	NA	NA
1288	NA	NA	NA	NA	NA	NA	NA	NA	0.58	0.45	NA	NA
1289	NA	NA	NA	NA	NA	NA	NA	NA	0.64	0.68	NA	NA
1290	NA	NA	NA	NA	NA	NA	NA	NA	0.53	0.54	NA	NA
1291	NA	NA	NA	NA	NA	NA	NA	NA	0.57	0.56	NA	NA
1292	NA	NA	NA	NA	NA	NA	NA	NA	0.71	0.71	NA	NA
1293	NA	NA	NA	NA	NA	NA	NA	NA	0.52	0.46	NA	NA
1294	NA	NA	NA	NA	NA	NA	NA	NA	0.51	0.39	NA	NA
1295	NA	NA	NA	NA	NA	NA	NA	NA	0.51	0.41	NA	NA
1296	NA	NA	NA	NA	NA	NA	NA	NA	0.46	0.38	NA	NA
1297	NA	NA	NA	NA	NA	NA	NA	NA	0.57	0.49	NA	NA
1298	NA	NA	NA	NA	NA	NA	NA	NA	0.52	0.45	NA	NA
1299	NA	NA	NA	NA	NA	NA	NA	NA	0.45	0.44	NA	NA
1300	NA	NA	NA	NA	NA	NA	NA	NA	0.42	0.41	NA	NA
1301	NA	NA	NA	NA	NA	NA	NA	NA	0.5	0.32	NA	NA
1302	NA	NA	NA	NA	NA	NA	NA	NA	0.34	0.24	NA	NA
1303	NA	NA	NA	NA	NA	NA	NA	NA	0.35	0.42	NA	NA
1304	NA	NA	NA	NA	NA	NA	NA	NA	0.39	0.4	NA	NA
1305	NA	NA	NA	NA	NA	NA	NA	NA	0.43	0.37	NA	NA
1306	NA	NA	NA	NA	NA	NA	NA	NA	0.33	0.39	NA	NA
1307	NA	NA	NA	NA	NA	NA	NA	NA	0.3	0.41	NA	NA
1308	NA	NA	NA	NA	NA	NA	NA	NA	0.32	0.42	NA	NA
1309	NA	NA	NA	NA	NA	NA	NA	NA	0.32	0.56	NA	NA
1310	NA	NA	NA	NA	NA	NA	NA	NA	0.41	0.61	NA	NA
1311	NA	NA	NA	NA	NA	NA	NA	NA	0.34	0.41	NA	NA
1312	NA	NA	NA	NA	NA	NA	NA	NA	0.3	0.4	NA	NA
1313	NA	NA	NA	NA	NA	NA	NA	NA	0.38	0.4	NA	NA
1314	NA	NA	NA	NA	NA	NA	NA	NA	0.3	0.39	NA	NA
1315	NA	NA	NA	NA	NA	NA	NA	NA	0.25	0.3	NA	NA
1316	NA	NA	NA	NA	NA	NA	NA	NA	0.2	0.25	NA	NA
1317	NA	NA	NA	NA	NA	NA	NA	NA	0.27	0.34	NA	NA
1318	NA	NA	NA	NA	NA	NA	NA	NA	0.29	0.36	NA	NA
1319	NA	NA	NA	NA	NA	NA	NA	NA	0.43	0.63	NA	NA
1320	NA	NA	NA	NA	NA	NA	NA	NA	0.37	0.51	NA	NA
1321	NA	NA	NA	NA	NA	NA	NA	NA	0.33	0.57	NA	NA
1322	NA	NA	NA	NA	NA	NA	NA	NA	0.35	0.45	NA	NA
1323	NA	NA	NA	NA	NA	NA	NA	NA	0.2	0.34	NA	NA
1324	NA	NA	NA	NA	NA	NA	NA	NA	0.24	0.3	NA	NA
1325	NA	NA	NA	NA	NA	NA	NA	NA	0.27	0.37	NA	NA
1326	NA	NA	NA	NA	NA	NA	NA	NA	0.24	0.36	NA	NA
1327	NA	NA	NA	NA	NA	NA	NA	NA	0.25	0.41	NA	NA
1328	NA	NA	NA	NA	NA	NA	NA	NA	0.14	0.25	NA	NA
1329	NA	NA	NA	NA	NA	NA	NA	NA	0.22	0.42	NA	NA
1330	NA	NA	NA	NA	NA	NA	NA	NA	0.19	0.42	NA	NA
1331	NA	NA	NA	NA	NA	NA	NA	NA	0.21	0.28	NA	NA
1332	NA	NA	NA	NA	NA	NA	NA	NA	0.22	0.3	NA	NA
1333	NA	NA	NA	NA	NA	NA	NA	NA	0.2	0.27	NA	NA
1334	NA	NA	NA	NA	NA	NA	NA	NA	0.28	0.34	NA	NA
1335	NA	NA	NA	NA	NA	NA	NA	NA	0.25	0.31	NA	NA
1336	NA	NA	NA	NA	NA	NA	NA	NA	0.17	0.2	NA	NA
1337	NA	NA	NA	NA	NA	NA	NA	NA	0.16	0.24	NA	NA
1338	NA	NA	NA	NA	NA	NA	NA	NA	0.22	0.32	NA	NA
1339	NA	NA	NA	NA	NA	NA	NA	NA	0.2	0.22	NA	NA
1340	NA	NA	NA	NA	NA	NA	NA	NA	0.23	0.33	NA	NA
1341	NA	NA	NA	NA	NA	NA	NA	NA	0.3	0.35	NA	NA
1342	NA	NA	NA	NA	NA	NA	NA	NA	0.29	0.34	NA	NA
1343	NA	NA	NA	NA	NA	NA	NA	NA	0.38	0.38	NA	NA
1344	NA	NA	NA	NA	NA	NA	NA	NA	0.38	0.39	NA	NA
1345	NA	NA	NA	NA	NA	NA	NA	NA	0.39	0.34	NA	NA
1346	NA	NA	NA	NA	NA	NA	NA	NA	0.45	0.4	NA	NA
1347	NA	NA	NA	NA	NA	NA	NA	NA	0.45	0.48	NA	NA
1348	NA	NA	NA	NA	NA	NA	NA	NA	0.32	0.36	NA	NA
1349	NA	NA	NA	NA	NA	NA	NA	NA	0.35	0.41	NA	NA
1350	NA	NA	NA	NA	NA	NA	NA	NA	0.3	0.28	NA	NA
1351	NA	NA	NA	NA	NA	NA	NA	NA	0.41	0.35	NA	NA
1352	NA	NA	NA	NA	NA	NA	NA	NA	0.47	0.42	NA	NA
1353	NA	NA	NA	NA	NA	NA	NA	NA	0.35	0.45	NA	NA
1354	NA	NA	NA	NA	NA	NA	NA	NA	0.37	0.42	NA	NA
1355	NA	NA	NA	NA	NA	NA	NA	NA	0.36	0.45	NA	NA
1356	NA	NA	NA	NA	NA	NA	NA	NA	0.26	0.28	NA	NA
1357	NA	NA	NA	NA	NA	NA	NA	NA	0.2	0.22	NA	NA
1358	NA	NA	NA	NA	NA	NA	NA	NA	0.12	0.24	NA	NA
1359	NA	NA	NA	NA	NA	NA	NA	NA	0.27	0.36	NA	NA
1360	NA	NA	NA	NA	NA	NA	NA	NA	0.23	0.32	NA	NA
1361	NA	NA	NA	NA	NA	NA	NA	NA	0.42	0.45	NA	NA
1362	NA	NA	NA	NA	NA	NA	NA	NA	0.3	0.37	NA	NA
1363	NA	NA	NA	NA	NA	NA	NA	NA	0.45	0.55	NA	NA
1364	NA	NA	NA	NA	NA	NA	NA	NA	0.4	0.4	NA	NA
1365	NA	NA	NA	NA	NA	NA	NA	NA	0.48	0.44	NA	NA
1366	NA	NA	NA	NA	NA	NA	NA	NA	0.37	0.34	NA	NA
1367	NA	NA	NA	NA	NA	NA	NA	NA	0.31	0.36	NA	NA
1368	NA	NA	NA	NA	NA	NA	NA	NA	0.32	0.31	NA	NA
1369	NA	NA	NA	NA	NA	NA	NA	NA	0.36	0.4	NA	NA
1370	NA	NA	NA	NA	NA	NA	NA	NA	0.36	0.4	NA	NA
1371	NA	NA	NA	NA	NA	NA	NA	NA	0.32	0.27	NA	NA
1372	NA	NA	NA	NA	NA	NA	NA	NA	0.39	0.42	NA	NA
1373	NA	NA	NA	NA	NA	NA	NA	NA	0.4	0.38	NA	NA
1374	NA	NA	NA	NA	NA	NA	NA	NA	0.51	0.58	NA	NA
1375	NA	NA	NA	NA	NA	NA	NA	NA	0.45	0.47	NA	NA
1376	NA	NA	NA	NA	NA	NA	NA	NA	0.43	0.48	NA	NA
1377	NA	NA	NA	NA	NA	NA	NA	NA	0.4	0.4	NA	NA
1378	NA	NA	NA	NA	NA	NA	NA	NA	0.38	0.4	NA	NA
1379	NA	NA	NA	NA	NA	NA	NA	NA	0.37	0.43	NA	NA
1380	NA	NA	NA	NA	NA	NA	NA	NA	0.51	0.58	NA	NA
1381	NA	NA	NA	NA	NA	NA	NA	NA	0.41	0.47	NA	NA
1382	NA	NA	NA	NA	NA	NA	NA	NA	0.29	0.36	NA	NA
1383	NA	NA	NA	NA	NA	NA	NA	NA	0.35	0.46	NA	NA
1384	NA	NA	NA	NA	NA	NA	NA	NA	0.46	0.56	NA	NA
1385	NA	NA	NA	NA	NA	NA	NA	NA	0.61	0.63	NA	NA
1386	NA	NA	NA	NA	NA	NA	NA	NA	0.5	0.62	NA	NA
1387	NA	NA	NA	NA	NA	NA	NA	NA	0.42	0.44	NA	NA
1388	NA	NA	NA	NA	NA	NA	NA	NA	0.46	0.48	NA	NA
1389	NA	NA	NA	NA	NA	NA	NA	NA	0.48	0.52	NA	NA
1390	NA	NA	NA	NA	NA	NA	NA	NA	0.53	0.61	NA	NA
1391	NA	NA	NA	NA	NA	NA	NA	NA	0.27	0.39	NA	NA
1392	NA	NA	NA	NA	NA	NA	NA	NA	0.41	0.47	NA	NA
1393	NA	NA	NA	NA	NA	NA	NA	NA	0.45	0.54	NA	NA
1394	NA	NA	NA	NA	NA	NA	NA	NA	0.38	0.5	NA	NA
1395	NA	NA	NA	NA	NA	NA	NA	NA	0.44	0.52	NA	NA
1396	NA	NA	NA	NA	NA	NA	NA	NA	0.41	0.36	NA	NA
1397	NA	NA	NA	NA	NA	NA	NA	NA	0.57	0.61	NA	NA
1398	NA	NA	NA	NA	NA	NA	NA	NA	0.46	0.53	NA	NA
1399	NA	NA	NA	NA	NA	NA	NA	NA	0.29	0.32	NA	NA
1400	NA	NA	NA	NA	NA	NA	NA	NA	0.33	0.47	NA	NA
1401	NA	NA	NA	NA	NA	NA	NA	NA	0.51	0.56	NA	NA
1402	NA	NA	NA	NA	NA	NA	NA	NA	0.34	0.52	NA	NA
1403	NA	NA	NA	NA	NA	NA	NA	NA	0.32	0.37	NA	NA
1404	NA	NA	NA	NA	NA	NA	NA	NA	0.33	0.4	NA	NA
1405	NA	NA	NA	NA	NA	NA	NA	NA	0.4	0.42	NA	NA
1406	NA	NA	NA	NA	NA	NA	NA	NA	0.31	0.34	NA	NA
1407	NA	NA	NA	NA	NA	NA	NA	NA	0.35	0.39	NA	NA
1408	NA	NA	NA	NA	NA	NA	NA	NA	0.45	0.4	NA	NA
1409	NA	NA	NA	NA	NA	NA	NA	NA	0.41	0.4	NA	NA
1410	NA	NA	NA	NA	NA	NA	NA	NA	0.37	0.45	NA	NA
1411	NA	NA	NA	NA	NA	NA	NA	NA	0.51	0.43	NA	NA
1412	NA	NA	NA	NA	NA	NA	NA	NA	0.39	0.34	NA	NA
1413	NA	NA	NA	NA	NA	NA	NA	NA	0.51	0.39	NA	NA
1414	NA	NA	NA	NA	NA	NA	NA	NA	0.46	0.39	NA	NA
1415	NA	NA	NA	NA	NA	NA	NA	NA	0.51	0.48	NA	NA
1416	NA	NA	NA	NA	NA	NA	NA	NA	0.53	0.49	NA	NA
1417	NA	NA	NA	NA	NA	NA	NA	NA	0.42	0.37	NA	NA
1418	NA	NA	NA	NA	NA	NA	NA	NA	0.46	0.46	NA	NA
1419	NA	NA	NA	NA	NA	NA	NA	NA	0.36	0.43	NA	NA
1420	NA	NA	NA	NA	NA	NA	NA	NA	0.39	0.42	NA	NA
1421	NA	NA	NA	NA	NA	NA	NA	NA	0.42	0.38	NA	NA
1422	NA	NA	NA	NA	NA	NA	NA	NA	0.37	0.33	NA	NA
1423	NA	NA	NA	NA	NA	NA	NA	NA	0.42	0.43	NA	NA
1424	NA	NA	NA	NA	NA	NA	NA	NA	0.44	0.47	NA	NA
1425	NA	NA	NA	NA	NA	NA	NA	NA	0.42	0.49	NA	NA
1426	NA	NA	NA	NA	NA	NA	NA	NA	0.42	0.48	NA	NA
1427	NA	NA	NA	NA	NA	NA	NA	NA	0.36	0.45	NA	NA
1428	NA	NA	NA	NA	NA	NA	NA	NA	0.45	0.45	NA	NA
1429	NA	NA	NA	NA	NA	NA	NA	NA	0.39	0.52	NA	NA
1430	NA	NA	NA	NA	NA	NA	NA	NA	0.43	0.46	NA	NA
1431	NA	NA	NA	NA	NA	NA	NA	NA	0.38	0.46	NA	NA
1432	NA	NA	NA	NA	NA	NA	NA	NA	0.38	0.44	NA	NA
1433	NA	NA	NA	NA	NA	NA	NA	NA	0.32	0.35	NA	NA
1434	NA	NA	NA	NA	NA	NA	NA	NA	0.32	0.38	NA	NA
1435	NA	NA	NA	NA	NA	NA	NA	NA	0.27	0.36	NA	NA
1436	NA	NA	NA	NA	NA	NA	NA	NA	0.23	0.38	NA	NA
1437	NA	NA	NA	NA	NA	NA	NA	NA	0.36	0.5	NA	NA
1438	NA	NA	NA	NA	NA	NA	NA	NA	0.41	0.51	NA	NA
1439	NA	NA	NA	NA	NA	NA	NA	NA	0.51	0.46	NA	NA
1440	NA	NA	NA	NA	NA	NA	NA	NA	0.39	0.44	NA	NA
1441	NA	NA	NA	NA	NA	NA	NA	NA	0.42	0.47	NA	NA
1442	NA	NA	NA	NA	NA	NA	NA	NA	0.53	0.51	NA	NA
1443	NA	NA	NA	NA	NA	NA	NA	NA	0.4	0.36	NA	NA
1444	NA	NA	NA	NA	NA	NA	NA	NA	0.33	0.28	NA	NA
1445	NA	NA	NA	NA	NA	NA	NA	NA	0.32	0.33	NA	NA
1446	NA	NA	NA	NA	NA	NA	NA	NA	0.27	0.33	NA	NA
1447	NA	NA	NA	NA	NA	NA	NA	NA	0.35	0.31	NA	NA
1448	NA	NA	NA	NA	NA	NA	NA	NA	0.45	0.5	NA	NA
1449	NA	NA	NA	NA	NA	NA	NA	NA	0.4	0.39	NA	NA
1450	NA	NA	NA	NA	NA	NA	NA	NA	0.37	0.34	NA	NA
1451	NA	NA	NA	NA	NA	NA	NA	NA	0.35	0.33	NA	NA
1452	NA	NA	NA	NA	NA	NA	NA	NA	0.35	0.44	NA	NA
1453	NA	NA	NA	NA	NA	NA	NA	NA	0.32	0.36	NA	NA
1454	NA	NA	NA	NA	NA	NA	NA	NA	0.34	0.39	NA	NA
1455	NA	NA	NA	NA	NA	NA	NA	NA	0.32	0.35	NA	NA
1456	NA	NA	NA	NA	NA	NA	NA	NA	0.39	0.41	NA	NA
1457	NA	NA	NA	NA	NA	NA	NA	NA	0.35	0.35	NA	NA
1458	NA	NA	NA	NA	NA	NA	NA	NA	0.34	0.3	NA	NA
1459	NA	NA	NA	NA	NA	NA	NA	NA	0.54	0.43	NA	NA
1460	NA	NA	NA	NA	NA	NA	NA	NA	0.3	0.26	NA	NA
1461	NA	NA	NA	NA	NA	NA	NA	NA	0.27	0.26	NA	NA
1462	NA	NA	NA	NA	NA	NA	NA	NA	0.27	0.28	NA	NA
1463	NA	NA	NA	NA	NA	NA	NA	NA	0.28	0.31	NA	NA
1464	NA	NA	NA	NA	NA	NA	NA	NA	0.41	0.35	NA	NA
1465	NA	NA	NA	NA	NA	NA	NA	NA	0.2	0.25	NA	NA
1466	NA	NA	NA	NA	NA	NA	NA	NA	0.27	0.3	NA	NA
1467	NA	NA	NA	NA	NA	NA	NA	NA	0.24	0.29	NA	NA
1468	NA	NA	NA	NA	NA	NA	NA	NA	0.3	0.32	NA	NA
1469	NA	NA	NA	NA	NA	NA	NA	NA	0.29	0.34	NA	NA
1470	NA	NA	NA	NA	NA	NA	NA	NA	0.24	0.31	NA	NA
1471	NA	NA	NA	NA	NA	NA	NA	NA	0.3	0.34	NA	NA
1472	NA	NA	NA	NA	NA	NA	NA	NA	0.49	0.5	NA	NA
1473	NA	NA	NA	NA	NA	NA	NA	NA	0.43	0.4	NA	NA
1474	NA	NA	NA	NA	NA	NA	NA	NA	0.51	0.46	NA	NA
1475	NA	NA	NA	NA	NA	NA	NA	NA	0.48	0.43	NA	NA
1476	NA	NA	NA	NA	NA	NA	NA	NA	0.38	0.4	NA	NA
1477	NA	NA	NA	NA	NA	NA	NA	NA	0.34	0.28	NA	NA
1478	NA	NA	NA	NA	NA	NA	NA	NA	0.4	0.35	NA	NA
1479	NA	NA	NA	NA	NA	NA	NA	NA	0.43	0.33	NA	NA
1480	NA	NA	NA	NA	NA	NA	NA	NA	0.34	0.24	NA	NA
1481	NA	NA	NA	NA	NA	NA	NA	NA	0.34	0.33	NA	NA
1482	NA	NA	NA	NA	NA	NA	NA	NA	0.61	0.56	NA	NA
1483	NA	NA	NA	NA	NA	NA	NA	NA	0.47	0.48	NA	NA
1484	NA	NA	NA	NA	NA	NA	NA	NA	0.55	0.62	NA	NA
1485	NA	NA	NA	NA	NA	NA	NA	NA	0.39	0.39	NA	NA
1486	NA	NA	NA	NA	NA	NA	NA	NA	0.5	0.5	NA	NA
1487	NA	NA	NA	NA	NA	NA	NA	NA	0.57	0.56	NA	NA
1488	NA	NA	NA	NA	NA	NA	NA	NA	0.44	0.45	NA	NA
1489	NA	NA	NA	NA	NA	NA	NA	NA	0.37	0.48	NA	NA
1490	NA	NA	NA	NA	NA	NA	NA	NA	0.3	0.39	NA	NA
1491	NA	NA	NA	NA	NA	NA	NA	NA	0.38	0.46	NA	NA
1492	NA	NA	NA	NA	NA	NA	NA	NA	0.44	0.52	NA	NA
1493	NA	NA	NA	NA	NA	NA	NA	NA	0.36	0.42	NA	NA
1494	NA	NA	NA	NA	NA	NA	NA	NA	0.57	0.66	NA	NA
1495	NA	NA	NA	NA	NA	NA	NA	NA	0.38	0.43	NA	NA
1496	NA	NA	NA	NA	NA	NA	NA	NA	0.48	0.56	NA	NA
1497	NA	NA	NA	NA	NA	NA	NA	NA	0.35	0.44	NA	NA
1498	NA	NA	NA	NA	NA	NA	NA	NA	0.35	0.44	NA	NA
1499	NA	NA	NA	NA	NA	NA	NA	NA	0.42	0.48	NA	NA
1500	NA	NA	NA	NA	NA	NA	NA	NA	0.44	0.5	NA	NA
1501	NA	NA	NA	NA	NA	NA	NA	NA	0.35	0.43	NA	NA
1502	NA	NA	NA	NA	NA	NA	NA	NA	0.32	0.53	NA	NA
1503	NA	NA	NA	NA	NA	NA	NA	NA	0.38	0.51	NA	NA
1504	NA	NA	NA	NA	NA	NA	NA	NA	0.27	0.37	NA	NA
1505	NA	NA	NA	NA	NA	NA	NA	NA	0.28	0.39	NA	NA
1506	NA	NA	NA	NA	NA	NA	NA	NA	0.3	0.41	NA	NA
1507	NA	NA	NA	NA	NA	NA	NA	NA	0.39	0.52	NA	NA
1508	NA	NA	NA	NA	NA	NA	NA	NA	0.38	0.46	NA	NA
1509	NA	NA	NA	NA	NA	NA	NA	NA	0.28	0.35	NA	NA
1510	NA	NA	NA	NA	NA	NA	NA	NA	0.41	0.5	NA	NA
1511	NA	NA	NA	NA	NA	NA	NA	NA	0.28	0.38	NA	NA
1512	NA	NA	NA	NA	NA	NA	NA	NA	0.21	0.29	NA	NA
1513	NA	NA	NA	NA	NA	NA	NA	NA	0.33	0.47	NA	NA
1514	NA	NA	NA	NA	NA	NA	NA	NA	0.33	0.38	NA	NA
1515	NA	NA	NA	NA	NA	NA	NA	NA	0.35	0.4	NA	NA
1516	NA	NA	1.42	NA	NA	NA	NA	NA	0.34	0.43	NA	NA
1517	NA	NA	0.79	NA	NA	NA	0.6	NA	0.28	0.34	NA	NA
1518	NA	NA	0.56	NA	NA	NA	0.58	NA	0.18	0.27	NA	NA
1519	NA	NA	0.84	NA	NA	NA	0.63	NA	0.19	0.22	NA	NA
1520	NA	NA	0.55	NA	NA	NA	0.32	NA	0.17	0.2	NA	NA
1521	NA	NA	0.69	NA	NA	NA	0.34	NA	0.19	0.26	NA	NA
1522	NA	NA	0.91	NA	NA	NA	0.43	NA	0.28	0.34	NA	NA
1523	NA	NA	1.1	NA	NA	NA	0.56	NA	0.3	0.37	NA	NA
1524	NA	NA	1.09	NA	NA	NA	0.58	NA	0.32	0.39	NA	NA
