# Esper - Mount Smolikas EHS15 - PIHE - ITRDB GRC043
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/42128
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-42128.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/grc043-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/grc043.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/grc043.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2025-06-16
#--------------------
# File_Last_Modified_Date
#   Date: 2025-06-16
#--------------------
# Title
#   Study_Name: Esper - Mount Smolikas EHS15 - PIHE - ITRDB GRC043
#--------------------
# Investigators
#   Investigators: Esper, Jan
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors: Lara Klippel, Paul J. Krusic, Robert Brandes, Claudia Hartl-Meier, Valerie Trouet, Matthew Meko, Jan Esper
#   Published_Date_or_Year: 2017
#   Published_Title: High-elevation inter-site differences in Mount Smolikas tree-ring width data
#   Journal_Name: Dendrochronologia
#   Volume: 44
#   Edition:
#   Issue: None
#   Pages: 164-173
#   Report_Number: None
#   DOI: 10.1016/j.dendro.2017.05.006
#   Full_Citation:
#   Abstract:
#--------------------
# Publication
#   Authors: Lara Klippel, Paul J. Krusic, Robert Brandes, Claudia Hartl, Soumaya Belmecheri, Manuel Dienst, Jan Esper
#   Published_Date_or_Year: 2018
#   Published_Title: A 1286-year hydro-climate reconstruction for the Balkan Peninsula
#   Journal_Name: Boreas
#   Volume: None
#   Edition:
#   Issue: None
#   Pages: None
#   Report_Number: None
#   DOI: 10.1111/bor.12320
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: 
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Mount Smolikas EHS15
#   Location: Greece
#   Northernmost_Latitude: 40.105276
#   Southernmost_Latitude: 40.105276
#   Easternmost_Longitude: 20.980423
#   Westernmost_Longitude: 20.980423
#   Elevation_m: 2150
#--------------------
# Data_Collection
#   Collection_Name: GRC043
#   First_Year: 1042
#   Last_Year: 1720
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Pinus heldreichii Christ
#   Common_Name: Heldreich's pine
#   Tree_Species_Code: PIHE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## EHS1501A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1501A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1501B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1501B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1502A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1502A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1502B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1502B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1503A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1503A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1503B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1503B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1504A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1504A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1504B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1504B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1505A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1505A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1505B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1505B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1506A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1506A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1506B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1506B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1507A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1507A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1507B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1507B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1508A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1508A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1508B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1508B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1509A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1509A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1509B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1509B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	EHS1501A_raw	EHS1501B_raw	EHS1502A_raw	EHS1502B_raw	EHS1503A_raw	EHS1503B_raw	EHS1504A_raw	EHS1504B_raw	EHS1505A_raw	EHS1505B_raw	EHS1506A_raw	EHS1506B_raw	EHS1507A_raw	EHS1507B_raw	EHS1508A_raw	EHS1508B_raw	EHS1509A_raw	EHS1509B_raw
1106	NA	NA	NA	NA	0.79	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1107	NA	NA	NA	NA	0.9	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1108	NA	NA	NA	NA	0.87	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1109	NA	NA	NA	NA	0.72	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1110	NA	NA	NA	NA	0.74	0.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1111	NA	NA	NA	NA	0.63	0.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1112	NA	NA	NA	NA	0.6	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1113	NA	NA	NA	NA	0.52	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1114	NA	NA	NA	NA	0.49	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1115	NA	NA	NA	NA	0.71	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1116	NA	NA	NA	NA	0.49	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1117	NA	NA	NA	NA	0.69	0.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1118	NA	NA	NA	NA	0.71	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1119	NA	NA	NA	NA	0.55	0.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1120	NA	NA	NA	NA	0.63	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1121	NA	NA	NA	NA	0.9	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1122	NA	NA	NA	NA	0.62	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1123	NA	NA	NA	NA	0.55	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1124	NA	NA	NA	NA	0.57	0.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1125	NA	NA	NA	NA	0.82	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1126	NA	NA	NA	NA	0.54	0.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1127	NA	NA	NA	NA	0.57	0.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1128	NA	NA	NA	NA	0.62	0.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1129	NA	NA	NA	NA	0.69	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1130	NA	NA	NA	NA	0.63	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1131	NA	NA	NA	NA	0.69	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1132	NA	NA	NA	NA	0.55	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1133	NA	NA	NA	NA	0.7	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1134	NA	NA	NA	NA	0.66	0.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1135	NA	NA	NA	NA	0.7	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1136	NA	NA	NA	NA	0.58	0.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1137	NA	NA	NA	NA	0.63	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1138	NA	NA	NA	NA	0.71	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1139	NA	NA	NA	NA	0.62	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1140	NA	NA	NA	NA	0.37	0.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1141	NA	NA	NA	NA	0.46	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1142	NA	NA	NA	NA	0.54	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1143	NA	NA	NA	NA	0.39	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1144	NA	NA	NA	NA	0.47	0.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1145	NA	NA	NA	NA	0.64	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1146	NA	NA	NA	NA	0.59	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1147	NA	NA	NA	NA	0.56	0.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1148	NA	NA	NA	NA	0.62	0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1149	NA	NA	NA	NA	0.71	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1150	NA	NA	NA	NA	0.53	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1151	NA	NA	NA	NA	0.44	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1152	NA	NA	NA	NA	0.75	0.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1153	NA	NA	NA	NA	0.58	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1154	NA	NA	NA	NA	0.59	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1155	NA	NA	NA	NA	0.62	0.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1156	NA	NA	NA	NA	0.64	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1157	NA	NA	NA	NA	0.63	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1158	NA	NA	NA	NA	0.58	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1159	NA	NA	NA	NA	0.49	0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1160	NA	NA	NA	NA	0.36	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1161	NA	NA	NA	NA	0.43	0.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1162	NA	NA	NA	NA	0.57	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1163	NA	NA	NA	NA	0.55	0.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1164	NA	NA	NA	NA	0.55	0.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1165	NA	NA	NA	NA	0.61	0.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1166	NA	NA	NA	NA	0.45	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1167	NA	NA	NA	NA	0.38	0.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1168	NA	NA	NA	NA	0.34	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1169	NA	NA	NA	NA	0.48	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1170	NA	NA	NA	NA	0.46	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1171	NA	NA	NA	NA	0.45	0.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1172	NA	NA	NA	NA	0.43	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1173	NA	NA	NA	NA	0.4	0.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1174	NA	NA	NA	NA	0.25	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1175	NA	NA	NA	NA	0.2	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1176	NA	NA	NA	NA	0.33	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1177	NA	NA	NA	NA	0.36	0.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1178	NA	NA	NA	NA	0.3	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1179	NA	NA	NA	NA	0.32	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1180	NA	NA	NA	NA	0.35	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1181	NA	NA	NA	NA	0.37	0.43	NA	NA	0.22	NA	NA	NA	NA	NA	NA	NA	NA	NA
1182	NA	NA	NA	NA	0.34	0.46	NA	NA	0.22	NA	NA	NA	NA	NA	NA	NA	NA	NA
1183	NA	NA	NA	NA	0.34	0.56	NA	NA	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA
1184	NA	NA	NA	NA	0.28	0.47	NA	NA	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA
1185	NA	NA	NA	NA	0.34	0.48	NA	NA	0.32	NA	NA	NA	NA	NA	NA	NA	NA	NA
1186	NA	NA	NA	NA	0.31	0.38	NA	NA	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA
1187	NA	NA	NA	NA	0.24	0.34	NA	NA	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA
1188	NA	NA	NA	NA	0.33	0.44	NA	NA	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA
1189	NA	NA	NA	NA	0.28	0.38	NA	NA	0.53	NA	NA	NA	NA	NA	NA	NA	NA	NA
1190	NA	NA	NA	NA	0.27	0.35	NA	NA	0.51	NA	NA	NA	NA	NA	NA	NA	NA	NA
1191	NA	NA	NA	NA	0.35	0.36	NA	NA	0.64	NA	NA	NA	NA	NA	NA	NA	NA	NA
1192	NA	NA	NA	NA	0.34	0.3	NA	NA	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA
1193	NA	NA	NA	NA	0.25	0.32	NA	NA	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA
1194	NA	NA	NA	NA	0.25	0.3	NA	NA	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA
1195	NA	NA	NA	NA	0.25	0.35	NA	NA	0.51	NA	NA	NA	NA	NA	NA	NA	NA	NA
1196	NA	NA	NA	NA	0.23	0.29	NA	NA	0.62	NA	NA	NA	NA	NA	NA	NA	NA	NA
1197	NA	NA	NA	NA	0.23	0.3	NA	NA	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA
1198	NA	NA	NA	NA	0.25	0.31	NA	NA	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA
1199	NA	NA	NA	NA	0.24	0.3	NA	NA	0.33	NA	NA	NA	NA	NA	NA	NA	NA	NA
1200	NA	NA	NA	NA	0.26	0.38	NA	NA	0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA
1201	NA	NA	NA	NA	0.27	0.39	NA	NA	0.47	NA	NA	NA	NA	NA	NA	NA	NA	NA
1202	NA	NA	NA	NA	0.21	0.24	NA	NA	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA
1203	NA	NA	NA	NA	0.22	0.27	NA	NA	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA
1204	NA	NA	NA	NA	0.21	0.25	NA	NA	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA
1205	NA	NA	NA	NA	0.25	0.34	NA	NA	0.42	NA	NA	NA	NA	NA	NA	NA	NA	NA
1206	NA	NA	NA	NA	0.27	0.29	NA	NA	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA
1207	NA	NA	NA	NA	0.29	0.39	NA	NA	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA
1208	NA	NA	NA	NA	0.14	0.17	NA	NA	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA
1209	NA	NA	NA	NA	0.25	0.34	NA	NA	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA
1210	NA	NA	NA	NA	0.2	0.26	NA	NA	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA
1211	NA	NA	NA	NA	0.23	0.29	NA	NA	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA
1212	NA	NA	NA	NA	0.24	0.31	NA	NA	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA
1213	NA	NA	NA	NA	0.23	0.31	NA	NA	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA
1214	NA	NA	NA	NA	0.24	0.3	NA	NA	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA
1215	NA	NA	NA	NA	0.17	0.18	NA	NA	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA
1216	NA	NA	NA	NA	0.21	0.19	NA	NA	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA
1217	NA	NA	NA	NA	0.25	0.23	NA	NA	0.42	NA	NA	NA	NA	NA	NA	NA	NA	NA
1218	NA	NA	NA	NA	0.24	0.25	NA	NA	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA
1219	NA	NA	NA	NA	0.23	0.25	NA	NA	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA
1220	NA	NA	NA	NA	0.29	0.32	NA	NA	0.35	0.37	NA	NA	NA	NA	NA	NA	NA	NA
1221	NA	NA	NA	NA	0.35	0.34	NA	NA	0.37	0.37	NA	NA	NA	NA	NA	NA	NA	NA
1222	NA	NA	NA	NA	0.32	0.36	NA	NA	0.38	0.4	NA	NA	NA	NA	NA	NA	NA	NA
1223	NA	NA	NA	NA	0.21	0.27	NA	NA	0.29	0.25	NA	NA	NA	NA	NA	NA	NA	NA
1224	NA	NA	NA	NA	0.24	0.28	NA	NA	0.32	0.31	NA	NA	NA	NA	NA	NA	NA	NA
1225	NA	NA	NA	NA	0.26	0.28	NA	NA	0.29	0.33	NA	NA	NA	NA	NA	NA	NA	NA
1226	NA	NA	NA	NA	0.29	0.34	NA	NA	0.32	0.39	NA	NA	NA	NA	NA	NA	NA	NA
1227	NA	NA	NA	NA	0.23	0.25	NA	NA	0.28	0.34	NA	NA	NA	NA	NA	NA	NA	NA
1228	NA	NA	NA	NA	0.26	0.29	NA	NA	0.25	0.27	NA	NA	NA	NA	NA	NA	NA	NA
1229	NA	NA	NA	NA	0.23	0.27	NA	NA	0.26	0.3	NA	NA	NA	NA	NA	NA	NA	NA
1230	NA	NA	NA	NA	0.26	0.31	NA	NA	0.29	0.4	NA	NA	NA	NA	NA	NA	NA	NA
1231	NA	NA	NA	NA	0.34	0.33	NA	NA	0.34	0.36	NA	NA	NA	NA	NA	NA	NA	NA
1232	NA	NA	NA	NA	0.24	0.3	NA	NA	0.35	0.34	NA	NA	NA	NA	NA	NA	NA	NA
1233	NA	NA	NA	NA	0.23	0.28	NA	NA	0.26	0.23	NA	NA	NA	NA	NA	NA	NA	NA
1234	NA	NA	NA	NA	0.23	0.3	NA	NA	0.26	0.24	NA	NA	NA	NA	NA	NA	NA	NA
1235	NA	NA	NA	NA	0.26	0.37	NA	NA	0.33	0.34	NA	NA	NA	NA	NA	NA	NA	NA
1236	NA	NA	NA	NA	0.27	0.35	NA	NA	0.32	0.28	NA	NA	NA	NA	NA	NA	NA	NA
1237	NA	NA	NA	NA	0.21	0.29	NA	NA	0.24	0.26	NA	NA	NA	NA	NA	NA	NA	NA
1238	NA	NA	NA	NA	0.22	0.33	NA	NA	0.39	0.35	NA	NA	NA	NA	NA	NA	NA	NA
1239	NA	NA	NA	NA	0.22	0.31	NA	NA	0.41	0.27	NA	NA	NA	NA	NA	NA	NA	NA
1240	NA	NA	NA	NA	0.22	0.3	NA	NA	0.31	0.22	NA	NA	NA	NA	NA	NA	NA	0.19
1241	NA	NA	NA	NA	0.25	0.25	NA	NA	0.3	0.25	NA	NA	NA	NA	NA	NA	NA	0.17
1242	NA	NA	NA	NA	0.24	0.28	NA	NA	0.28	0.32	NA	NA	NA	NA	NA	NA	NA	0.11
1243	NA	NA	NA	NA	0.27	0.32	NA	NA	0.34	0.45	NA	NA	NA	NA	NA	NA	NA	0.16
1244	NA	NA	NA	NA	0.25	0.23	NA	NA	0.3	0.43	NA	NA	NA	NA	NA	NA	NA	0.23
1245	NA	NA	NA	NA	0.21	0.27	NA	NA	0.3	0.55	NA	NA	NA	NA	NA	NA	0.09	0.22
1246	NA	NA	NA	NA	0.25	0.26	NA	NA	0.33	0.59	NA	NA	NA	NA	NA	NA	0.11	0.22
1247	NA	NA	NA	NA	0.21	0.24	NA	NA	0.26	0.5	NA	NA	NA	NA	NA	NA	0.1	0.22
1248	NA	NA	NA	NA	0.3	0.36	NA	NA	0.27	0.66	NA	NA	NA	NA	NA	NA	0.14	0.26
1249	NA	NA	NA	NA	0.24	0.33	NA	NA	0.31	0.57	NA	NA	NA	NA	NA	NA	0.17	0.32
1250	NA	NA	NA	NA	0.25	0.36	NA	NA	0.28	0.5	NA	NA	NA	NA	NA	NA	0.14	0.2
1251	NA	NA	NA	NA	0.27	0.33	NA	NA	0.29	0.57	NA	NA	NA	NA	NA	NA	0.14	0.24
1252	NA	NA	NA	NA	0.34	0.3	NA	NA	0.35	0.55	NA	NA	NA	NA	NA	NA	0.16	0.19
1253	NA	NA	NA	NA	0.34	0.36	NA	NA	0.36	0.52	NA	NA	NA	NA	NA	NA	0.12	0.11
1254	NA	NA	NA	NA	0.36	0.32	NA	NA	0.43	0.51	NA	NA	NA	NA	NA	NA	0.19	0.11
1255	NA	NA	NA	NA	0.2	0.17	NA	NA	0.35	0.35	NA	NA	NA	NA	NA	NA	0.11	0.04
1256	NA	NA	NA	NA	0.24	0.24	NA	NA	0.36	0.32	NA	NA	NA	NA	NA	NA	0.09	0.05
1257	NA	NA	NA	NA	0.29	0.34	NA	NA	0.44	0.33	NA	NA	NA	NA	NA	NA	0.1	0.07
1258	NA	NA	NA	NA	0.23	0.21	NA	NA	0.44	0.3	NA	NA	NA	NA	NA	NA	0.08	0.07
1259	NA	NA	NA	NA	0.27	0.39	NA	NA	0.54	0.49	NA	NA	NA	NA	NA	NA	0.14	0.1
1260	NA	NA	NA	NA	0.21	0.3	NA	NA	0.41	0.34	NA	NA	NA	NA	NA	NA	0.1	0.08
1261	NA	NA	NA	NA	0.22	0.31	NA	NA	0.44	0.28	NA	NA	NA	NA	NA	NA	0.09	0.1
1262	NA	NA	NA	NA	0.15	0.22	NA	NA	0.3	0.18	NA	NA	NA	NA	NA	NA	0.05	0.1
1263	NA	NA	NA	NA	0.19	0.22	NA	NA	0.38	0.24	NA	NA	NA	NA	NA	NA	0.12	0.26
1264	NA	NA	NA	NA	0.23	0.28	NA	NA	0.39	0.27	NA	NA	NA	NA	NA	NA	0.13	0.2
1265	NA	NA	NA	NA	0.21	0.25	NA	NA	0.44	0.32	NA	NA	NA	NA	NA	NA	0.12	0.21
1266	NA	NA	NA	NA	0.2	0.22	NA	NA	0.31	0.24	NA	NA	NA	NA	NA	NA	0.14	0.19
1267	NA	NA	NA	NA	0.21	0.27	NA	NA	0.31	0.27	NA	NA	NA	NA	NA	NA	0.12	0.22
1268	NA	NA	NA	NA	0.27	0.27	NA	NA	0.42	0.33	NA	NA	NA	NA	NA	NA	0.16	0.17
1269	NA	NA	NA	NA	0.31	0.28	NA	NA	0.32	0.31	NA	NA	NA	NA	NA	NA	0.18	0.23
1270	NA	NA	NA	NA	0.2	0.23	NA	NA	0.23	0.24	NA	NA	NA	NA	NA	NA	0.09	0.12
1271	NA	NA	NA	NA	0.23	0.36	NA	NA	0.3	0.32	NA	NA	NA	NA	NA	NA	0.14	0.18
1272	NA	NA	NA	NA	0.25	0.37	NA	NA	0.24	0.3	NA	NA	NA	NA	NA	NA	0.09	0.21
1273	NA	NA	NA	NA	0.24	0.18	NA	NA	0.21	0.29	NA	NA	NA	NA	NA	NA	0.07	0.11
1274	NA	NA	NA	NA	0.15	0.19	NA	NA	0.19	0.25	NA	NA	NA	NA	NA	NA	0.05	0.1
