# Esper - Eiby KNE02 - PISY - ITRDB NOR046
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/42159
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-42159.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/nor046-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/nor046.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nor046.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2025-06-16
#--------------------
# File_Last_Modified_Date
#   Date: 2025-06-16
#--------------------
# Title
#   Study_Name: Esper - Eiby KNE02 - PISY - ITRDB NOR046
#--------------------
# Investigators
#   Investigators: Esper, Jan
#--------------------
# Description_Notes_and_Keywords
#   Description: SE-Exp. Down by the lake
#--------------------
# Publication
#   Authors: Hartl, Claudia; Scott St. George; Oliver Konter; Lorenz Harr; Denis Scholz; Andreas Kirchhefer; Jan Esper
#   Published_Date_or_Year: 2019
#   Published_Title: Warfare dendrochronology: Trees witness the deployment of the German battleship Tirpitz in Norway
#   Journal_Name: Anthropocene
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1016/j.ancene.2019.100212
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: 
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Eiby KNE02
#   Location: Norway
#   Northernmost_Latitude: 69.884069
#   Southernmost_Latitude: 69.884069
#   Easternmost_Longitude: 23.163417
#   Westernmost_Longitude: 23.163417
#   Elevation_m: 150
#--------------------
# Data_Collection
#   Collection_Name: NOR046
#   First_Year: 1716
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## KNE0256A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KNE0256A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KNE0256B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KNE0256B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KNE0257A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KNE0257A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KNE0257B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KNE0257B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KNE0258A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KNE0258A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KNE0258B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KNE0258B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KNE0259A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KNE0259A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KNE0259B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KNE0259B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KNE0260A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KNE0260A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KNE0260B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KNE0260B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KNE0261A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KNE0261A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KNE0261B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KNE0261B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KNE0262A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KNE0262A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KNE0262B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KNE0262B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KNE0263A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KNE0263A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KNE0263B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KNE0263B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KNE0264A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KNE0264A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KNE0264B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KNE0264B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KNE0265A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KNE0265A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KNE0265B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KNE0265B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KNE0266A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KNE0266A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KNE0266B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KNE0266B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KNE0267A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KNE0267A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KNE0267B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KNE0267B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KNE0269A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KNE0269A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KNE0269B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KNE0269B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KNE0270A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KNE0270A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KNE0270B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KNE0270B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KNE0271A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KNE0271A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KNE0271B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KNE0271B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	KNE0256A_raw	KNE0256B_raw	KNE0257A_raw	KNE0257B_raw	KNE0258A_raw	KNE0258B_raw	KNE0259A_raw	KNE0259B_raw	KNE0260A_raw	KNE0260B_raw	KNE0261A_raw	KNE0261B_raw	KNE0262A_raw	KNE0262B_raw	KNE0263A_raw	KNE0263B_raw	KNE0264A_raw	KNE0264B_raw	KNE0265A_raw	KNE0265B_raw	KNE0266A_raw	KNE0266B_raw	KNE0267A_raw	KNE0267B_raw	KNE0269A_raw	KNE0269B_raw	KNE0270A_raw	KNE0270B_raw	KNE0271A_raw	KNE0271B_raw
1716	NA	NA	NA	NA	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1717	NA	NA	NA	NA	0.4	1.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1718	NA	NA	NA	NA	0.45	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1719	NA	NA	NA	NA	0.62	0.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1720	NA	NA	NA	NA	0.55	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1721	NA	NA	NA	NA	0.86	0.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1722	NA	NA	NA	NA	1.82	1.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1723	NA	NA	NA	NA	1.05	1.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1724	NA	NA	NA	NA	0.87	0.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1725	NA	NA	NA	NA	0.53	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1726	NA	NA	NA	NA	0.66	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1727	NA	NA	NA	NA	0.68	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1728	NA	NA	NA	NA	0.26	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1729	NA	NA	NA	NA	0.49	0.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1730	NA	NA	NA	NA	0.85	1.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1731	NA	0.74	NA	NA	0.99	1.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1732	NA	0.77	NA	NA	0.41	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1733	NA	0.89	NA	NA	0.33	0.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1734	NA	0.53	NA	NA	0.19	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1735	NA	0.71	NA	NA	0.28	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1736	NA	1.01	NA	NA	0.45	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1737	NA	1.14	NA	NA	0.7	0.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1738	NA	1.36	NA	NA	0.5	0.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1739	NA	1.49	NA	NA	0.66	0.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	NA	NA	NA	NA
1740	NA	1.19	NA	NA	0.67	0.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64	NA	NA	NA	NA
1741	NA	1.02	NA	NA	0.45	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA	NA	NA
1742	NA	1.05	NA	NA	0.59	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	NA	NA	NA	NA
1743	NA	1.09	NA	NA	0.48	0.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA	NA	NA	NA
1744	0.79	0.98	NA	NA	0.35	0.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	NA	NA	NA	NA
1745	0.52	1.06	NA	NA	0.38	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	NA	NA	NA	NA
1746	0.88	0.86	NA	NA	0.58	0.71	NA	NA	NA	NA	NA	NA	NA	NA	1.45	1.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.11	NA	NA	NA	NA
1747	0.79	0.73	NA	NA	0.34	0.48	NA	NA	NA	NA	NA	NA	NA	NA	1.09	1.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA	NA	NA
1748	0.65	0.8	NA	NA	0.46	0.45	NA	NA	NA	NA	NA	NA	NA	NA	1.33	1.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA	NA	NA
1749	0.76	0.9	NA	NA	0.43	0.47	NA	NA	NA	NA	NA	NA	NA	NA	1.54	1.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	NA	NA	NA	NA
1750	0.63	0.85	NA	NA	0.45	0.77	NA	NA	NA	NA	NA	NA	NA	NA	1.82	1.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.01	NA	NA	NA	NA
1751	0.77	0.75	NA	NA	0.58	0.9	NA	NA	NA	NA	NA	NA	NA	NA	1.44	1.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	NA	NA	NA	NA
1752	1.39	1.22	NA	NA	0.73	0.78	NA	NA	NA	NA	NA	NA	NA	NA	1.69	1.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	NA	NA	NA	NA
1753	1.2	1.16	NA	NA	1.05	0.95	NA	NA	NA	NA	NA	NA	NA	NA	1.47	1.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	NA	NA	NA	NA
1754	1.24	0.96	NA	NA	1	0.97	NA	NA	NA	NA	NA	NA	NA	NA	1.43	1.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	NA	NA	NA	NA
1755	1.37	1.06	NA	NA	0.71	0.81	NA	NA	NA	NA	NA	NA	NA	NA	1.44	1.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02	NA	NA	NA	NA
1756	1.07	1.26	NA	NA	0.63	0.72	NA	NA	NA	NA	NA	NA	NA	NA	1.33	1.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87	NA	NA	NA	NA
1757	0.87	1.05	NA	NA	0.65	0.72	NA	NA	NA	NA	NA	NA	NA	NA	1.58	1.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	NA	NA	NA	NA
1758	0.65	0.74	NA	NA	0.62	0.65	NA	NA	NA	NA	NA	NA	NA	NA	1.3	1.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04	NA	NA	NA	NA
1759	0.61	0.72	NA	NA	0.37	0.61	NA	NA	NA	NA	NA	NA	NA	NA	1.01	0.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA	NA	NA	NA
1760	0.71	0.69	NA	NA	0.45	0.65	NA	NA	NA	NA	NA	NA	NA	NA	1.16	1.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	NA	NA	NA	NA
1761	1.03	0.89	NA	NA	0.95	0.96	NA	NA	NA	NA	NA	NA	NA	NA	1.5	1.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.05	NA	NA	NA	NA
1762	1.07	1.02	NA	NA	0.86	0.88	NA	NA	NA	NA	NA	NA	NA	NA	1.24	1.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	NA	NA	NA	NA
1763	0.99	0.9	NA	NA	0.52	0.75	NA	NA	NA	NA	NA	NA	NA	NA	0.9	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	NA	NA	NA	NA
