# Esper - Mount Smolikas EHS10 - PIHE - ITRDB GRC037
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/42122
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-42122.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/grc037-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/grc037.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/grc037.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2025-06-16
#--------------------
# File_Last_Modified_Date
#   Date: 2025-06-16
#--------------------
# Title
#   Study_Name: Esper - Mount Smolikas EHS10 - PIHE - ITRDB GRC037
#--------------------
# Investigators
#   Investigators: Esper, Jan
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors: Lara Klippel, Paul J. Krusic, Robert Brandes, Claudia Hartl-Meier, Valerie Trouet, Matthew Meko, Jan Esper
#   Published_Date_or_Year: 2017
#   Published_Title: High-elevation inter-site differences in Mount Smolikas tree-ring width data
#   Journal_Name: Dendrochronologia
#   Volume: 44
#   Edition:
#   Issue: None
#   Pages: 164-173
#   Report_Number: None
#   DOI: 10.1016/j.dendro.2017.05.006
#   Full_Citation:
#   Abstract:
#--------------------
# Publication
#   Authors: Lara Klippel, Paul J. Krusic, Robert Brandes, Claudia Hartl, Soumaya Belmecheri, Manuel Dienst, Jan Esper
#   Published_Date_or_Year: 2018
#   Published_Title: A 1286-year hydro-climate reconstruction for the Balkan Peninsula
#   Journal_Name: Boreas
#   Volume: None
#   Edition:
#   Issue: None
#   Pages: None
#   Report_Number: None
#   DOI: 10.1111/bor.12320
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: 
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Mount Smolikas EHS10
#   Location: Greece
#   Northernmost_Latitude: 40.098347
#   Southernmost_Latitude: 40.098347
#   Easternmost_Longitude: 20.961308
#   Westernmost_Longitude: 20.961308
#   Elevation_m: 2200
#--------------------
# Data_Collection
#   Collection_Name: GRC037
#   First_Year: 1498
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Pinus heldreichii Christ
#   Common_Name: Heldreich's pine
#   Tree_Species_Code: PIHE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## EHS1001a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1001a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1001b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1001b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1002a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1002a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1002b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1002b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1004z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1004z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1005a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1005a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1005b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1005b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1006a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1006a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1006b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1006b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1007a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1007a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1007b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1007b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1008a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1008a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1008b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1008b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1009a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1009a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1009b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1009b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1010a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1010a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1010b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1010b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1011a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1011a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1011b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1011b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1012a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1012a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EHS1012b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EHS1012b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	EHS1001a_raw	EHS1001b_raw	EHS1002a_raw	EHS1002b_raw	EHS1004z_raw	EHS1005a_raw	EHS1005b_raw	EHS1006a_raw	EHS1006b_raw	EHS1007a_raw	EHS1007b_raw	EHS1008a_raw	EHS1008b_raw	EHS1009a_raw	EHS1009b_raw	EHS1010a_raw	EHS1010b_raw	EHS1011a_raw	EHS1011b_raw	EHS1012a_raw	EHS1012b_raw
1556	NA	NA	NA	NA	NA	NA	NA	2.08	1.91	NA	NA	NA	NA	NA	NA	2.34	1.38	1.76	1.51	NA	NA
1557	NA	NA	NA	NA	NA	NA	NA	2.05	1.77	NA	NA	NA	NA	NA	NA	1.24	0.8	1.28	1.13	NA	NA
1558	NA	NA	NA	NA	NA	NA	NA	1.62	1.22	NA	NA	NA	NA	NA	NA	1.8	1.48	1.35	1.54	NA	NA
1559	NA	NA	NA	NA	NA	NA	NA	1.65	1.75	NA	NA	NA	NA	NA	NA	1.88	1.57	1.73	1.45	NA	NA
1560	NA	NA	NA	NA	NA	NA	NA	1.79	1.72	NA	NA	NA	NA	NA	NA	1.15	1.01	1.35	1.26	NA	NA
1561	NA	NA	NA	NA	NA	NA	NA	1.63	1.14	NA	NA	NA	NA	NA	NA	0.85	0.73	0.82	0.85	NA	NA
1562	NA	NA	NA	NA	NA	NA	NA	2.27	1.61	NA	NA	NA	NA	NA	NA	1.12	0.83	1.44	0.91	NA	NA
1563	NA	NA	NA	NA	NA	NA	NA	2.17	1.77	NA	NA	NA	NA	NA	NA	1.34	1.06	1.27	0.88	NA	NA
1564	NA	NA	NA	NA	NA	NA	NA	2.11	1.56	NA	NA	NA	NA	NA	NA	1.6	1.31	1.41	1.14	NA	NA
1565	NA	NA	NA	NA	NA	NA	NA	1.96	1.52	NA	NA	NA	NA	NA	NA	2.06	1.72	1.06	1.12	NA	NA
1566	NA	NA	NA	NA	NA	NA	NA	1.95	1.21	NA	NA	NA	NA	NA	NA	1.09	0.86	0.79	0.76	NA	NA
1567	NA	NA	NA	NA	NA	NA	NA	1.65	0.94	NA	NA	NA	NA	NA	NA	1.3	0.64	0.36	0.54	NA	NA
1568	NA	NA	NA	NA	NA	NA	NA	1.63	0.94	NA	NA	NA	NA	NA	NA	0.76	0.48	0.57	0.59	NA	NA
1569	NA	NA	NA	NA	NA	NA	NA	1.46	0.81	NA	NA	NA	NA	NA	NA	0.78	0.41	0.57	0.43	NA	NA
1570	NA	NA	NA	NA	NA	NA	NA	1.09	0.96	NA	NA	NA	NA	NA	NA	0.46	0.35	0.27	0.2	NA	NA
1571	NA	NA	NA	NA	NA	NA	NA	1.4	1.22	NA	NA	NA	NA	NA	NA	0.45	0.3	0.18	0.13	NA	NA
1572	NA	NA	NA	NA	NA	NA	NA	1.74	1.06	NA	NA	NA	NA	NA	NA	1.02	0.71	0.38	0.17	NA	NA
1573	NA	NA	NA	NA	NA	NA	NA	1.51	1	NA	NA	NA	NA	NA	NA	0.85	0.7	0.32	0.13	NA	NA
1574	NA	NA	NA	NA	NA	NA	NA	1.55	1.2	NA	NA	NA	NA	NA	NA	0.77	0.63	0.38	0.18	NA	NA
1575	NA	NA	NA	NA	NA	NA	NA	1.27	0.95	NA	NA	NA	NA	NA	NA	0.56	0.67	0.34	0.11	NA	NA
1576	NA	NA	NA	NA	NA	NA	NA	1.6	0.9	NA	NA	NA	NA	NA	NA	1.31	1.06	0.59	0.17	NA	NA
1577	NA	NA	NA	NA	NA	NA	NA	1.52	0.9	NA	NA	NA	NA	NA	NA	1.31	1.12	0.66	0.34	NA	NA
1578	NA	NA	NA	NA	NA	NA	NA	1.23	0.75	NA	NA	NA	NA	NA	NA	1.15	1.09	0.58	0.34	NA	NA
1579	NA	NA	NA	NA	NA	NA	NA	1.14	0.62	NA	NA	NA	NA	NA	NA	1.38	1.12	0.64	0.37	NA	NA
1580	NA	NA	NA	NA	NA	NA	NA	0.99	0.69	NA	NA	NA	NA	NA	NA	1.13	0.86	0.4	0.4	NA	NA
1581	NA	NA	NA	NA	NA	NA	NA	1.03	0.65	NA	NA	NA	NA	NA	NA	0.68	0.82	0.72	0.37	NA	NA
1582	NA	NA	NA	NA	NA	NA	NA	0.99	0.91	NA	NA	NA	NA	NA	NA	1.09	1.13	0.83	0.4	NA	NA
1583	NA	NA	NA	NA	NA	NA	NA	1.23	1.37	NA	NA	NA	NA	NA	NA	1.27	1.49	0.77	0.45	NA	NA
1584	NA	NA	NA	NA	NA	NA	NA	1.2	1.55	NA	NA	NA	NA	NA	NA	1.95	1.85	1.14	0.4	NA	NA
1585	NA	NA	NA	NA	NA	NA	NA	0.74	0.94	NA	NA	NA	NA	NA	NA	0.78	0.72	0.55	0.3	NA	NA
1586	NA	NA	NA	NA	NA	NA	NA	1.27	1.36	NA	NA	NA	NA	NA	NA	1.3	0.91	0.86	0.46	NA	NA
1587	NA	NA	NA	NA	NA	NA	NA	0.95	0.88	NA	NA	NA	NA	NA	NA	0.8	0.51	0.69	0.39	NA	NA
1588	NA	NA	NA	NA	NA	NA	NA	0.88	0.78	NA	NA	NA	NA	NA	NA	0.85	0.64	0.78	0.62	NA	NA
1589	NA	NA	NA	NA	NA	NA	NA	0.91	0.8	NA	NA	NA	NA	NA	NA	0.79	0.7	0.57	0.6	NA	NA
1590	NA	NA	NA	NA	NA	NA	NA	1.05	0.88	NA	NA	NA	NA	NA	NA	0.94	0.9	0.81	0.7	NA	NA
1591	NA	NA	NA	NA	NA	NA	NA	0.72	0.55	NA	NA	NA	NA	NA	NA	0.94	0.69	0.7	0.74	NA	NA
1592	NA	NA	NA	NA	NA	NA	NA	0.53	0.59	NA	NA	NA	NA	NA	NA	0.75	0.57	0.45	0.46	NA	NA
1593	NA	NA	NA	NA	NA	NA	NA	0.49	0.56	NA	NA	NA	NA	NA	NA	1.4	0.85	0.46	0.58	NA	NA
1594	NA	NA	NA	NA	NA	NA	NA	0.49	0.67	NA	NA	NA	NA	NA	NA	1.24	0.6	0.46	0.5	NA	NA
1595	NA	NA	NA	NA	NA	NA	NA	0.23	0.43	NA	NA	NA	NA	NA	NA	1.01	0.43	0.36	0.54	NA	NA
1596	NA	NA	NA	NA	NA	NA	NA	0.21	0.41	NA	NA	NA	NA	NA	NA	1.04	0.39	0.41	0.56	NA	NA
1597	NA	NA	NA	NA	NA	NA	NA	0.33	0.56	NA	NA	NA	NA	NA	NA	1.3	0.75	0.67	0.65	NA	NA
1598	NA	NA	NA	NA	NA	NA	NA	0.12	0.54	NA	NA	NA	NA	NA	0.96	1.11	0.88	0.4	0.45	NA	NA
1599	NA	NA	NA	NA	NA	NA	NA	0.18	0.57	NA	NA	NA	NA	NA	1.4	1.23	0.93	0.42	0.55	NA	NA
1600	NA	NA	NA	NA	NA	NA	NA	0.11	0.51	NA	NA	NA	NA	NA	1.05	0.91	0.59	0.26	0.26	NA	NA
1601	NA	NA	NA	NA	NA	NA	NA	0.14	0.51	NA	NA	NA	NA	NA	0.82	0.75	0.58	0.24	0.29	NA	NA
1602	NA	NA	NA	NA	NA	NA	NA	0.08	0.33	NA	NA	NA	NA	NA	0.38	0.71	0.5	0.3	0.19	NA	NA
1603	NA	NA	NA	NA	NA	NA	NA	0.18	0.35	NA	NA	NA	NA	NA	0.57	0.57	0.45	0.35	0.27	NA	NA
1604	NA	NA	NA	NA	NA	NA	NA	0.29	0.41	NA	NA	NA	NA	NA	0.98	1.04	0.76	0.28	0.18	NA	NA
1605	NA	NA	NA	NA	NA	NA	NA	0.38	0.34	NA	NA	NA	NA	NA	1.09	0.93	0.78	0.22	0.3	NA	NA
1606	NA	NA	NA	NA	NA	NA	NA	0.38	0.22	NA	NA	NA	NA	NA	1.06	1.06	0.57	0.3	0.21	NA	NA
1607	NA	NA	NA	NA	NA	NA	NA	0.38	0.16	NA	NA	NA	NA	NA	0.77	0.94	0.58	0.36	0.29	NA	NA
1608	NA	NA	NA	NA	NA	NA	NA	0.5	0.22	NA	NA	NA	NA	NA	0.9	0.95	0.63	0.42	0.37	NA	NA
1609	NA	NA	NA	NA	NA	NA	NA	0.76	0.38	NA	NA	NA	NA	NA	1.22	0.91	0.65	0.49	0.4	NA	NA
1610	NA	NA	NA	NA	NA	NA	NA	0.88	0.41	NA	NA	NA	NA	NA	1.55	1.07	0.8	0.58	0.46	NA	NA
1611	NA	NA	NA	NA	NA	NA	NA	0.78	0.4	NA	NA	NA	NA	NA	1.34	0.65	0.5	0.26	0.34	NA	NA
1612	NA	NA	NA	NA	NA	NA	NA	0.54	0.17	NA	NA	1.21	NA	NA	1.53	0.38	0.32	0.21	0.46	NA	NA
1613	NA	NA	NA	NA	NA	NA	NA	0.49	0.3	NA	NA	1.14	NA	NA	1.62	0.39	0.36	0.17	0.37	NA	NA
1614	NA	NA	NA	NA	NA	NA	NA	0.41	0.31	NA	NA	1.16	NA	NA	1.16	0.86	0.58	0.2	0.6	NA	NA
1615	NA	NA	NA	NA	NA	NA	NA	0.42	0.3	NA	NA	1.45	NA	NA	1.51	0.85	0.69	0.31	0.57	NA	NA
1616	NA	NA	NA	NA	NA	NA	NA	0.47	0.37	NA	NA	1.01	NA	NA	1.63	0.79	0.67	0.25	0.64	NA	NA
1617	NA	NA	NA	NA	NA	NA	NA	0.4	0.31	NA	NA	0.72	NA	NA	1.26	0.61	0.53	0.31	0.36	NA	NA
1618	NA	NA	NA	NA	NA	NA	NA	0.6	0.34	NA	NA	1.05	NA	NA	1.91	0.54	0.57	0.37	0.32	NA	NA
1619	NA	NA	NA	NA	NA	NA	NA	0.62	0.35	NA	NA	0.98	NA	NA	1.76	0.27	0.36	0.33	0.22	NA	NA
1620	NA	NA	NA	NA	NA	NA	NA	0.46	0.36	NA	NA	0.77	NA	NA	1.22	0.32	0.36	0.41	0.28	NA	NA
1621	NA	NA	NA	NA	NA	NA	NA	0.62	0.42	NA	NA	1.34	NA	NA	1.27	0.4	0.46	0.5	0.32	NA	NA
1622	NA	NA	NA	NA	NA	NA	NA	0.71	0.35	NA	NA	1.09	NA	NA	1.48	0.55	0.46	0.51	0.37	NA	NA
1623	NA	NA	NA	NA	NA	NA	NA	0.7	0.48	NA	NA	1.02	NA	NA	1.8	0.49	0.31	0.57	0.49	NA	NA
1624	NA	NA	NA	NA	NA	NA	NA	0.66	0.47	NA	NA	1.06	NA	NA	1.69	0.34	0.27	0.38	0.35	NA	NA
1625	NA	NA	NA	NA	NA	NA	NA	0.43	0.44	NA	NA	0.75	NA	NA	0.82	0.21	0.15	0.22	0.18	NA	NA
1626	NA	NA	NA	NA	NA	NA	NA	0.81	0.59	NA	NA	0.92	NA	NA	1.22	0.35	0.25	0.39	0.26	NA	NA
1627	NA	NA	NA	NA	NA	NA	NA	1.02	0.62	NA	NA	0.99	NA	NA	1.25	0.28	0.23	0.39	0.29	NA	NA
1628	NA	NA	NA	NA	NA	NA	NA	0.75	0.66	NA	NA	1.01	NA	NA	1.18	0.3	0.2	0.32	0.24	NA	NA
1629	NA	NA	NA	NA	NA	NA	NA	1.14	0.85	NA	NA	1.07	NA	NA	1.84	0.38	0.2	0.35	0.41	NA	NA
1630	NA	NA	NA	NA	NA	NA	NA	1.26	0.91	NA	NA	1.33	NA	NA	2.08	0.38	0.22	0.52	0.3	NA	1.49
1631	NA	NA	NA	NA	NA	NA	NA	1.32	1.09	NA	NA	1.64	NA	NA	2.24	0.42	0.3	0.65	0.45	NA	1.22
1632	NA	NA	NA	NA	1.46	NA	NA	0.87	0.85	NA	NA	1.37	NA	NA	1.52	0.36	0.26	0.28	0.24	NA	0.67
1633	NA	NA	NA	NA	1.19	NA	NA	0.82	1.11	NA	NA	1.43	NA	NA	1.29	0.3	0.16	0.15	0.18	NA	0.59
1634	NA	NA	NA	NA	1.3	NA	NA	0.64	1.07	NA	NA	1.25	NA	NA	1.3	0.42	0.25	0.29	0.3	0.51	0.71
1635	NA	NA	NA	NA	1.27	NA	NA	0.57	0.91	NA	NA	0.98	NA	NA	1.08	0.44	0.23	0.36	NA	0.5	0.86
1636	NA	NA	NA	NA	1.39	NA	NA	0.82	1.55	NA	NA	1.29	NA	NA	1.11	0.46	0.31	0.45	NA	0.53	0.76
1637	NA	NA	NA	NA	1.55	NA	NA	0.77	1.1	NA	NA	1.1	NA	NA	1.14	0.4	0.27	0.43	NA	0.48	0.66
1638	NA	NA	NA	NA	1.5	NA	NA	0.68	0.86	NA	NA	1.36	NA	NA	1.26	0.4	0.32	0.34	NA	0.56	0.76
1639	NA	NA	NA	NA	1.08	NA	NA	0.83	0.66	NA	NA	1.09	NA	NA	0.92	0.59	0.31	0.4	NA	0.52	0.9
1640	NA	NA	NA	NA	1.35	NA	NA	0.63	0.74	NA	NA	1.31	NA	NA	1.51	0.47	0.26	0.36	NA	0.76	0.92
1641	NA	NA	NA	NA	1.21	NA	NA	0.83	0.88	NA	NA	1.14	NA	NA	1.65	0.57	0.41	0.37	NA	0.98	0.87
1642	NA	NA	NA	NA	1.18	NA	NA	0.69	0.86	NA	NA	1.4	NA	NA	1.19	0.48	0.31	0.45	NA	0.74	0.86
1643	NA	NA	NA	NA	1.17	NA	NA	0.73	0.89	NA	NA	1.19	NA	NA	1.02	0.52	0.39	0.41	NA	0.78	0.94
1644	NA	NA	NA	NA	1.34	NA	NA	0.56	0.79	NA	NA	1.43	NA	NA	0.97	0.47	0.33	0.47	NA	0.88	0.9
1645	NA	NA	NA	NA	1.54	NA	NA	0.57	0.65	NA	NA	1.03	NA	NA	1.09	0.36	0.32	0.38	NA	0.68	1
1646	NA	NA	NA	NA	1.1	NA	NA	0.62	1.04	NA	NA	1.31	NA	NA	1.62	0.38	0.37	0.6	NA	0.9	0.89
1647	NA	NA	NA	NA	0.49	NA	NA	0.35	0.64	NA	NA	0.89	NA	NA	1.34	0.39	0.41	0.41	NA	0.63	0.84
1648	0.69	NA	NA	NA	0.56	NA	NA	0.79	1.12	NA	NA	1.72	NA	NA	1.6	0.46	0.35	0.51	NA	1.03	0.85
1649	0.94	NA	NA	NA	0.57	NA	NA	0.83	1.19	NA	NA	2.08	NA	NA	1.44	0.36	0.28	0.55	NA	1.07	0.62
1650	0.71	NA	NA	NA	0.91	NA	NA	0.57	0.89	NA	NA	1.66	NA	NA	1.13	0.28	0.23	0.53	NA	0.92	0.62
1651	1.14	NA	NA	NA	1.07	NA	NA	0.95	1.01	NA	NA	1.56	NA	NA	1.15	0.36	0.38	0.55	NA	1.1	0.65
1652	0.86	NA	NA	NA	1.31	NA	NA	1.04	0.99	NA	NA	1.31	NA	1.64	1.71	0.43	0.5	0.46	NA	1.01	0.68
1653	0.86	NA	NA	NA	1.29	NA	NA	0.91	1.06	NA	NA	1	NA	1.29	1.51	0.41	0.48	0.45	NA	0.89	0.7
1654	0.64	NA	NA	NA	1.15	NA	NA	1.01	0.71	NA	NA	0.75	NA	1.45	1.31	0.39	0.54	0.36	NA	1.25	0.62
1655	0.73	NA	NA	NA	1.22	NA	NA	1.12	0.79	NA	NA	0.88	NA	1.56	1.82	0.39	0.43	0.52	NA	0.98	0.68
1656	0.8	NA	NA	NA	1.23	NA	NA	1.16	0.77	NA	NA	0.91	NA	1.5	1.73	0.5	0.48	0.41	NA	0.97	0.8
1657	0.74	NA	NA	NA	1.14	NA	NA	0.75	0.9	NA	NA	1.09	NA	1.35	1.75	0.56	0.5	0.46	NA	0.87	0.71
1658	1.06	NA	NA	NA	1.04	NA	NA	0.62	0.58	NA	NA	0.92	NA	1.43	1.08	0.21	0.21	0.3	NA	0.75	0.45
1659	0.89	NA	NA	NA	0.97	NA	NA	1.2	0.67	NA	NA	1.02	NA	1.59	0.81	0.25	0.24	0.36	NA	0.64	0.49
1660	0.51	NA	NA	NA	1.11	NA	NA	0.62	0.27	NA	NA	0.46	NA	0.94	0.69	0.14	0.14	0.06	NA	0.17	0.09
1661	0.08	NA	NA	NA	0.48	NA	NA	1.15	0.74	NA	NA	0.93	NA	1.46	1	0.14	0.14	0.18	NA	0.62	0.29
1662	0.08	NA	NA	NA	0.71	NA	NA	1.08	0.99	NA	NA	0.96	NA	1.74	1.18	0.13	0.06	0.23	NA	0.47	0.39
1663	0.07	NA	NA	NA	0.85	NA	NA	0.8	1.17	NA	NA	0.76	NA	1.59	0.91	0.12	0.09	0.16	NA	0.35	0.24
1664	0.17	NA	NA	NA	0.57	NA	NA	0.74	0.96	NA	NA	1	NA	1.92	0.79	0.18	0.08	0.21	NA	0.44	0.38
1665	0.14	NA	NA	NA	0.82	NA	NA	0.68	0.74	NA	NA	0.71	NA	1.13	0.67	0.11	0.11	0.13	NA	0.52	0.3
1666	0.18	NA	NA	NA	0.98	NA	NA	0.63	0.61	NA	NA	0.81	NA	1.13	0.63	0.09	0.13	0.16	NA	0.58	0.36
1667	0.23	NA	NA	NA	0.95	NA	NA	0.72	0.8	NA	NA	1.26	NA	1.29	0.54	0.19	0.11	0.2	NA	0.43	0.38
1668	0.29	NA	NA	NA	0.6	NA	NA	0.68	0.66	NA	NA	1.45	NA	1.46	0.69	0.29	0.16	0.18	NA	0.57	0.36
1669	0.56	NA	NA	NA	0.66	NA	NA	0.93	0.78	NA	NA	1.33	NA	1.52	0.98	0.51	0.19	0.25	NA	0.76	0.61
1670	0.49	NA	NA	NA	0.88	NA	NA	0.6	0.58	NA	NA	0.84	NA	0.89	0.65	0.52	0.22	0.22	NA	0.66	0.5
1671	0.75	NA	NA	NA	0.73	NA	NA	0.82	0.56	NA	NA	1.1	NA	0.86	1.03	0.33	0.16	0.34	NA	0.74	0.6
1672	0.76	NA	NA	NA	0.93	NA	NA	0.6	0.49	NA	NA	0.78	NA	0.53	0.76	0.36	0.14	0.25	NA	0.56	0.42
1673	0.85	NA	NA	NA	0.85	NA	NA	0.59	0.52	NA	NA	0.54	NA	0.65	0.97	0.35	0.2	0.24	NA	0.76	0.58
1674	1.2	NA	NA	NA	1.12	1.18	1.21	0.64	0.6	NA	NA	0.88	NA	0.7	1.03	0.3	0.2	0.34	NA	0.78	0.61
1675	1.15	NA	NA	NA	0.82	1	1.02	0.31	0.39	NA	NA	0.82	NA	0.68	0.8	0.13	0.2	0.25	NA	0.75	0.53
1676	1.05	NA	NA	NA	0.82	0.88	0.91	0.21	0.37	NA	NA	0.68	NA	0.74	0.75	0.26	0.15	0.31	NA	0.92	0.57
1677	0.81	NA	NA	NA	0.64	0.71	0.64	0.27	0.25	NA	NA	0.85	NA	0.7	0.74	0.25	0.2	0.23	NA	0.66	0.66
1678	0.81	NA	NA	NA	0.74	1.35	1.29	0.49	0.47	NA	NA	1.17	NA	0.91	0.91	0.18	0.2	0.31	NA	0.87	1
1679	0.67	NA	NA	NA	0.81	0.95	0.87	0.57	0.46	NA	NA	0.74	NA	0.7	0.59	0.38	0.15	0.32	NA	0.73	0.78
1680	0.73	NA	NA	NA	0.65	0.47	0.38	0.36	0.23	NA	NA	0.47	NA	0.4	0.49	0.27	0.35	0.12	NA	0.43	0.71
1681	0.75	NA	NA	NA	1	0.92	0.9	0.6	0.53	NA	NA	0.9	NA	0.85	1.2	0.35	0.18	0.47	NA	0.91	1.25
1682	0.74	NA	NA	NA	0.8	0.79	0.79	0.49	0.33	NA	NA	0.76	NA	0.69	0.93	NA	NA	0.31	NA	0.68	1.01
1683	0.69	NA	NA	NA	0.9	0.75	0.62	0.53	0.35	NA	NA	0.71	NA	0.83	0.81	NA	NA	0.51	NA	0.92	1.03
1684	0.66	NA	NA	NA	0.82	0.82	0.65	0.66	0.28	NA	NA	0.92	NA	0.91	0.86	NA	NA	0.45	NA	0.56	0.98
1685	0.33	NA	NA	NA	0.57	0.88	0.88	0.61	0.3	NA	NA	0.67	1.48	1.17	0.62	NA	NA	0.29	NA	0.51	0.66
1686	0.62	NA	NA	NA	0.6	0.73	0.77	0.62	0.33	NA	NA	0.94	1.79	1.29	0.63	NA	NA	0.34	NA	0.66	0.78
1687	0.45	NA	NA	NA	0.55	0.67	0.67	0.31	0.12	NA	NA	0.55	0.89	0.92	0.5	NA	NA	0.21	NA	0.27	0.41
1688	0.72	NA	NA	NA	0.55	0.83	0.76	0.32	0.34	NA	NA	0.71	1.06	0.92	0.61	NA	NA	0.33	NA	0.61	0.64
