1995	0.15	0.2	0.23	0.2	0.26	NA	0.01	0.12	0.15	NA	0.38	0.3	0.17	0.21	0.1	0.2	0.22	0.1	0.14	0.26	0.14	0.13	0.21	0.33	0.4	0.78	0.71	0.41	0.53	0.28	0.27	0.12	0.18	0.23	0.23	0.25
1996	0.13	0.23	0.22	0.19	0.24	NA	0.01	0.16	0.14	NA	0.39	0.38	0.19	0.25	0.13	0.32	0.37	0.13	0.19	0.31	0.22	0.16	0.16	0.38	0.46	0.78	0.7	0.59	0.69	0.25	0.29	0.1	0.16	0.2	0.24	0.46
1997	0.14	0.19	0.21	0.2	0.26	NA	0.11	0.12	0.18	NA	0.41	0.5	0.16	0.17	0.12	0.28	0.29	0.11	0.17	0.3	0.15	0.24	0.16	0.45	0.52	0.63	0.5	0.58	0.71	0.34	0.28	0.1	0.2	0.18	0.17	0.43
1998	0.15	0.21	0.21	0.26	0.28	NA	0.13	0.17	0.27	NA	0.43	0.55	0.24	0.26	0.1	0.27	0.25	0.08	0.2	0.37	0.22	0.22	0.26	0.45	0.49	0.59	0.38	0.69	0.8	0.31	0.4	0.25	0.3	0.19	0.13	0.64
1999	0.12	0.5	0.37	0.22	0.24	NA	0.14	0.19	0.23	NA	0.45	0.5	0.32	0.31	0.15	0.26	0.21	0.12	0.2	0.29	0.24	0.36	0.25	0.43	0.47	0.65	0.46	0.58	0.86	0.31	0.38	0.08	0.2	0.21	0.19	0.4
2000	0.11	0.3	0.21	0.21	0.2	NA	0.21	0.23	0.29	NA	0.47	0.83	0.37	0.25	0.12	0.33	0.27	0.15	0.22	0.23	0.2	0.29	0.18	0.3	0.49	0.68	0.69	0.76	0.86	0.4	0.42	0.17	0.31	0.11	0.07	0.45
2001	0.17	0.24	0.25	0.24	0.37	NA	0.19	0.21	0.31	NA	0.63	0.79	0.46	0.27	0.15	0.31	0.25	0.26	0.21	0.4	0.24	0.29	0.15	0.48	0.58	0.69	0.54	0.64	0.88	0.38	0.41	0.18	0.36	0.19	0.15	0.51
2002	0.35	0.34	0.32	0.24	0.31	NA	0.09	0.29	0.24	NA	0.65	0.86	0.58	0.38	0.16	0.35	0.32	0.21	0.19	0.31	0.34	0.46	0.2	0.53	0.77	0.73	0.74	0.79	0.92	0.33	0.41	0.31	0.36	0.3	0.21	0.52
2003	0.27	0.41	0.38	0.29	0.37	NA	0.19	0.36	0.37	NA	0.67	0.99	0.46	0.29	0.11	0.39	0.45	0.25	0.16	0.53	0.25	0.52	0.21	0.54	0.9	0.87	0.84	0.71	1.01	0.35	0.44	0.28	0.47	0.23	0.2	0.83
2004	0.24	0.34	0.35	0.29	0.26	NA	0.19	0.3	0.46	NA	0.72	0.75	0.48	0.27	0.09	0.47	0.52	0.31	0.25	0.52	0.33	0.46	0.16	0.5	0.66	0.77	0.87	0.93	0.86	0.21	0.51	0.26	0.41	0.39	0.23	0.81
2005	NA	0.27	0.43	0.36	0.22	NA	0.17	0.37	0.46	NA	0.83	0.79	0.43	0.25	0.13	0.43	0.53	0.22	0.17	0.58	0.24	0.54	0.19	0.48	0.81	0.95	0.75	0.87	0.89	0.47	0.42	0.1	0.37	0.29	0.21	0.62
2006	NA	0.36	0.42	0.37	0.31	NA	0.13	0.55	0.63	NA	0.77	1.11	0.57	0.34	0.1	0.49	0.69	0.35	0.22	0.63	0.33	0.68	0.22	0.48	0.7	1.06	0.91	0.78	0.79	0.46	0.46	0.11	0.51	0.39	0.35	0.66
2007	NA	0.3	0.36	0.35	0.24	NA	0.09	0.38	0.46	NA	0.58	0.66	0.38	0.34	0.12	0.46	0.43	0.24	0.14	0.56	0.27	0.59	0.28	0.56	0.71	0.78	0.61	0.73	0.69	0.36	0.38	0.1	0.54	0.29	0.35	0.47
2008	NA	0.23	0.34	0.27	0.19	NA	0.09	0.34	0.43	NA	0.47	0.63	0.37	0.25	0.06	0.39	0.45	0.16	0.17	0.54	0.3	0.33	0.18	0.33	0.39	0.54	0.61	0.67	0.67	0.25	0.32	0.15	0.34	0.32	0.29	0.59
2009	NA	0.29	0.44	0.25	0.23	NA	0.08	0.33	0.34	NA	0.46	0.56	0.43	0.25	0.09	0.52	0.42	0.2	0.15	0.47	0.32	0.25	NA	0.47	0.47	0.92	0.7	0.72	0.72	0.31	0.32	0.15	0.31	0.27	0.22	0.69
2010	NA	0.23	0.35	0.27	0.2	NA	0.06	0.3	0.26	NA	0.38	0.5	0.36	0.2	0.04	0.58	0.41	0.22	0.16	0.39	0.28	0.23	NA	0.33	0.4	0.95	0.72	0.65	0.63	0.26	0.36	0.22	0.36	0.28	0.28	0.66
2011	NA	0.32	0.38	0.25	0.13	NA	0.06	0.41	0.27	NA	0.48	0.62	0.37	0.2	0.06	0.6	0.51	0.25	0.19	0.54	0.33	0.27	NA	0.45	0.59	1	0.75	0.71	0.76	0.28	0.38	0.16	0.34	0.32	0.47	0.71
2012	NA	0.21	0.27	0.32	0.14	NA	0.17	0.39	0.36	NA	0.48	0.48	0.32	0.2	0.07	0.63	0.51	0.21	0.22	0.55	0.32	0.24	NA	0.44	0.36	1.08	0.63	0.6	0.64	0.27	0.37	0.09	0.3	0.29	0.32	0.65
2013	NA	0.21	0.37	0.25	0.14	NA	0.13	0.49	0.44	NA	0.6	0.49	0.41	0.25	0.06	0.55	0.46	0.21	0.19	0.54	0.34	0.29	NA	0.42	0.32	1	0.83	0.47	0.5	0.26	0.35	0.2	0.28	0.26	0.26	0.53
2014	NA	0.19	0.37	0.15	0.12	NA	0.1	0.37	0.43	NA	0.46	0.54	0.42	0.21	0.09	0.61	0.44	0.15	0.2	0.47	0.37	0.41	NA	0.53	0.47	1.53	1.21	0.59	0.54	0.4	0.34	0.23	0.29	0.26	0.43	0.7
2015	NA	0.26	0.34	0.29	0.22	NA	0.08	0.53	0.48	NA	0.45	0.61	0.45	0.26	0.04	0.74	NA	0.21	0.22	0.51	0.52	0.3	NA	0.5	0.56	1.4	1.31	0.65	0.74	0.39	0.46	0.35	0.57	0.38	0.42	0.77
2016	NA	0.23	0.29	0.17	0.15	NA	0.1	0.55	0.36	NA	0.38	0.57	0.45	0.26	0.11	0.62	NA	0.23	0.18	0.49	0.43	0.27	NA	0.34	0.32	1.46	1.29	0.74	0.71	0.3	0.36	0.33	0.4	0.3	0.28	0.96
