# Longhi-Santos - Floodplain - UHE Mauá, Telemaco Borba - PR - ASPO - ITRDB BRA045
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/40475
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-40475.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/bra045-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/bra045.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/bra045.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2025-01-14
#--------------------
# File_Last_Modified_Date
#   Date: 2025-01-14
#--------------------
# Title
#   Study_Name: Longhi-Santos - Floodplain - UHE Mauá, Telemaco Borba - PR - ASPO - ITRDB BRA045
#--------------------
# Investigators
#   Investigators: Longhi-Santos, Tomaz; Galvão, Franklin; Botosso, Paulo Cesar;  Roig, Fidel Alejandro
#--------------------
# Description_Notes_and_Keywords
#   Description: Tropical Tree Ring Network SiteID = ASPOL_BRA_02
#--------------------
# Publication
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation: Longhi-Santos, Tomaz. 2017. Dendroecologia de Aspidosperma polyneuron Müll. Arg. em duas condições geomorfológicas no sul do Brasil. https://acervodigital.ufpr.br/handle/1884/53996
#   Abstract:
#--------------------
# Publication
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation: Pieter A. ZUIDEMA, Peter GROENENDIJK, Mizanur RAHMAN, Valerie TROUET,, Abrham ABIYU, Rodolfo ACUÑA-SOTO,, Eduardo ADENESKY-FILHO, Raquel ALFARO-SÁNCHEZ,, Claudio Roberto ANHOLETTO JUNIOR, José Roberto Vieira ARAGÃO, Gabriel ASSIS-PEREIRA,, Claudia C. ASTUDILLO-SÁNCHEZ, Ana Carolina BARBOSA, Giovanna BATTIPAGLIA, Hans BEECKMAN, Paulo Cesar BOTOSSO, Nils BOURLAND, Achim BRÄUNING, Roel BRIENEN, Matthew BROOKHOUSE, Supaporn BUAJAN, Brendan M. BUCKLEY, J. Julio CAMARERO, Artemio CARRILLO-PARRA, Gregório CECCANTINI, Librado R. CENTENO-ERGUERA, Julián CERANO-PAREDES, Wirong CHANTHORN, Ya-Jun CHEN, Bruno Barçante Ladvocat CINTRA,, Eladio Heriberto CORNEJO-OVIEDO, Otoniel CORTÉS-CORTÉS, Clayane Matos COSTA, Camille COURALET, Doris Bianca CRISPÍN-DE-LA-CRUZ,, Rosanne D'ARRIGO, Diego A. DAVID, Maaike DE RIDDER, Jorge Ignacio DEL VALLE, Mário DOBNER JR, Jean-Louis DOUCET, Oliver DÜNISCH, Brian J. ENQUIST,, Karin ESEMANN-QUADROS,, Gerardo ESQUIVEL-ARRIAGA, Ze-Xin FAN, Adeline FAYOLLE,, Tatiele Anete Bergamo FENILLI, M. Eugenia FERRERO,, Esther FICHTLER, Patrick M. FINNEGAN, Claudia FONTANA, Kainana S. FRANCISCO, Pei-Li FU, Franklin GALVÃO, Aster GEBREKIRSTOS, Jorge A. GIRALDO, Emanuel GLOOR, Milena GODOY-VEIGA, Daniela GRANATO-SOUZA, Anthony GUERRA, Kristof HANECA, Grant Logan HARLEY, Ingo HEINRICH,, Gerhard HELLE, Bruna HORNINK,, Wannes HUBAU, Janet G. INGA, Mahmuda ISLAM,, Yu-mei JIANG, Mark KAIB, Zakia Hassan KHAMISI, Marcin KOPROWSKI,, Eva LAYME, A. Joshua LEFFLER, Gauthier LIGOT, Claudio Sergio LISI, Neil J. LOADER, Francisco de Almeida LOBO, Giuliano Maselli LOCOSSELLI,, Tomaz LONGHI-SANTOS, Lidio LOPEZ, María I. LÓPEZ-HERNÁNDEZ, José Luís Penetra Cerveira LOUSADA, Rubén D. MANZANEDO,, Amanda K. MARCON, Justin T. MAXWELL, Omar N. MENDOZA-VILLA, Ítallo Romany Nunes MENEZES,, Mulugeta MOKRIA,, Valdinez Ribeiro MONTÓIA, Eddy MOORS,, Miyer MORENO, Miguel Angel MUÑIZ-CASTRO, Cristina NABAIS, Anuttara NATHALANG, Justine NGOMA, Francisco de Carvalho NOGUEIRA JR., Juliano Morales OLIVEIRA,, Gabriela Morais OLMEDO, Daigard Ricardo ORTEGA-RODRIGUEZ, Carmen Eugenia Rodríguez ORTÍZ, Mariana Alves PAGOTTO, Shankar PANTHI, Kathelyn PAREDES-VILLANUEVA,, Gonzalo PÉREZ-DE-LIS, Laura Patricia PONCE CALDERÓN, Leif Armando PORTAL-CAHUANA,, Darwin Alexander PUCHA-COFREP, Nathsuda PUMIJUMNONG, Paulo QUADRI, Jorge Andrés RAMÍREZ, Edilson Jimmy REQUENA-ROJAS, Judith REYES-FLORES, Adauto de Souza RIBEIRO, Iain ROBERTSON, Fidel Alejandro ROIG,, José Guilherme ROQUETTE, Ernesto Alonso RUBIO-CAMACHO, Raúl SÁNCHEZ-SALGUERO, Ute SASS-KLAASSEN,, Jochen SCHÖNGART, Marcelo Callegari SCIPIONI, Paul R. SHEPPARD, Lucas C.R. SILVA, Franziska SLOTTA, Leroy SORIA-DÍAZ, Luciana K.V.S. SOUSA, James H. SPEER, Matthew D. THERRELL, Ginette TICSE-OTAROLA,, Mario TOMAZELLO-FILHO, Max C.A. TORBENSON, Pantana TOR-NGERN,, Ramzi TOUCHAN, Jan VAN DEN BULCKE, Lorenzo VÁZQUEZ-SELEM, Adín H. VELÁZQUEZ-PÉREZ, Alejandro VENEGAS-GONZÁLEZ, Ricardo VILLALBA, Jose VILLANUEVA-DIAZ, Mart VLAM, George VOURLITIS, Christian WEHENKEL, Tommy WILS,, Erika S. ZAVALETA, Eshetu Asfaw ZEWDU, Yong-Jiang ZHANG, Zhe-Kun ZHOU, Flurin BABST. Pantropical tree rings show small effects of drought on growth. Science, in revision.
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: 
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Floodplain - UHE Mauá, Telemaco Borba - PR
#   Location: Brazil
#   Northernmost_Latitude: -24.1025
#   Southernmost_Latitude: -24.1025
#   Easternmost_Longitude: -50.70333333
#   Westernmost_Longitude: -50.70333333
#   Elevation_m: 595.0
#--------------------
# Data_Collection
#   Collection_Name: BRA045
#   First_Year: 1686
#   Last_Year: 2010
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Aspidosperma polyneuron Müll.Arg.
#   Common_Name: Aspidosperma polyneuron
#   Tree_Species_Code: ASPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 20pr1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 20pr1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 20pr2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 20pr2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 46pr1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 46pr1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 46pr2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 46pr2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 7pr1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 7pr1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 7pr2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 7pr2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 7pr3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 7pr3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 43pr1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 43pr1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 43pr2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 43pr2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 43pr3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 43pr3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 22pr1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 22pr1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 22pr2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 22pr2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 5pr1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 5pr1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 5pr3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 5pr3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 45pr1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 45pr1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 45pr3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 45pr3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 42pr2a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 42pr2a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 42pr3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 42pr3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2pr1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2pr1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 44pr1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 44pr1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 40pr1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 40pr1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 40pr4_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 40pr4; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 47pr1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 47pr1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 47pr2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 47pr2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 21pr2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 21pr2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 23pr1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23pr1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 23pr2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23pr2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	20pr1_raw	20pr2_raw	46pr1_raw	46pr2_raw	7pr1_raw	7pr2_raw	7pr3_raw	43pr1_raw	43pr2_raw	43pr3_raw	22pr1_raw	22pr2_raw	5pr1_raw	5pr3_raw	45pr1_raw	45pr3_raw	42pr2a_raw	42pr3_raw	2pr1_raw	44pr1_raw	40pr1_raw	40pr4_raw	47pr1_raw	47pr2_raw	21pr2_raw	23pr1_raw	23pr2_raw
1763	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.02	2.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	2.79	3.45
1764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	2.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	2.46	3.52
1765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	1.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	1.03	0.75
1766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	2.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	0.88	1.32
1767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33	2.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	1.14	1.5
1768	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	1.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	1.03	1.36
1769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57	1.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51	1.69	2.91
1770	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	1.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	1.36	2.54
1771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08	2.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	2.28	2.81
1772	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	1.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	1.8	3.05
1773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	1.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.17	2.5	3.56
1774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	1.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.51	2.58	3.09
1775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4	1.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	1.76	2.53
1776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4	1.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91	1.39	2.01
1777	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52	1.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64	2.72	2.86
1778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42	1.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	1.73	1.97
1779	NA	NA	NA	NA	NA	NA	NA	0.94	NA	NA	0.46	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	1.47	0.92
1780	NA	NA	NA	NA	NA	NA	NA	0.96	NA	NA	0.43	1.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	1.62	0.92
1781	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	0.6	1.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	0.66	2.15
1782	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA	0.49	1.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	1.58	1.78
1783	NA	NA	NA	NA	NA	NA	NA	0.95	NA	NA	0.86	1.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12	2.39	2.53
1784	NA	NA	NA	NA	NA	NA	NA	0.99	NA	NA	1.43	3.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92	2.8	2.76
1785	NA	NA	NA	NA	NA	NA	NA	0.69	NA	NA	0.83	2.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	2.06	2.22
1786	NA	NA	NA	NA	NA	NA	NA	0.95	NA	NA	0.66	3.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.65	2.57	2.43
1787	NA	NA	NA	NA	NA	NA	NA	1.04	NA	NA	0.63	1.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.65	2.43	1.87
1788	NA	NA	NA	NA	NA	NA	NA	1.18	NA	NA	1.51	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.36	1.84	2.01
1789	NA	NA	NA	NA	NA	NA	NA	0.92	NA	NA	1.05	1.21	NA	NA	NA	NA	NA	NA	1.5	NA	NA	NA	NA	NA	1.18	1.8	1.31
1790	NA	NA	NA	NA	NA	NA	NA	1.13	NA	NA	1.19	0.91	NA	NA	NA	NA	NA	NA	1.6	NA	NA	NA	NA	NA	2.05	3.09	2.76
1791	NA	NA	NA	NA	NA	NA	NA	1.11	NA	NA	0.85	0.89	NA	NA	NA	NA	NA	NA	1.34	NA	NA	NA	NA	NA	2.01	2.02	1.45
1792	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	0.69	0.69	NA	NA	NA	NA	NA	NA	1.66	NA	NA	NA	0.86	NA	2.49	2.31	2.16
1793	NA	NA	NA	NA	NA	NA	NA	0.76	NA	NA	0.97	0.61	NA	NA	NA	NA	NA	NA	1.95	NA	NA	NA	0.9	NA	2.08	1.8	1.69
1794	NA	NA	NA	NA	NA	NA	NA	1.78	NA	NA	0.85	0.78	NA	NA	NA	NA	NA	NA	1.24	NA	NA	NA	1.06	NA	2.34	1.95	1.97
1795	NA	NA	NA	NA	NA	NA	NA	1.83	NA	NA	1.32	0.99	NA	NA	NA	NA	NA	NA	1.03	NA	NA	NA	2.3	NA	3	1.54	0.99
1796	NA	NA	NA	NA	NA	NA	NA	1.12	NA	NA	1.39	0.93	0.7	NA	NA	NA	NA	NA	1.4	NA	NA	NA	1.07	NA	1.92	1.65	0.94
1797	NA	NA	NA	NA	NA	NA	NA	1.54	NA	NA	0.72	1.59	0.61	NA	NA	NA	NA	NA	1.8	NA	NA	NA	1.11	NA	1.4	1.51	1.46
1798	NA	NA	NA	NA	NA	NA	NA	1.06	NA	NA	0.85	1.56	1.09	NA	NA	NA	NA	NA	1.28	NA	NA	NA	1.61	NA	1.55	1.18	0.99
1799	NA	NA	NA	NA	NA	NA	NA	1.23	NA	NA	0.92	1.4	0.57	NA	NA	NA	NA	NA	1.38	NA	NA	NA	1.1	NA	1.6	1.17	0.89
1800	NA	NA	NA	NA	NA	NA	NA	1.17	NA	NA	1.19	2.01	0.4	NA	NA	NA	NA	NA	1.47	1	NA	NA	1.06	NA	1.66	1.73	1.26
1801	NA	NA	NA	NA	NA	NA	NA	1.69	NA	NA	1.61	1.49	0.66	NA	NA	NA	NA	NA	3.62	1.19	NA	NA	1.1	NA	1.56	2.57	1.88
1802	NA	NA	NA	NA	NA	NA	NA	0.99	NA	NA	0.88	2.32	0.57	NA	NA	NA	NA	NA	4.1	0.6	NA	NA	0.48	NA	1.94	1.8	1.23
1803	NA	NA	NA	NA	NA	NA	NA	1.57	NA	NA	0.97	1.43	0.48	NA	NA	NA	NA	NA	1.38	0.6	NA	NA	0.66	NA	3.38	1.61	1.75
1804	NA	NA	NA	NA	NA	NA	NA	1.63	NA	NA	0.97	1.48	0.48	NA	NA	NA	NA	NA	1.44	0.92	0.89	NA	0.88	NA	0.98	2.35	2.5
1805	NA	NA	NA	NA	NA	NA	NA	0.75	NA	NA	0.55	1.09	0.44	NA	NA	NA	NA	NA	1.17	0.46	0.41	1.07	0.48	NA	0.85	1.03	1.13
1806	NA	NA	NA	NA	NA	NA	NA	1.56	NA	NA	1.75	1.23	0.62	NA	NA	NA	NA	NA	2.91	0.67	0.59	1.08	0.78	NA	0.63	2.31	1.75
1807	NA	NA	NA	NA	NA	NA	NA	2.18	NA	NA	1.97	2.45	0.61	NA	NA	NA	NA	NA	2.88	0.95	0.63	1.19	0.6	NA	1.67	2.61	2.22
1808	NA	NA	NA	NA	NA	NA	NA	2.08	NA	NA	2.02	3.16	0.71	NA	NA	NA	NA	NA	3.74	1.45	0.71	1.39	1.08	NA	2.11	2.9	2.08
1809	NA	NA	NA	NA	NA	NA	NA	1.26	NA	NA	0.87	2.41	0.61	NA	NA	NA	NA	NA	3.27	0.78	0.63	0.91	0.75	NA	1.46	1.87	1.32
1810	NA	NA	NA	NA	NA	NA	NA	1.35	NA	NA	0.91	1.33	0.74	NA	NA	NA	NA	NA	2.46	0.9	0.49	1.21	1.05	NA	1.93	2.11	0.89
1811	NA	NA	NA	NA	NA	NA	NA	1.59	NA	NA	1.48	1.11	1.01	NA	NA	NA	NA	NA	2.61	1.07	1	1.06	0.87	NA	2.52	2.72	2.89
1812	NA	NA	NA	NA	NA	NA	NA	2.05	NA	NA	1.56	2.01	0.92	NA	NA	NA	NA	NA	2.71	1.42	0.89	1.34	0.6	NA	2.17	4.04	3.43
1813	NA	NA	NA	NA	NA	NA	NA	1.79	NA	NA	0.81	1.66	2.15	NA	NA	NA	NA	NA	3.94	1.7	0.78	1.06	1.15	NA	2.32	2.54	2.91
1814	NA	NA	NA	NA	NA	NA	NA	1.07	NA	NA	1.51	1.31	0.92	NA	NA	NA	NA	NA	2.25	0.92	0.85	1.27	0.48	NA	2.2	2.75	2.87
1815	NA	NA	NA	NA	NA	NA	NA	1.31	NA	NA	0.88	1.11	0.71	NA	NA	NA	NA	NA	1.17	0.89	0.63	0.89	0.78	NA	2.13	2.06	1.04
1816	NA	NA	NA	NA	NA	NA	NA	1.98	NA	NA	1.05	1.86	1.09	NA	NA	NA	NA	NA	1.73	1.14	0.52	0.64	0.34	NA	1.85	2.46	1.36
1817	NA	NA	NA	NA	NA	NA	NA	1.12	NA	NA	1.04	1.29	0.75	NA	NA	NA	NA	NA	2.18	1.14	0.37	0.63	0.52	1.09	2.52	2.28	1.32
1818	NA	NA	NA	NA	NA	NA	NA	1.25	NA	NA	0.9	1.33	1.05	NA	NA	NA	NA	NA	2.17	2.27	0.52	0.72	0.52	0.86	1.45	2.2	1.6
1819	NA	NA	NA	NA	NA	NA	NA	1.25	NA	NA	0.98	1.25	1.23	NA	NA	NA	NA	NA	1.31	2.01	0.89	0.51	0.52	1.31	1.72	3.38	3.86
1820	NA	NA	NA	NA	NA	NA	NA	1.36	NA	NA	1.24	2.23	1.01	NA	NA	NA	NA	NA	0.87	1.01	0.67	0.75	0.69	1.11	1.73	1.8	2.03
1821	NA	NA	NA	NA	NA	NA	NA	1.25	NA	NA	2.01	2.22	0.83	NA	NA	NA	NA	NA	2.19	1.01	1.27	0.75	0.98	2.28	1.55	1.76	2.12
1822	NA	NA	NA	NA	NA	NA	NA	1.94	NA	NA	1.02	1.38	1.27	NA	NA	NA	NA	NA	1.96	0.73	1.04	0.64	1.4	2.02	1.96	2.94	3.61
1823	NA	NA	NA	NA	NA	NA	NA	1.17	NA	NA	1.51	1.82	2.07	NA	NA	NA	NA	NA	1.91	1.05	0.63	0.9	0.94	1.64	1.67	2.79	3.19
1824	NA	NA	NA	NA	NA	NA	NA	1.56	NA	NA	1.58	2.14	1.19	NA	NA	NA	NA	NA	1.07	1.37	0.86	0.75	0.75	0.87	1.79	1.65	1.97
1825	NA	NA	NA	NA	NA	NA	NA	1.47	NA	NA	0.73	1.94	0.76	NA	NA	NA	NA	NA	1.81	0.99	0.63	0.9	1.04	2.49	1.33	1.87	1.36
1826	NA	NA	NA	NA	NA	NA	NA	1.55	NA	NA	0.77	1.67	2.39	NA	NA	NA	NA	NA	2.94	1.03	1.04	1.81	1.44	2.47	1.4	2.86	3.37
1827	NA	NA	NA	NA	NA	NA	NA	0.95	NA	NA	1.11	2.43	1.37	NA	NA	NA	NA	NA	1.34	1.33	0.41	0.88	1.07	1.92	1.07	2.35	1.64
1828	NA	NA	NA	NA	NA	NA	NA	1.6	NA	NA	1.93	2.87	1.81	NA	NA	NA	NA	1.22	1.48	1.03	0.56	1.36	1.5	3.29	1.23	2.24	2.3
1829	NA	NA	NA	NA	NA	NA	NA	1.52	NA	NA	1.63	3.39	2.02	NA	NA	NA	NA	1.47	4.08	1.03	1.23	0.88	1.51	1.11	2.11	1.8	1.5
1830	NA	NA	NA	NA	NA	NA	NA	1.83	NA	NA	1.74	4.04	2.2	NA	NA	NA	NA	2.12	1.72	0.81	1.79	1.15	1.76	1.26	1.75	1.54	1.26
1831	NA	NA	NA	NA	NA	NA	NA	1.04	NA	NA	2.7	3.51	1.71	NA	NA	NA	NA	1.68	2.53	0.95	2.52	0.83	1.95	2.14	1.6	2.17	1.26
1832	NA	NA	NA	NA	NA	NA	NA	1.39	NA	NA	2.57	3.79	1.01	NA	NA	NA	NA	1.35	2.77	0.87	0.96	1.37	1.02	1.15	1.84	0.84	0.98
1833	NA	NA	NA	NA	NA	NA	NA	1.38	NA	NA	2.06	3.53	1.49	NA	NA	NA	NA	1.65	1.81	0.78	0.59	1.19	0.99	1.9	1.75	1.44	2.29
1834	NA	NA	NA	NA	NA	NA	NA	1.4	NA	NA	2.41	2.62	1.23	NA	NA	NA	NA	1.08	1.91	0.95	0.89	2.04	1.13	1.35	2.72	0.99	1.32
1835	NA	NA	NA	NA	NA	NA	NA	0.95	NA	NA	1.88	3.67	1.76	NA	NA	NA	NA	1.31	2.23	0.74	0.67	1.3	1.46	0.93	2.93	1.03	0.98
1836	NA	NA	NA	NA	NA	NA	NA	1.01	NA	NA	2.7	4.46	1.11	NA	NA	NA	NA	0.9	2.41	1.76	0.44	1.77	0.8	1.39	2.71	1.65	1.08
1837	NA	NA	NA	NA	NA	NA	NA	0.87	NA	NA	2.68	1.44	0.7	NA	NA	NA	NA	0.95	1.67	1.07	0.48	1.05	0.73	1.42	1.34	1.36	0.98
1838	NA	NA	NA	NA	NA	NA	NA	0.97	NA	NA	1.19	2.15	1.01	NA	NA	NA	NA	1.1	2.6	1.82	0.67	1.04	0.77	1.39	2.59	2.2	1.83
1839	NA	NA	NA	NA	NA	NA	NA	1.55	NA	NA	1.04	1.79	0.75	NA	NA	NA	NA	1.1	2.68	1.53	0.48	1.1	1.54	0.63	2.83	1.8	2.43
