# PAGES North America 2k Detrending Database
#-----------------------------------------------------------------------
#               World Data Service for Paleoclimatology, Boulder
#                                   and
#                      NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data.
# If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with '#' followed by a space
# Data lines have no '#'
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/39559
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-39559.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI: 10.25921/aqew-vr90
#
# Science_Keywords: Air Temperature Reconstruction, PAGES 2k Network
#---------------------------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/pages2k/mcpartland2020/mcpartland2020-northamerica2kdetrending-RecordsUsed_Metadata.txt
#   Data_Download_Description: NOAA Template File; Records Used Metadata
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/pages2k/mcpartland2020/nam2k_dataprocessnoaa.R
#   Related_Online_Description: R file; NAM2k Data Processing Script
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/pages2k/mcpartland2020/treetsv9_noaa.Rdata
#   Related_Online_Description: R data file; NAM2k Database
#
#---------------------------------------
# Contribution_Date
#   Date: 2024-06-11
#---------------------------------------
# File_Last_Modified_Date
#   Date: 2024-10-30
#---------------------------------------
# Title
#   Study_Name: PAGES North America 2k Detrending Database
#---------------------------------------
# Investigators
#   Investigators: Anchukaitis, Kevin J. (https://orcid.org/https://orcid.org/0000-0002-8509-8080); Pederson, Gregory T. (https://orcid.org/https://orcid.org/0000-0002-6014-1425); St. George, Scott (https://orcid.org/https://orcid.org/0000-0002-0945-4944); McKay, Nick (https://orcid.org/https://orcid.org/0000-0002-0945-4944); Routson, Cody (https://orcid.org/https://orcid.org/0000-0001-8694-7809); Thapa, Uday (https://orcid.org/https://orcid.org/0000-0003-1664-2860)
#---------------------------------------
# Description_Notes_and_Keywords
#   Description: PAGES North America 2k database, detrended in 6 different ways (1) Negative Exponential curves, 2) Age-dependent spline, 3) Age-dependent spline + variance stabilization, 4) Signal-free detrending, 5) Signal-free detrending + variance stabilization, 6) Regional curve standardization). The data is stored in LiPD format. Online resources for how to extract data from these types of data objects at https://lipdverse.org/. Three datasets are provided in LiPD format: "D", in which all data are grouped by site (total number of entries = 230); "treeTS", in which individual detrending methods are ungrouped (total number of entries = 1837); and "TS", in which individual detrending methods and their expressed population signal and average correlation coefficient statistics are ungrouped (total number of entries = 9190). 
#         Provided Keywords: Detrending, tree rings, temperature, PAGES2k
#---------------------------------------
# Publication
#   Authors: McPartland, M. Y., St. George, S., Pederson, G. T., and Anchukaitis, K. J.
#   Published_Date_or_Year: 2020
#   Published_Title: Does signal-free detrending increase chronology coherence in large tree-ring networks?
#   Journal_Name: Dendrochronologia
#   Volume: 63
#   Edition: 
#   Issue: 
#   Pages: 
#   Report_Number: 125755
#   DOI: 10.1016/j.dendro.2020.125755
#   Online_Resource: 
#   Full_Citation: 
#   Abstract: Over the past decade, dendrochronologists have increasingly adopted the signal-free detrending (SFD) method to remove age-size trends in tree-ring measurement series, amplify the common stand-wide signal in composite chronologies, and recover medium- to low-frequency patterns that may be inadvertently removed by other detrending approaches. However, since its introduction in 2008, no systematic evaluation of the effects of SFD on tree-ring chronologies has been performed. Here we conduct the first review of SFD in dendrochronology and assess its effects when applied to large tree-ring networks. We analyzed the PAGES North America 2 K database of nearly 300 temperature-sensitive chronologies and the Missouri River database of over 350 chronologies curated for the purpose of reconstructing Missouri River streamflow. Both databases contain multiple versions of each chronology generated by different detrending methods, including those produced with (and without) the signal-free procedure applied. We evaluated (i) whether SFD increases chronology coherence at the site level by boosting the between-tree agreement, (ii) whether SFD increases coherence on a regional basis by making neighboring chronologies more similar to each other, and (iii) whether signal-free chronologies retained more medium- to low-frequency variability than their traditional counterparts. We find that, while SFD increased the strength of common signals in many instances, the effect was not universal and some sites even show a decrease in signal coherence. At regional scales, SFD increases chronology coherence in temperature-sensitive records but had no detectable effect on moisture-sensitive records. Our results demonstrate the importance of evaluating the effects of SFD prior to deploying this method for chronology development and paleoclimate reconstruction.
#---------------------------------------
# Funding_Agency
#   Funding_Agency_Name: USGS Powell Center
#   Grant: 
#---------------------------------------
# Site_Information
#   Site_Name: PAGES North America
#   Location: North America
#   Northernmost_Latitude: 68.65
#   Southernmost_Latitude: 25.07
#   Easternmost_Longitude: -61
#   Westernmost_Longitude: -162.27
#   Elevation_m: 
#---------------------------------------
# Data_Collection
#   Collection_Name: NorthAmerica2k_detrending_RecordsUsed
#   First_Year: -420
#   Last_Year: 2012
#   Time_Unit: year Common Era
#   Core_Length_m: 
#   Parameter_Keywords: density, width 
#   Notes: 
#---------------------------------------
# Synthesis Collection Metadata Fields
# NOTE: These are the fields used to capture the metadata about data sources used in a synthesis study.
# Each row of this table corresponds to a column in the SourceDataTable file listed above in the Online_Resource URLs.
# The rows here are linked to the columns in the data table using the ID field.
# Metadata fields that follow that are preceded by "##" in columns one and two.
## dataID	dataset ID  NOTE: This field is used to tie the data's metadata to the data. This value will be the column header in the data table
## variable_used	Variable from original source that is being used; TRW = ring width, MXD = maximum latewood density
## siteName	name of collection site
## siteLocation	state, province, country or region of collection site
## latitude	latitude of site in decimal degrees North
## longitude	longitude of site in decimal degrees East
## elevation	elevation of site in meters
## species	tree species using ITRDB species code
## startYear	start year in years CE
## endYear	end year in years CE
## Citation	citation text or DOI for original publication source of data
## Original_Source_Data_URL	Original Source URL or DOI(if available) for the data presented here
#---------------------------------------
# RecordsUsed_Metadata:
# Missing_Values: 
dataID	variable_used	siteName	siteLocation	latitude	longitude	elevation	species	startYear	endYear	Citation	Original_Source_Data_URL
cana002	TRW	Fort Chimo (Merged)	Canada	58.37	-68.38	46	LALA	1641	1974	10.2307/1551032	https://www.ncei.noaa.gov/access/paleo-search/study/3263
cana009	TRW	Wolverine Plateau	Canada	61.5	-140.72	1370	PCGL	1690	1975		https://www.ncei.noaa.gov/access/paleo-search/study/3487
cana029	TRW	Spruce Creek	Canada	68.63	-138.63	381	PCGL	1570	1977	10.2307/1551032	https://www.ncei.noaa.gov/access/paleo-search/study/2939
cana030	TRW	Border Beacon	Canada	55.33	-63.25	457	PCGL	1660	1976		https://www.ncei.noaa.gov/access/paleo-search/study/3260
cana053	TRW	Pethai Peninsula 	Canada	62.68	-110.97	1400	PCGL	1610	1988	10.1007/978-3-642-61113-1_3	https://www.ncei.noaa.gov/access/paleo-search/study/4583
cana053	MXD	Pethai Peninsula 	Canada	62.68	-110.97	1400	PCGL	1610	1988	10.1007/978-3-642-61113-1_3	https://www.ncei.noaa.gov/access/paleo-search/study/4583
cana060	TRW	Churchill 	Canada	58.67	-93.48	50	PCGL	1695	1988		https://www.ncei.noaa.gov/access/paleo-search/study/4384
cana060	MXD	Churchill 	Canada	58.67	-93.48	50	PCGL	1695	1988		https://www.ncei.noaa.gov/access/paleo-search/study/4384
cana062	TRW	Lac Romanel (Feucht) 	Canada	56.23	-67.72	1000	PCMA	1659	1988	10.1007/978-3-642-61113-1_3	https://www.ncei.noaa.gov/access/paleo-search/study/4499
cana062	MXD	Lac Romanel (Feucht) 	Canada	56.23	-67.72	1000	PCMA	1659	1988	10.1007/978-3-642-61113-1_3	https://www.ncei.noaa.gov/access/paleo-search/study/4499
cana063	TRW	Wakuach Lake 	Canada	55.28	-67.12	1200	PCGL	1695	1988		https://www.ncei.noaa.gov/access/paleo-search/study/4729
cana063	MXD	Wakuach Lake 	Canada	55.28	-67.12	1200	PCGL	1695	1988		https://www.ncei.noaa.gov/access/paleo-search/study/4729
cana082	TRW	Don Jek River Bridge 	Canada	61.67	-139.67	750	PCGL	1585	1983	10.1007/978-3-642-61113-1_3	https://www.ncei.noaa.gov/access/paleo-search/study/4400
cana082	MXD	Don Jek River Bridge 	Canada	61.67	-139.67	750	PCGL	1585	1983	10.1007/978-3-642-61113-1_3	https://www.ncei.noaa.gov/access/paleo-search/study/4400
cana090	TRW	Ningunsaw Pass 	Canada	56.92	-130.08	459	PCSI	1686	1983		https://www.ncei.noaa.gov/access/paleo-search/study/4553
cana090	MXD	Ningunsaw Pass 	Canada	56.92	-130.08	459	PCSI	1686	1983		https://www.ncei.noaa.gov/access/paleo-search/study/4553
cana091	TRW	Smithers Ski Area 	Canada	54.9	-127.25	1200	PCGL	1680	1983	10.1007/978-3-642-61113-1_3	https://www.ncei.noaa.gov/access/paleo-search/study/4658
cana091	MXD	Smithers Ski Area 	Canada	54.9	-127.25	1200	PCGL	1680	1983	10.1007/978-3-642-61113-1_3	https://www.ncei.noaa.gov/access/paleo-search/study/4658
cana092	TRW	Pine Pass 	Canada	55.5	-122.67	780	PCGL	1697	1983		https://www.ncei.noaa.gov/access/paleo-search/study/4590
cana092	MXD	Pine Pass 	Canada	55.5	-122.67	780	PCGL	1697	1983		https://www.ncei.noaa.gov/access/paleo-search/study/4590
cana094	TRW	Bell Mountain 	Canada	53.33	-120.67	1530	PCEN	1649	1983	10.1007/978-3-642-61113-1_3	https://www.ncei.noaa.gov/access/paleo-search/study/4344
cana094	MXD	Bell Mountain 	Canada	53.33	-120.67	1530	PCEN	1649	1983	10.1007/978-3-642-61113-1_3	https://www.ncei.noaa.gov/access/paleo-search/study/4344
cana095	TRW	Spring Lake 	Canada	51.88	-121.25	810	PSME	1669	1983		https://www.ncei.noaa.gov/access/paleo-search/study/4660
cana095	MXD	Spring Lake 	Canada	51.88	-121.25	810	PSME	1669	1983		https://www.ncei.noaa.gov/access/paleo-search/study/4660
cana096	TRW	Sunwapta Pass 	Canada	52.25	-117	2000	PCEN	1608	1983	10.1007/978-3-642-61113-1_3	https://www.ncei.noaa.gov/access/paleo-search/study/4670
cana096	MXD	Sunwapta Pass 	Canada	52.25	-117	2000	PCEN	1608	1983	10.1007/978-3-642-61113-1_3	https://www.ncei.noaa.gov/access/paleo-search/study/4670
cana097	TRW	Peyto Lake 	Canada	51.75	-116.22	2050	PCEN	1634	1983	10.1007/978-3-642-61113-1_3	https://www.ncei.noaa.gov/access/paleo-search/study/4584
cana097	MXD	Peyto Lake 	Canada	51.75	-116.22	2050	PCEN	1634	1983	10.1007/978-3-642-61113-1_3	https://www.ncei.noaa.gov/access/paleo-search/study/4584
cana098	TRW	Vermillion Pass 	Canada	51.17	-116.17	1500	PCEN	1686	1983		https://www.ncei.noaa.gov/access/paleo-search/study/4718
cana098	MXD	Vermillion Pass 	Canada	51.17	-116.17	1500	PCEN	1686	1983		https://www.ncei.noaa.gov/access/paleo-search/study/4718
cana106	TRW	Lac Duparquet	Canada	48.28	-79.17	274	THOC	1186	1987		https://www.ncei.noaa.gov/access/paleo-search/study/2664
cana110	TRW	Seymour Watershed Vancouver Upper	Canada	49.32	-123.02	700	THPL	1344	1993		https://www.ncei.noaa.gov/access/paleo-search/study/3121
cana111	TRW	Vancouver Cyprus Provincial Park 	Canada	49.42	-123.08	1110	TSME	1413	1983	10.1007/978-3-642-61113-1_3	https://www.ncei.noaa.gov/access/paleo-search/study/2860
cana111	MXD	Vancouver Cyprus Provincial Park 	Canada	49.42	-123.08	1110	TSME	1413	1983	10.1007/978-3-642-61113-1_3	https://www.ncei.noaa.gov/access/paleo-search/study/2860
cana112	TRW	Kootenai Pass	Canada	49.08	-116.75	1850	PCEN	1701	1983		https://www.ncei.noaa.gov/access/paleo-search/study/2829
cana112	MXD	Kootenai Pass	Canada	49.08	-116.75	1850	PCEN	1701	1983		https://www.ncei.noaa.gov/access/paleo-search/study/2829
cana113	TRW	Arrowsmith Mountain 	Canada	49.15	-125.23	1020	TSME	1629	1983	10.1007/978-3-642-61113-1_3	https://www.ncei.noaa.gov/access/paleo-search/study/2808
cana113	MXD	Arrowsmith Mountain 	Canada	49.15	-125.23	1020	TSME	1629	1983	10.1007/978-3-642-61113-1_3	https://www.ncei.noaa.gov/access/paleo-search/study/2808
cana138	TRW	Campbell Dolomite Upland	Canada	68.16	-133.2	120	PCGL	1060	1992		https://www.ncei.noaa.gov/access/paleo-search/study/5093
cana151	TRW	Big White	Canada	49.87	-118.85	1700	PICO	1669	1998		https://www.ncei.noaa.gov/access/paleo-search/study/4090
cana153	TRW	Coppermine River	Canada	67.23	-115.92	213	PCSP	1428	1977	10.1007/BF00140174	https://www.ncei.noaa.gov/access/paleo-search/study/3592
cana155	TRW	Hornby Cabin	Canada	64.03	-103.87	160	PCGL	1491	1984	10.1007/BF00140174	https://www.ncei.noaa.gov/access/paleo-search/study/3598
cana157	TRW	Twisted Tree Heartrot Hill	Canada	65	-138.33	915	PCGL	1459	1975	10.1007/BF00140174	https://www.ncei.noaa.gov/access/paleo-search/study/3615
cana169	TRW	Bonif  historisc 	Canada	55.33	-77.83	50	PCMA	1352	1989	10.1007/978-3-642-61113-1_3	https://www.ncei.noaa.gov/access/paleo-search/study/4349
cana169	MXD	Bonif  historisc 	Canada	55.33	-77.83	50	PCMA	1352	1989	10.1007/978-3-642-61113-1_3	https://www.ncei.noaa.gov/access/paleo-search/study/4349
cana170	TRW	Athabasca, historisch 	Canada	51.42	-117.33	2000	PCEN	1072	1991	10.1007/978-3-642-61113-1_3	https://www.ncei.noaa.gov/access/paleo-search/study/4320
cana170	MXD	Athabasca, historisch 	Canada	51.42	-117.33	2000	PCEN	1072	1991	10.1007/978-3-642-61113-1_3	https://www.ncei.noaa.gov/access/paleo-search/study/4320
cana171	TRW	Athabasca Glacier 	Canada	52.25	-117.25	2000	PCEN	1665	1994	10.1007/978-3-642-61113-1_3	https://www.ncei.noaa.gov/access/paleo-search/study/4319
cana171	MXD	Athabasca Glacier 	Canada	52.25	-117.25	2000	PCEN	1665	1994	10.1007/978-3-642-61113-1_3	https://www.ncei.noaa.gov/access/paleo-search/study/4319
cana173	TRW	Campbell Dolomite Upland B 	Canada	68.27	-133.33	120	PCGL	1466	1992		https://www.ncei.noaa.gov/access/paleo-search/study/4363
cana173	MXD	Campbell Dolomite Upland B 	Canada	68.27	-133.33	120	PCGL	1466	1992		https://www.ncei.noaa.gov/access/paleo-search/study/4363
cana175	TRW	Mount Cain	Canada	50.13	-126.21	1005	CHNO	1200	1999		https://www.ncei.noaa.gov/access/paleo-search/study/4092
cana210	TRW	Medusa Bay	Canada	56.92	-61.5	25	PCGL	1634	1997	10.1007/s00382-002-0275-3	https://www.ncei.noaa.gov/access/paleo-search/study/2923
cana225	TRW	Meadow Mountain 	Canada	50.23	-117.08	2100	PCEN	1669	1997	10.1007/s00382-004-0511-0	https://www.ncei.noaa.gov/access/paleo-search/study/5520
cana225	MXD	Meadow Mountain 	Canada	50.23	-117.08	2100	PCEN	1685	1997	10.1007/s00382-004-0511-0	https://www.ncei.noaa.gov/access/paleo-search/study/5520
cana228	TRW	Ymir	Canada	49.43	-117.15	1980	PCEN	1573	1997	10.1007/s00382-004-0511-0	https://www.ncei.noaa.gov/access/paleo-search/study/5529
cana230	TRW	Kootenay 	Canada	49.03	-117.05	2050	PCEN	1698	1997		https://www.ncei.noaa.gov/access/paleo-search/study/2731
cana230	MXD	Kootenay 	Canada	49.03	-117.05	2050	PCEN	1698	1997		https://www.ncei.noaa.gov/access/paleo-search/study/2731
cana231	TRW	Park Mountain 	Canada	50.57	-118.57	1830	PCEN	1477	1997	10.1007/s00382-004-0511-0	https://www.ncei.noaa.gov/access/paleo-search/study/5524
cana231	MXD	Park Mountain 	Canada	50.57	-118.57	1830	PCEN	1528	1997	10.1007/s00382-004-0511-0	https://www.ncei.noaa.gov/access/paleo-search/study/5524
cana234	TRW	Big White 2 	Canada	49.73	-118.93	2000	PCEN	1512	1997	10.1007/s00382-004-0511-0	https://www.ncei.noaa.gov/access/paleo-search/study/5511
cana234	MXD	Big White 2 	Canada	49.73	-118.93	2000	PCEN	1512	1997	10.1007/s00382-004-0511-0	https://www.ncei.noaa.gov/access/paleo-search/study/5511
cana237	TRW	Pavilion Mountain 	Canada	50.98	-121.72	1950	PCEN	1694	1997		https://www.ncei.noaa.gov/access/paleo-search/study/5525
cana237	MXD	Pavilion Mountain 	Canada	50.98	-121.72	1950	PCEN	1694	1997		https://www.ncei.noaa.gov/access/paleo-search/study/5525
cana238	TRW	Cornwall Hills 	Canada	50.7	-121.45	1980	PCEN	1554	1997	10.1007/s00382-004-0511-0	https://www.ncei.noaa.gov/access/paleo-search/study/5512
cana238	MXD	Cornwall Hills 	Canada	50.7	-121.45	1980	PCEN	1689	1997	10.1007/s00382-004-0511-0	https://www.ncei.noaa.gov/access/paleo-search/study/5512
cana308	TRW	Gray's Creek Pass Recollection	Canada	49.58	-116.68	2197	LALY	799	2005		https://www.ncei.noaa.gov/access/paleo-search/study/12563
cana313	TRW	Ittyhauk Bay	Canada	56	-61	50	PCGL	1689	1998		https://www.ncei.noaa.gov/access/paleo-search/study/12568
cana318	TRW	Thelon	Canada	64.03	-103.87	160	PCGL	1288	2004		https://www.ncei.noaa.gov/access/paleo-search/study/12574
cana318	MXD	Thelon	Canada	64.03	-103.87	160	PCGL	1899	2005		https://www.ncei.noaa.gov/access/paleo-search/study/12574
cana324	TRW	Manitoba composite	Canada	58	-94	NA	PCGL	1650	1982	10.1029/2005JD006352	https://www.ncei.noaa.gov/access/paleo-search/study/13756
cana351	TRW	Bennington	Canada	52.68	-118.33	1850	PIAL	1104	1996	10.1016/j.dendro.2012.04.001	https://www.ncei.noaa.gov/access/paleo-search/study/13782
cana352	TRW	French Glacier	Canada	50.75	-115.32	2300	LALY	1069	1993	10.1139/x95-085	https://www.ncei.noaa.gov/access/paleo-search/study/13783
cana353	TRW	Grassy Mountain	Canada	49.57	-116.08	1850	PIAL	932	1999		https://www.ncei.noaa.gov/access/paleo-search/study/13784
cana354	TRW	Landslide	Canada	60.2	-138.5	800	PCGL	913	2001	10.1016/j.yqres.2006.06.005	https://www.ncei.noaa.gov/access/paleo-search/study/13785
cana355	TRW	Larch Valley	Canada	51.35	-116.22	2200	LALY	1152	1994		https://www.ncei.noaa.gov/access/paleo-search/study/13786
cana356	TRW	Peyto-Numtijah	Canada	51.68	-116.5	1950	PIAL	1000	1999		https://www.ncei.noaa.gov/access/paleo-search/study/13787
cana357	TRW	Saskatchewan	Canada	52.15	-117.08	1850	PIAL	950	1998		https://www.ncei.noaa.gov/access/paleo-search/study/13788
cana358	TRW	Blanchard River	Canada	59.94	-136.8	931	PCSI	1609	2003		https://www.ncei.noaa.gov/access/paleo-search/study/15368
cana359	TRW	Nadahini	Canada	59.76	-136.59	915	PCSI	1572	2003		https://www.ncei.noaa.gov/access/paleo-search/study/15369
cana370	TRW	Jonas Creek	Canada	54.7	-127.47	1400	ABLA	1623	2002		https://www.ncei.noaa.gov/access/paleo-search/study/15440
cana372	TRW	Julian	Canada	60.53	-128.84	1193	ABLA	1496	2002		https://www.ncei.noaa.gov/access/paleo-search/study/15442
cana378	TRW	Rock Glacier Yukon	Canada	61.37	-128.35	1450	ABLA	1697	2002		https://www.ncei.noaa.gov/access/paleo-search/study/15520
cana381	TRW	Smithers Ski	Canada	54.77	-127.27	1465	ABLA	1670	2002		https://www.ncei.noaa.gov/access/paleo-search/study/15524
cana382	TRW	Snake Creek	Canada	59.6	-133.4	1350	ABLA	1645	1999		https://www.ncei.noaa.gov/access/paleo-search/study/15525
cana384	TRW	Sugarloaf	Canada	60.11	-134.36	1330	ABLA	1670	2003		https://www.ncei.noaa.gov/access/paleo-search/study/15527
cana392	TRW	Premier	Canada	56.05	-130.02	1230	TSME	1419	2002		https://www.ncei.noaa.gov/access/paleo-search/study/16499
cana393	TRW	Salmon	Canada	56.13	-130.05	920	TSME	1671	2002		https://www.ncei.noaa.gov/access/paleo-search/study/16500
cana421	TRW	Sunshine Meadows 	Canada	51.07	-115.78	2250	LALY	1444	1990	10.1139/x95-085	https://www.ncei.noaa.gov/access/paleo-search/study/16577
cana421	MXD	Sunshine Meadows 	Canada	51.07	-115.78	2250	LALY	1440	1987	10.1139/x95-085	https://www.ncei.noaa.gov/access/paleo-search/study/16577
cana432	TRW	Bennington	Canada	52.68	-118.33	1850	PCEN	1563	1996	10.1139/x00-188	https://www.ncei.noaa.gov/access/paleo-search/study/16590
cana433	TRW	Bennington Glacier	Canada	52.68	-118.33	1765	PCEN	1698	1981		https://www.ncei.noaa.gov/access/paleo-search/study/16591
cana434	TRW	Bow Summit/Peyto Lake	Canada	51.72	-116.5	2050	PCEN	1575	2000	10.1007/s00382-004-0511-0	https://www.ncei.noaa.gov/access/paleo-search/study/16592
cana435	TRW	Cardinal Divide	Canada	52.9	-117.26	2050	PCEN	1528	1990	10.1139/x00-188	https://www.ncei.noaa.gov/access/paleo-search/study/16593
cana436	TRW	Cavell Glacier	Canada	52.69	-118.05	1800	PCEN	1639	1990		https://www.ncei.noaa.gov/access/paleo-search/study/16594
cana437	TRW	Geraldine Lakes	Canada	52.59	-117.95	2000	PCEN	1513	1990	10.1139/x00-188	https://www.ncei.noaa.gov/access/paleo-search/study/16595
cana438	TRW	Highwood Pass	Canada	50.6	-114.98	2250	PCEN	1613	1987	10.1139/x00-188	https://www.ncei.noaa.gov/access/paleo-search/study/16596
cana439	TRW	Hilda	Canada	52.15	-117.2	2200	PCEN	1428	2000	10.1579/0044-7447-29.7.371	https://www.ncei.noaa.gov/access/paleo-search/study/16597
cana440	TRW	Lake Louise 	Canada	51.4	-116.25	1650	PCEN	1690	1982		https://www.ncei.noaa.gov/access/paleo-search/study/16598
cana440	MXD	Lake Louise 	Canada	51.4	-116.25	1650	PCEN	1690	1982		https://www.ncei.noaa.gov/access/paleo-search/study/16598
cana443	TRW	Nakiska	Canada	50.93	-115.17	2120	PCEN	1619	1987	10.1139/x00-188	https://www.ncei.noaa.gov/access/paleo-search/study/16602
cana444	TRW	Peyto Glacier	Canada	51.7	-116.52	1850	PCEN	1424	1990		https://www.ncei.noaa.gov/access/paleo-search/study/16603
cana446	TRW	Pyramid Mountain	Canada	52.97	-118.17	2000	PCEN	1625	1990	10.1139/x00-188	https://www.ncei.noaa.gov/access/paleo-search/study/16605
cana447	TRW	Robson Glacier	Canada	53.15	-119.12	1690	PCEN	1567	1982		https://www.ncei.noaa.gov/access/paleo-search/study/16606
cana449	TRW	Signal Mountain	Canada	52.87	-117.98	2050	PCEN	1489	1990	10.1139/x00-188	https://www.ncei.noaa.gov/access/paleo-search/study/16608
cana450	TRW	Small River	Canada	53.17	-119.48	1900	PCEN	1569	1989	10.1139/x00-188	https://www.ncei.noaa.gov/access/paleo-search/study/16609
cana451	TRW	Sulphur Mountain	Canada	51.14	-115.57	2250	PCEN	1644	1990		https://www.ncei.noaa.gov/access/paleo-search/study/16610
cana452	TRW	Summit Lake	Canada	49	-114.03	2050	PCEN	1615	1991		https://www.ncei.noaa.gov/access/paleo-search/study/16611
cana453	TRW	Surprise Valley	Canada	52.8	-117.65	1800	PCEN	1600	1990	10.1139/x00-188	https://www.ncei.noaa.gov/access/paleo-search/study/16612
cana454	TRW	Ten Mile	Canada	55.93	-122.75	1220	PCEN	1692	2002		https://www.ncei.noaa.gov/access/paleo-search/study/16613
cana457	TRW	Yoho Pass	Canada	51.48	-116.48	1950	PCEN	1526	1990		https://www.ncei.noaa.gov/access/paleo-search/study/16616
co509	TRW	Spruce Canyon 	Colorado, USA	37.18	-108.48	2115	PSME	1373	1978		https://www.ncei.noaa.gov/access/paleo-search/study/2948
co509	MXD	Spruce Canyon 	Colorado, USA	37.18	-108.48	2115	PSME	1373	1978		https://www.ncei.noaa.gov/access/paleo-search/study/2948
co511	TRW	Island Lake	Colorado,USA	40.02	-105.35	3200	PIFL	1169	1989		https://www.ncei.noaa.gov/access/paleo-search/study/5306
co517	TRW	Arapahoe 	Colorado, USA	40.05	-105.58	3320	PCEN	1610	1982		https://www.ncei.noaa.gov/access/paleo-search/study/3680
co517	MXD	Arapahoe 	Colorado, USA	40.05	-105.58	3320	PCEN	1610	1982		https://www.ncei.noaa.gov/access/paleo-search/study/3680
co522	TRW	Mount Goliath	Colorado,USA	39.38	-105.35	3535	PIAR	525	1983		https://www.ncei.noaa.gov/access/paleo-search/study/3381
co524	TRW	Almagre Mountain B	Colorado,USA	38.46	-104.59	3536	PIAR	560	1983		https://www.ncei.noaa.gov/access/paleo-search/study/3339
co524u	TRW	Almagre Mountain B Update	Colorado, USA	38.46	-104.59	3536	PIAR	560	1983		https://www.ncei.noaa.gov/access/paleo-search/study/3339
co545	TRW	Niwot Ridge B	Colorado,USA	40.03	-105.33	3169	PIFL	1322	1987		https://www.ncei.noaa.gov/access/paleo-search/study/3386
co552	TRW	Red Mountain Pass Silverton 	Colorado, USA	37.9	-107.72	3400	PCEN	1626	1983		https://www.ncei.noaa.gov/access/paleo-search/study/3381
co552	MXD	Red Mountain Pass Silverton 	Colorado, USA	37.9	-107.72	3400	PCEN	1626	1983		https://www.ncei.noaa.gov/access/paleo-search/study/3381
co553	TRW	Pike Peaks 	Colorado, USA	39.33	-105.03	3600	PCEN	1530	1983	10.1007/978-3-642-61113-1_3	https://www.ncei.noaa.gov/access/paleo-search/study/2842
co553	MXD	Pike Peaks 	Colorado, USA	39.33	-105.03	3600	PCEN	1530	1983	10.1007/978-3-642-61113-1_3	https://www.ncei.noaa.gov/access/paleo-search/study/2842
co554	TRW	Cottonwood Pass 	Colorado, USA	38.67	-107.58	3700	PCEN	1565	1982	10.1007/978-3-642-61113-1_3	https://www.ncei.noaa.gov/access/paleo-search/study/2813
co554	MXD	Cottonwood Pass 	Colorado, USA	38.67	-107.58	3700	PCEN	1565	1982	10.1007/978-3-642-61113-1_3	https://www.ncei.noaa.gov/access/paleo-search/study/2813
co555	TRW	Great Sand Dunes Lower	Colorado,USA	37.47	-105.3	2530	PIPO	1260	1995		https://www.ncei.noaa.gov/access/paleo-search/study/3430
co574	TRW	Niwot Ridge C 	Colorado, USA	40.05	-105.55	3400	PCEN	1694	1982		https://www.ncei.noaa.gov/access/paleo-search/study/4555
co574	MXD	Niwot Ridge C 	Colorado, USA	40.05	-105.55	3400	PCEN	1694	1982		https://www.ncei.noaa.gov/access/paleo-search/study/4555
co586	TRW	Fool Creek 	Colorado, USA	39.87	-105.87	3370	PCEN	1224	1992		https://www.ncei.noaa.gov/access/paleo-search/study/2871
co586	MXD	Fool Creek 	Colorado, USA	39.87	-105.87	3370	PCEN	1296	1993		https://www.ncei.noaa.gov/access/paleo-search/study/2871
co619	TRW	Peak to Peak	Colorado,USA	40.01	-105.31	2746	PSME	1192	2000		https://www.ncei.noaa.gov/access/paleo-search/study/5321
co633	TRW	Cameron Pass	Colorado, USA	40.55	-105.83	3100	PCEN	1552	2003	10.1111/j.2007.0030-1299.16034.x	https://www.ncei.noaa.gov/access/paleo-search/study/5502
ctr	TRW	Carlton Ridge	Montana, USA	46.7	-114.2	2614	PIAL	1150	1998	10.1016/j.yqres.2008.04.003	
fre	TRW	Fremont Glacier	Wyoming, USA	43	-109.6	3292	PIAL	1227	2001		
gb	TRW	Great Basin 4500yr Composite Chronology	Great Basin	37	-116.5	NA	PILO	1	2009	10.1007/s00382-013-1911-9	
gzr	TRW	Grizzly Ridge	Northwest Territories, Canada	62	-128.3	500	PCMA	1703	2001		https://www.ncei.noaa.gov/access/paleo-search/study/13772
