# Giralia Bay, Western Australia 90 Year Mangrove Wood Density Data
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/14608
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-14608.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI: 10.25921/zjrb-9b32
#
# Science_Keywords: Pacific Decadal Oscillation, hydrology
#--------------------
# Resource_Links
#
# Data_Download_Resource:  https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/giralia3age-noaa.txt
#   Data_Download_Description: NOAA Template File; Wood Density Data from Stem 3 by Age
#
#--------------------
# Contribution_Date
#   Date: 2013-06-22
#--------------------
# File_Last_Modified_Date
#   Date: 2025-09-17
#--------------------
# Title
#   Study_Name: Giralia Bay, Western Australia 90 Year Mangrove Wood Density Data
#--------------------
# Investigators
#   Investigators: Santini, N.S.(https://orcid.org/0000-0002-8319-8862); Hua, Q.(https://orcid.org/0000-0003-0179-8539); Schmitz, N.; Lovelock, C.E.(https://orcid.org/0000-0002-2219-6855)
#--------------------
# Description_Notes_and_Keywords
#   Description: Mangrove (Avicennia marina) wood density data from Giralia Bay, Exmouth Gulf, Western Australia. Data are presented as 4 wood density (g/cm3) profiles per stem (stem 1, stem 2, stem 3, stem 4) and with x=distance from pith (cm) and x=years (calendar year before 2008 AD determined by radiocarbon dating). NOAA Template Raw Measurements file added 2019-01-24.
#--------------------
# Publication
#   Authors: Nadia S. Santini, Quan Hua, Nele Schmitz, Catherine E. Lovelock
#   Journal_Name: PLoS ONE
#   Published_Title: Chronologies of growth of mangrove trees in arid Western Australia: regional drying decreases growth rates
#   Published_Date_or_Year: 2013
#   Volume: 8
#   Issue: 11
#   Pages: 
#   Report_Number: e80116
#   DOI: 10.1371/journal.pone.0080116
#   Full_Citation:
#   Abstract: Mangrove trees tend to be larger and mangrove communities more diverse in tropical latitudes, particularly where there is high rainfall. Variation in the structure, growth and productivity of mangrove forests over climatic gradients suggests they are sensitive to variations in climate, but evidence of changes in the structure and growth of mangrove trees in response to climatic variation is scarce. Bomb-pulse radiocarbon dating provides accurate dates of recent wood formation and tree age of tropical and subtropical tree species. Here, we used radiocarbon techniques combined with X-ray densitometry to develop a wood density chronology for the mangrove Avicennia marina in the Exmouth Gulf, Western Australia (WA). We tested whether wood density chronologies of A. marina were sensitive to variation in the Pacific Decadal Oscillation Index, which reflects temperature fluctuations in the Pacific Ocean and is linked to the instrumental rainfall record in north WA. We also determined growth rates in mangrove trees from the Exmouth Gulf, WA. We found that seaward fringing A. marina trees (~10 cm diameter) were 48±1 to 89±23 years old (mean ± 1sigma) and that their growth rates ranged from 4.08±2.36 to 5.30±3.33 mm/yr (mean ±1sigma). The wood density of our studied mangrove trees decreased with increases in the Pacific Decadal Oscillation Index. Future predicted drying of the region will likely lead to further reductions in wood density and their associated growth rates in mangrove forests in the region.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Australian Institute of Nuclear Science and Engineering (AINSE)
#   Grant: 09047, 11114
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Australian Research Council (ARC)
#   Grant: DP1096749
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Mexico Consejo Nacional de Ciencia y Tecnología (CONACyT)
#   Grant:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Research Foundation Flanders
#   Grant:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: University of Queensland
#   Grant:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Secretaría de Educación Pública (Mexico SEP)
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Giralia Bay
#   Location: Western Australia
#   Northernmost_Latitude: -22.45
#   Southernmost_Latitude: -22.45
#   Easternmost_Longitude: 114.3167
#   Westernmost_Longitude: 114.3167
#   Elevation_m: 0
#--------------------
# Data_Collection
#   Collection_Name: GiraliaStem3age
#   First_Year: 1919
#   Last_Year: 2007
#   Time_Unit: CE
#   Core_Length_m: 0.041
#   Parameter_Keywords: total density
#   Notes: Wood density profiles Giralia Bay Avicennia marina Stem 3
#--------------------
# Species 
# Tree_Species_Download_Resource:  https://www.ncei.noaa.gov/pub/data/paleo/templates/tree-species-code.csv
#   Tree_Species_Download_Description:  List of accepted tree species names and codes. 
#
#   Species_Name: Avicennia marina (Forssk.) Vierh.
#   Common_Name: gray mangrove; white mangrove
#   Tree_Species_Code: AVMA
#--------------------
# Chronology_Information
# Chronology:
#--------------------
# Variables
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables list, one per line, shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_calBP2008	age,,,calendar year before other datum,,tree ring,,,N,calendar years before 2008CE
## age_CE	age,,,year Common Era,,tree ring,,,N,
## dens1	density,wood,,gram per cubic centimeter,,tree ring,,,N,Profile 1
## dens2	density,wood,,gram per cubic centimeter,,tree ring,,,N,Profile 2
## dens3	density,wood,,gram per cubic centimeter,,tree ring,,,N,Profile 3
## dens4	density,wood,,gram per cubic centimeter,,tree ring,,,N,Profile 4
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing_Values:
age_calBP2008	age_CE	dens1	dens2	dens3	dens4
1	2007	0.81182266	0.817190083	0.817190083	0.827447699
2	2006	0.807843137	0.812489729	0.816515277	0.805867971
3	2005	0.790407674	0.807843137	0.810491803	0.77370892
4	2004	0.753658537	0.767701863	0.794216867	0.7743148
5	2003	0.762374711	0.779810726	0.794855305	0.775529412
6	2002	0.77492163	0.800647773	0.833024431	0.851679587
7	2001	0.836548223	0.836548223	0.842966752	0.796776793
8	2000	0.764733179	0.850946644	0.80455655	0.818543046
9	1999	0.82883487	0.837966102	0.845851155	0.811156686
10	1998	0.781660079	0.816515277	0.897277677	0.7743148
11	1997	0.781042654	0.854624028	0.892418773	0.869656992
12	1996	0.854624028	0.879715302	0.899727025	0.805211726
13	1995	0.783518225	0.792307692	0.794855305	0.781660079
14	1994	0.803249391	0.805211726	0.800647773	0.779810726
15	1993	0.729986577	0.744986301	0.774149466	0.793347921
16	1992	0.78025825	0.820271493	0.853082353	0.753762994
17	1991	0.729008043	0.739918367	0.784761905	0.723672655
18	1990	0.803308715	0.762214436	0.817804511	0.821510574
19	1989	0.791615721	0.865298329	0.834110429	0.825250379
20	1988	0.800353201	0.809285714	0.78137931	0.83603382
21	1987	0.845785381	0.84447205	0.835391705	0.841857585
22	1986	0.808684015	0.820271493	0.834750576	0.824
23	1985	0.779698925	0.765432794	0.839259259	0.777469621
24	1984	0.825250379	0.799764706	0.847763055	0.834750576
25	1983	0.771404255	0.829656751	0.88357433	0.825876993
26	1982	0.83603382	0.832195868	0.885732899	0.791615721
27	1981	0.825876993	0.845785381	0.887177814	0.725603736
28	1980	0.859146919	0.75480916	0.890081833	0.743967168
29	1979	0.820271493	0.74295082	0.901143331	0.794506939
30	1978	0.847763055	0.762748948	0.972880143	0.835391705
31	1977	0.78137931	0.761147656	0.941714286	0.812307692
32	1976	0.839259259	0.801532793	0.828392993	0.837966102
33	1975	0.802123894	0.765432794	0.811096197	0.803308715
34	1974	0.762214436	0.822753404	0.817804511	0.767052186
35	1973	0.789317852	0.817190083	0.876454472	0.78137931
36	1972	0.75691023	0.788745468	0.922544529	0.731951548
37	1971	0.756383866	0.769766454	0.854422624	0.726573146
38	1970	0.784761905	0.767593507	0.817190083	0.753240997
39	1969	0.766511628	0.798590308	0.843162791	0.770311615
40	1968	0.773598862	0.753240997	0.834110429	0.765432794
41	1967	0.75480916	0.760615385	0.808684015	0.802123894
42	1966	0.787033285	0.779140401	0.837966102	0.777469621
43	1965	0.784196107	0.779140401	0.827762557	0.785895954
44	1964	0.792769679	0.760615385	0.789317852	0.80808321
45	1963	0.78532852	0.775805991	0.795669349	0.7725
46	1962	0.793347921	0.774700855	0.791615721	0.785895954
47	1961	0.750124138	0.745496916	0.795087719	0.787033285
48	1960	0.753240997	0.797419355	0.792769679	0.747546392
49	1959	0.774700855	0.779140401	0.804497041	0.779140401
50	1958	0.767052186	0.757965157	0.768135593	0.763820225
51	1957	0.789891068	0.777469621	0.806286138	0.761680672
52	1956	0.753762994	0.769222065	0.78194105	0.786464208
53	1955	0.757965157	0.773049041	0.760615385	0.746520247
54	1954	0.815963991	0.762214436	0.804497041	0.820271493
55	1953	0.745496916	0.787603186	0.776914286	0.783066955
56	1952	0.793347921	0.757965157	0.767593507	0.752719723
57	1951	0.769222065	0.754285714	0.759023029	0.758493724
58	1950	0.764894515	0.749090909	0.747546392	0.773049041
59	1949	0.786464208	0.765432794	0.798004402	0.773598862
60	1948	0.765432794	0.739918367	0.765432794	0.750641822
61	1947	0.779698925	0.731951548	0.743458647	0.733927126
62	1946	0.683645506	0.750641822	0.691468531	0.710437622
63	1945	0.597298188	0.687534766	0.729008043	0.678104738
64	1944	0.718414795	0.654046903	0.6560193	0.589848156
65	1943	0.702182053	0.591451876	0.695892514	0.67683883
66	1942	0.687534766	0.656811594	0.706285714	0.652869148
67	1941	0.651305389	0.613814898	0.642077922	0.627990762
68	1940	0.773598862	0.591130435	0.717467018	0.722710963
69	1939	0.658401937	0.724636909	0.650526316	0.692789809
70	1938	0.685800757	0.660801944	0.688841039	0.645124555
71	1937	0.686233438	0.642836879	0.626543779	0.663219512
72	1936	0.654046903	0.644742146	0.703544631	0.642457177
73	1935	0.670993214	0.609003359	0.61037037	0.647814175
74	1934	0.655228916	0.664841076	0.647814175	0.642836879
75	1933	0.606964286	0.596970362	0.647814175	0.574883721
76	1932	0.696784113	0.598613099	0.611743532	0.673903346
77	1931	0.619055208	0.613122886	0.663624161	0.633846154
78	1930	0.670993214	0.5665	0.655228916	0.632372093
79	1929	0.667288344	0.637935484	0.59306434	0.649749104
80	1928	0.613122886	0.596970362	0.606625767	0.666879215
81	1927	0.624385763	0.629444444	0.62762839	0.644742146
82	1926	0.636442364	0.603261231	0.618703072	0.592741144
83	1925	0.665654835	0.595336617	0.567682672	0.675997514
84	1924	0.629080393	0.633846154	0.608662563	0.614161491
85	1923	0.677682243	0.618351336	0.619407745	0.626904899
86	1922	0.669341538	0.597626374	0.599272727	0.625103448
87	1921	0.622598741	0.620114025	0.651695626	0.616598639
88	1920	0.666470588	0.635698422	0.581025641	0.629080393
89	1919	0.660080107	0.660080107	0.607371007	0.607371007
