# Giralia Bay, Western Australia 90 Year Mangrove Wood Density Data
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/14608
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-14608.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI: 10.25921/zjrb-9b32
#
# Science_Keywords: Pacific Decadal Oscillation, hydrology
#--------------------
# Resource_Links
#
# Data_Download_Resource:  https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/giralia1age-noaa.txt
#   Data_Download_Description: NOAA Template File; Wood Density Data from Stem 1 by Age
#
#--------------------
# Contribution_Date
#   Date: 2013-06-22
#--------------------
# File_Last_Modified_Date
#   Date: 2025-09-17
#--------------------
# Title
#   Study_Name: Giralia Bay, Western Australia 90 Year Mangrove Wood Density Data
#--------------------
# Investigators
#   Investigators: Santini, N.S.(https://orcid.org/0000-0002-8319-8862); Hua, Q.(https://orcid.org/0000-0003-0179-8539); Schmitz, N.; Lovelock, C.E.(https://orcid.org/0000-0002-2219-6855)
#--------------------
# Description_Notes_and_Keywords
#   Description: Mangrove (Avicennia marina) wood density data from Giralia Bay, Exmouth Gulf, Western Australia. Data are presented as 4 wood density (g/cm3) profiles per stem (stem 1, stem 2, stem 3, stem 4) and with x=distance from pith (cm) and x=years (calendar year before 2008 AD determined by radiocarbon dating). NOAA Template Raw Measurements file added 2019-01-24.
#--------------------
# Publication
#   Authors: Nadia S. Santini, Quan Hua, Nele Schmitz, Catherine E. Lovelock
#   Journal_Name: PLoS ONE
#   Published_Title: Chronologies of growth of mangrove trees in arid Western Australia: regional drying decreases growth rates
#   Published_Date_or_Year: 2013
#   Volume: 8
#   Issue: 11
#   Pages: 
#   Report_Number: e80116
#   DOI: 10.1371/journal.pone.0080116
#   Full_Citation:
#   Abstract: Mangrove trees tend to be larger and mangrove communities more diverse in tropical latitudes, particularly where there is high rainfall. Variation in the structure, growth and productivity of mangrove forests over climatic gradients suggests they are sensitive to variations in climate, but evidence of changes in the structure and growth of mangrove trees in response to climatic variation is scarce. Bomb-pulse radiocarbon dating provides accurate dates of recent wood formation and tree age of tropical and subtropical tree species. Here, we used radiocarbon techniques combined with X-ray densitometry to develop a wood density chronology for the mangrove Avicennia marina in the Exmouth Gulf, Western Australia (WA). We tested whether wood density chronologies of A. marina were sensitive to variation in the Pacific Decadal Oscillation Index, which reflects temperature fluctuations in the Pacific Ocean and is linked to the instrumental rainfall record in north WA. We also determined growth rates in mangrove trees from the Exmouth Gulf, WA. We found that seaward fringing A. marina trees (~10 cm diameter) were 48±1 to 89±23 years old (mean ± 1sigma) and that their growth rates ranged from 4.08±2.36 to 5.30±3.33 mm/yr (mean ±1sigma). The wood density of our studied mangrove trees decreased with increases in the Pacific Decadal Oscillation Index. Future predicted drying of the region will likely lead to further reductions in wood density and their associated growth rates in mangrove forests in the region.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Australian Institute of Nuclear Science and Engineering (AINSE)
#   Grant: 09047, 11114
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Australian Research Council (ARC)
#   Grant: DP1096749
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Mexico Consejo Nacional de Ciencia y Tecnología (CONACyT)
#   Grant:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Research Foundation Flanders
#   Grant:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: University of Queensland
#   Grant:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Secretaría de Educación Pública (Mexico SEP)
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Giralia Bay
#   Location: Western Australia
#   Northernmost_Latitude: -22.45
#   Southernmost_Latitude: -22.45
#   Easternmost_Longitude: 114.3167
#   Westernmost_Longitude: 114.3167
#   Elevation_m: 0
#--------------------
# Data_Collection
#   Collection_Name: GiraliaStem1age
#   First_Year: 1960
#   Last_Year: 2007
#   Time_Unit: CE
#   Core_Length_m: 0.057
#   Parameter_Keywords: total density
#   Notes: Wood density profiles Giralia Bay Avicennia marina Stem 1
#--------------------
# Species 
# Tree_Species_Download_Resource:  https://www.ncei.noaa.gov/pub/data/paleo/templates/tree-species-code.csv
#   Tree_Species_Download_Description:  List of accepted tree species names and codes. 
#
#   Species_Name: Avicennia marina (Forssk.) Vierh.
#   Common_Name: gray mangrove; white mangrove
#   Tree_Species_Code: AVMA
#--------------------
# Chronology_Information
# Chronology:
#--------------------
# Variables
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables list, one per line, shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_calBP2008	age,,,calendar year before other datum,,tree ring,,,N,calendar years before 2008CE
## age_CE	age,,,year Common Era,,tree ring,,,N,
## dens1	density,wood,,gram per cubic centimeter,,tree ring,,,N,Profile 1
## dens2	density,wood,,gram per cubic centimeter,,tree ring,,,N,Profile 2
## dens3	density,wood,,gram per cubic centimeter,,tree ring,,,N,Profile 3
## dens4	density,wood,,gram per cubic centimeter,,tree ring,,,N,Profile 4
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing_Values:
age_calBP2008	age_CE	dens1	dens2	dens3	dens4
1	2007	0.951937345	0.955086849	0.955086849	0.955086849
2	2006	0.936876268	0.95037037	0.943382353	0.951545117
3	2005	0.956669428	0.951545117	0.969114561	0.949979432
4	2004	0.947640542	0.94415372	0.952722772	0.94415372
5	2003	0.912085308	0.968301887	0.949979432	0.969928601
6	2002	0.936876268	0.964258873	0.96024948	0.968301887
7	2001	0.896158324	0.934601376	0.929710145	0.934979757
8	2000	0.920079681	0.97443038	0.965468227	0.973608769
9	1999	0.930084575	0.97443038	0.962651105	0.983560477
10	1998	0.979389313	1.009353147	0.984398977	1.002778984
11	1997	1.001040312	1.008031427	1.005398346	1.005836237
12	1996	0.979804837	0.96024948	0.97731697	0.959053156
13	1995	0.999307659	1.04027027	1.039333933	1.036535009
14	1994	0.992863285	1.02777036	1.022310757	1.020954907
15	1993	0.923390644	0.964258873	0.93992674	0.971560791
16	1992	0.958257261	1.034677419	0.992863285	1.034214062
17	1991	0.945700246	1.000173235	0.976490486	1.005398346
18	1990	0.931961259	0.947251846	0.933845532	0.94919852
19	1989	0.916428571	1.003650587	0.92376	0.989884269
20	1988	0.956273292	0.934979757	0.945700246	0.93649635
21	1987	0.894422928	0.960648918	0.918250497	0.948808546
22	1986	0.891316094	0.942997142	0.903521127	0.942612245
23	1985	0.954692021	0.849044118	0.941843393	0.853436807
24	1984	0.844387569	0.905292042	0.860752889	0.908497246
25	1983	0.913528481	0.890628616	0.914613861	0.884827586
26	1982	0.853121537	0.94919852	0.887207069	0.954297521
27	1981	0.924129652	0.891660232	0.860752889	0.880442242
28	1980	0.893039443	0.884488702	0.877098367	0.872459388
29	1979	0.825375268	0.884150077	0.853752311	0.829525862
30	1978	0.878432864	0.891316094	0.866566604	0.897551496
31	1977	0.871142965	0.929336016	0.866891892	0.927842507
32	1976	0.921548284	0.857238307	0.883473604	0.85819398
33	1975	0.912806324	0.886185725	0.852806499	0.893384913
34	1974	0.903874755	0.834320809	0.903521127	0.85501666
35	1973	0.934223301	0.843770552	0.828632939	0.847175348
36	1972	0.875435936	0.81575415	0.867543201	0.812596763
37	1971	0.895463358	0.800485269	0.872459388	0.788998975
38	1970	0.884150077	0.806073298	0.813455442	0.812310939
39	1969	0.82254749	0.825628192	0.805604651	0.815356422
40	1968	0.844314067	0.767121164	0.777949952	0.772497611
41	1967	0.851130221	0.812079705	0.847560294	0.821432927
42	1966	0.825628192	0.766393805	0.796606439	0.788832141
43	1965	0.827036153	0.72125818	0.743825153	0.754705882
44	1964	0.828448924	0.771514477	0.791406658	0.781459878
45	1963	0.878894527	0.744510286	0.799232037	0.734364022
46	1962	0.820043963	0.774966443	0.755175958	0.679616031
47	1961	0.766151659	0.766151659	0.722117332	0.707991241
48	1960	0.666406086	0.666406086	0.666406086	0.666406086
