# Giralia Bay, Western Australia 90 Year Mangrove Wood Density Data
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/14608
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-14608.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI: 10.25921/zjrb-9b32
#
# Science_Keywords: Pacific Decadal Oscillation, hydrology
#--------------------
# Resource_Links
#
# Data_Download_Resource:  https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/giralia2age-noaa.txt
#   Data_Download_Description: NOAA Template File; Wood Density Data from Stem 2 by Age
#
#--------------------
# Contribution_Date
#   Date: 2013-06-22
#--------------------
# File_Last_Modified_Date
#   Date: 2025-09-17
#--------------------
# Title
#   Study_Name: Giralia Bay, Western Australia 90 Year Mangrove Wood Density Data
#--------------------
# Investigators
#   Investigators: Santini, N.S.(https://orcid.org/0000-0002-8319-8862); Hua, Q.(https://orcid.org/0000-0003-0179-8539); Schmitz, N.; Lovelock, C.E.(https://orcid.org/0000-0002-2219-6855)
#--------------------
# Description_Notes_and_Keywords
#   Description: Mangrove (Avicennia marina) wood density data from Giralia Bay, Exmouth Gulf, Western Australia. Data are presented as 4 wood density (g/cm3) profiles per stem (stem 1, stem 2, stem 3, stem 4) and with x=distance from pith (cm) and x=years (calendar year before 2008 AD determined by radiocarbon dating). NOAA Template Raw Measurements file added 2019-01-24.
#--------------------
# Publication
#   Authors: Nadia S. Santini, Quan Hua, Nele Schmitz, Catherine E. Lovelock
#   Journal_Name: PLoS ONE
#   Published_Title: Chronologies of growth of mangrove trees in arid Western Australia: regional drying decreases growth rates
#   Published_Date_or_Year: 2013
#   Volume: 8
#   Issue: 11
#   Pages: 
#   Report_Number: e80116
#   DOI: 10.1371/journal.pone.0080116
#   Full_Citation:
#   Abstract: Mangrove trees tend to be larger and mangrove communities more diverse in tropical latitudes, particularly where there is high rainfall. Variation in the structure, growth and productivity of mangrove forests over climatic gradients suggests they are sensitive to variations in climate, but evidence of changes in the structure and growth of mangrove trees in response to climatic variation is scarce. Bomb-pulse radiocarbon dating provides accurate dates of recent wood formation and tree age of tropical and subtropical tree species. Here, we used radiocarbon techniques combined with X-ray densitometry to develop a wood density chronology for the mangrove Avicennia marina in the Exmouth Gulf, Western Australia (WA). We tested whether wood density chronologies of A. marina were sensitive to variation in the Pacific Decadal Oscillation Index, which reflects temperature fluctuations in the Pacific Ocean and is linked to the instrumental rainfall record in north WA. We also determined growth rates in mangrove trees from the Exmouth Gulf, WA. We found that seaward fringing A. marina trees (~10 cm diameter) were 48±1 to 89±23 years old (mean ± 1sigma) and that their growth rates ranged from 4.08±2.36 to 5.30±3.33 mm/yr (mean ±1sigma). The wood density of our studied mangrove trees decreased with increases in the Pacific Decadal Oscillation Index. Future predicted drying of the region will likely lead to further reductions in wood density and their associated growth rates in mangrove forests in the region.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Australian Institute of Nuclear Science and Engineering (AINSE)
#   Grant: 09047, 11114
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Australian Research Council (ARC)
#   Grant: DP1096749
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Mexico Consejo Nacional de Ciencia y Tecnología (CONACyT)
#   Grant:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Research Foundation Flanders
#   Grant:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: University of Queensland
#   Grant:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Secretaría de Educación Pública (Mexico SEP)
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Giralia Bay
#   Location: Western Australia
#   Northernmost_Latitude: -22.45
#   Southernmost_Latitude: -22.45
#   Easternmost_Longitude: 114.3167
#   Westernmost_Longitude: 114.3167
#   Elevation_m: 0
#--------------------
# Data_Collection
#   Collection_Name: GiraliaStem2age
#   First_Year: 1936
#   Last_Year: 2007
#   Time_Unit: CE
#   Core_Length_m: 0.047
#   Parameter_Keywords: total density
#   Notes: Wood density profiles Giralia Bay Avicennia marina Stem 2
#--------------------
# Species 
# Tree_Species_Download_Resource:  https://www.ncei.noaa.gov/pub/data/paleo/templates/tree-species-code.csv
#   Tree_Species_Download_Description:  List of accepted tree species names and codes. 
#
#   Species_Name: Avicennia marina (Forssk.) Vierh.
#   Common_Name: gray mangrove; white mangrove
#   Tree_Species_Code: AVMA
#--------------------
# Chronology_Information
# Chronology:
#--------------------
# Variables
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables list, one per line, shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_calBP2008	age,,,calendar year before other datum,,tree ring,,,N,calendar years before 2008CE
## age_CE	age,,,year Common Era,,tree ring,,,N,
## dens1	density,wood,,gram per cubic centimeter,,tree ring,,,N,Profile 1
## dens2	density,wood,,gram per cubic centimeter,,tree ring,,,N,Profile 2
## dens3	density,wood,,gram per cubic centimeter,,tree ring,,,N,Profile 3
## dens4	density,wood,,gram per cubic centimeter,,tree ring,,,N,Profile 4
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing_Values:
age_calBP2008	age_CE	dens1	dens2	dens3	dens4
1	2007	0.856055749	0.847784679	0.843708791	0.839671907
2	2006	0.878084346	0.909955556	0.917430919	0.90392936
3	2005	0.896671533	0.914017857	0.906597786	0.898639356
4	2004	0.909282013	0.91538003	0.938456837	0.894712309
5	2003	0.890173913	0.881233859	0.899297218	0.866318759
6	2002	0.964238619	0.949335394	0.95971875	0.932756264
7	2001	0.958969555	0.970331754	0.986698795	0.939892884
8	2000	0.983538831	0.907937916	0.911305638	0.993883495
9	1999	0.926425339	0.944953846	0.97263658	0.901938326
10	1998	0.883134436	0.91333829	0.937740458	0.956728972
11	1997	0.890173913	1.007744053	1.043704333	0.868155477
12	1996	0.851309771	0.975726767	1.028844221	0.953017843
13	1995	0.991476998	0.931341926	0.961220657	0.967275591
14	1994	0.924334086	0.92503012	0.975726767	0.933465046
15	1993	0.920179775	0.910630096	0.942778204	0.967275591
16	1992	0.937025172	0.927124528	0.892761628	0.966514555
17	1991	0.922252252	0.918116592	0.912659733	0.908609467
18	1990	0.897326516	0.935597867	0.950804954	0.847784679
19	1989	0.856055749	0.883769784	0.927824773	0.796653696
20	1988	0.788978805	0.794078862	0.773576826	0.923639098
21	1987	0.887601156	0.792030948	0.859650105	0.862668539
22	1986	0.867542373	0.895364431	0.928526077	0.813536424
23	1985	0.908609467	0.912659733	0.920869565	0.7649066
24	1984	0.807122208	0.862668539	0.868155477	0.902601029
25	1983	0.920179775	0.877457143	0.953017843	0.864489796
26	1982	0.911305638	0.886960289	0.856055749	0.853083333
27	1981	0.876830835	0.858448637	0.827789757	0.841973955
28	1980	0.820601202	0.885043228	0.919491018	0.923639098
29	1979	0.871852378	0.905929204	0.92503012	0.908609467
30	1978	0.924334086	0.895364431	0.91606264	0.901938326
31	1977	0.91538003	0.971867089	0.884406048	0.857250523
32	1976	0.933465046	0.876830835	0.865098592	0.896671533
33	1975	0.872471591	0.898639356	0.934174905	0.839098361
34	1974	0.911982183	0.859048951	0.853083333	0.850720222
35	1973	0.856055749	0.787461538	0.891465893	0.85545961
36	1972	0.881866475	0.865098592	0.897326516	0.857849162
37	1971	0.828347943	0.905929204	0.862063158	0.8472
38	1970	0.843708791	0.962727273	0.821698997	0.840246238
39	1969	0.854864301	0.817325349	0.868155477	0.865098592
40	1968	0.841973955	0.86085494	0.879341446	0.865708245
41	1967	0.796653696	0.869384289	0.837382413	0.787461538
42	1966	0.832276423	0.840821355	0.86085494	0.74996337
43	1965	0.803427077	0.881233859	0.890819434	0.836811989
44	1964	0.784444444	0.862063158	0.862063158	0.828347943
45	1963	0.823903421	0.862063158	0.840246238	0.856055749
46	1962	0.81896	0.875532895	0.860252101	0.813453545
47	1961	0.834363636	0.860808538	0.869810458	0.824541512
48	1960	0.868674935	0.853083333	0.8860253	0.815947272
49	1959	0.803144237	0.853630532	0.868108284	0.780076202
50	1958	0.811964613	0.81896	0.842818239	0.786530733
51	1957	0.781450382	0.839098361	0.82250309	0.856377091
52	1956	0.771484058	0.868108284	0.858587097	0.814449204
53	1955	0.75872862	0.79214881	0.82301175	0.763955224
54	1954	0.771931555	0.840157828	0.811964613	0.779162763
55	1953	0.783751472	0.759594749	0.798805522	0.783290171
56	1952	0.765713464	0.854727039	0.748908272	0.77103708
57	1951	0.774627474	0.772828107	0.707501329	0.76220504
58	1950	0.725632497	0.701164384	0.722480999	0.736067478
59	1949	0.743884852	0.709765333	0.766154289	0.740573178
60	1948	0.685984536	0.745134378	0.808511543	0.719356757
61	1947	0.726821409	0.801692771	0.765713464	0.728014223
62	1946	0.663745636	0.798805522	0.772379571	0.711282737
63	1945	0.707501329	0.748908272	0.779619215	0.68704698
64	1944	0.682466667	0.765273145	0.747226277	0.662094527
65	1943	0.740985523	0.739338889	0.740985523	0.662753984
66	1942	0.688825052	0.759161438	0.759161438	0.660779543
67	1941	0.705625663	0.735254144	0.846033058	0.71703125
68	1940	0.701904008	0.714337091	0.73484815	0.704878178
69	1939	0.703759915	0.778706846	0.778706846	0.676568378
70	1938	0.706749867	0.764833333	0.764833333	0.647596107
71	1937	0.676912513	0.806551515	0.806551515	0.690254149
72	1936	0.684291444	0.796653696	0.796653696	0.711396803
