1955	0.99	0.67	0.87	0.77	0.88	0.74	0.61	0.37	1.14	1.36	0.87	1.13	1.53	1.91	0.35	0.62	2.85	0.91	0.31	0.67	1.46	0.74	0.58
1956	0.84	0.59	0.64	0.79	0.81	0.61	0.53	0.29	1.19	1.4	0.86	0.81	1.64	1.77	0.27	0.45	2.68	0.98	0.19	0.52	1.6	0.61	0.57
1957	0.77	0.66	0.56	0.8	0.72	0.62	0.41	0.29	1.28	1.07	0.72	0.67	1.52	1.56	0.18	0.46	1.95	0.81	0.15	0.57	1.43	0.43	0.51
1958	0.88	0.52	0.56	0.66	0.72	0.5	0.49	0.27	1.05	1.29	0.52	0.65	1.44	1.8	0.25	0.49	2.68	0.86	0.2	0.65	1.92	0.61	0.41
1959	1.09	0.63	0.6	0.68	0.84	0.56	0.62	0.42	1.36	1.51	0.61	0.7	1.44	1.73	0.28	0.6	3.26	0.95	0.23	0.9	2.17	0.76	0.52
1960	0.97	0.57	0.5	0.6	0.73	0.54	0.58	0.35	1.4	1.31	0.51	0.63	1.57	2.01	0.24	0.53	3.17	0.95	0.18	0.95	2.35	0.87	0.68
1961	0.72	0.55	0.39	0.6	0.61	0.58	0.45	0.35	1.55	1.27	0.6	0.68	1.58	2.05	0.12	0.44	2.24	0.74	0.11	1.2	2.5	0.71	0.69
1962	0.7	0.54	0.39	0.56	0.77	0.5	0.42	0.21	1.34	1.31	0.54	0.47	1.37	2.22	0.15	0.41	1.92	1.01	0.15	1.24	2.84	0.8	0.75
1963	0.56	0.55	0.35	0.6	0.57	0.47	0.42	0.22	1.19	1.33	0.55	0.47	1.37	1.97	0.09	0.36	1.81	0.77	0.18	1.27	3.21	0.75	0.5
1964	0.72	0.4	0.38	0.37	0.63	0.33	0.44	0.11	0.97	1.2	0.58	0.43	1.17	1.83	0.16	0.41	2.37	1.14	0.2	1.29	2.8	0.99	0.42
1965	0.72	0.46	0.36	0.36	0.56	0.43	0.39	0.21	0.97	1.07	0.6	0.37	1.09	1.85	0.16	0.44	1.84	1.05	0.26	1.13	2.61	0.94	0.52
1966	0.74	0.46	0.4	0.56	0.5	0.42	0.37	0.29	1.19	1.29	0.57	0.54	1.33	2.09	0.16	0.43	1.83	1.42	0.19	1.44	3.38	1.01	0.44
1967	0.69	0.39	0.43	0.39	0.64	0.35	0.37	0.22	0.77	1.11	0.52	0.4	1.17	1.9	0.19	0.29	2.15	1.42	0.18	1.1	2.56	0.91	0.49
1968	0.71	0.38	0.43	0.3	0.74	0.38	0.42	0.22	0.83	0.98	0.65	0.31	1.05	1.87	0.19	0.29	2.17	1.32	0.26	1.27	2.36	0.95	0.39
1969	0.83	0.56	0.88	0.5	0.9	0.49	0.51	0.36	0.93	1.09	0.89	0.47	1.16	1.87	0.2	0.33	3.05	1.96	0.28	1.4	3.15	1.14	0.63
1970	1.08	0.64	0.79	0.53	1.19	0.57	0.66	0.46	0.96	1.31	0.83	0.64	1.25	2.47	0.28	0.58	3.41	2.06	0.33	1.94	3.71	1.78	0.63
1971	0.87	0.56	0.52	0.42	0.86	0.51	0.45	0.37	0.83	1.33	0.77	0.47	1.32	2.72	0.17	0.37	2.84	1.57	0.23	1.25	2.37	0.95	0.48
1972	1.1	0.56	0.61	0.57	1.14	0.52	0.53	0.5	0.82	1.45	0.94	0.6	1.36	2.71	0.24	0.45	3.3	2.03	0.28	1.31	2.84	1.24	0.63
1973	1.17	0.52	0.5	0.62	1.03	0.58	0.48	0.4	0.68	1.33	0.78	0.51	1	2.27	0.14	0.45	3.01	1.63	0.24	1.09	2.72	0.88	0.56
1974	1.43	0.51	0.64	0.49	1.3	0.56	0.69	0.45	0.77	1.58	0.84	0.48	1.06	2.45	0.19	0.43	3.76	1.89	0.21	1.02	3.1	1.22	0.61
1975	1.37	0.51	0.72	0.49	1.35	0.43	0.61	0.47	0.91	1.53	0.8	0.5	1.17	2.02	0.19	0.51	3.02	1.71	0.28	0.93	2.99	1.11	0.55
1976	1.01	0.41	0.52	0.4	1.09	0.42	0.49	0.39	0.68	1.4	0.68	0.37	0.96	1.63	0.19	0.43	1.12	1.49	0.18	0.75	2.03	1	0.27
1977	1.08	0.59	0.77	0.6	1.35	0.58	0.54	0.57	0.95	1.8	1.15	0.62	1.34	2.03	0.24	0.53	2.13	1.92	0.35	1.12	2.94	1.26	0.52
1978	1.04	0.65	0.64	0.6	1.23	0.62	0.57	0.56	0.86	1.72	1.11	0.62	1.49	1.92	0.23	0.41	1.85	1.47	0.3	1.23	2.66	1.19	0.45
1979	0.62	0.5	0.4	0.61	0.75	0.51	0.36	0.39	0.66	1.21	0.83	0.46	1.12	1.71	0.12	0.35	1.07	1.46	0.15	0.77	2.02	0.72	0.28
1980	1.04	0.61	0.69	0.75	1.34	0.58	0.37	0.43	0.77	1.94	1.13	0.21	1.41	2.36	0.25	0.44	2.5	2.35	0.37	1	2.85	1.18	0.55
1981	1.4	0.76	0.86	0.66	1.35	0.73	0.51	0.52	0.96	2.07	1.22	0.42	1.62	2.04	0.3	0.48	4.4	2.01	0.38	1.16	2.4	1.15	0.52
1982	1.05	0.57	0.75	0.5	1.37	0.53	0.39	0.48	0.69	1.95	0.79	0.43	1.47	1.69	0.26	0.38	3.24	1.46	0.23	0.9	1.75	1.14	0.52
1983	0.96	0.48	0.75	0.59	1.4	0.52	0.37	0.43	0.73	2.27	0.75	0.33	1.46	1.99	0.27	0.44	3.08	2.33	0.22	0.95	2.29	1.2	0.5
1984	0.92	0.49	0.83	0.61	1.33	0.46	0.36	0.44	0.64	1.99	0.79	0.37	1.44	1.74	0.23	0.38	3.5	1.96	0.25	1.02	2.58	1.12	0.6
1985	1.18	0.51	1.11	0.71	1.63	0.51	0.38	0.38	0.91	1.94	0.89	0.5	1.79	2.15	0.22	0.46	3.75	2.65	0.26	1.17	2.84	1.47	0.6
1986	1.33	0.57	0.99	0.78	1.6	0.54	0.38	0.47	0.71	2.03	0.93	0.42	1.56	1.87	0.26	0.45	3.22	2.29	0.29	1.23	2.7	1.38	0.56
1987	1.16	0.62	1.02	0.76	1.56	0.57	0.49	0.48	0.74	2.12	0.75	0.57	1.65	1.61	0.28	0.45	2.57	1.95	0.29	1.14	2.34	1.29	0.52
1988	1.43	0.71	1.16	0.79	1.79	0.66	0.6	0.52	0.83	2.4	0.81	0.56	1.78	1.76	0.31	0.48	1.87	2.18	0.33	1.1	2.33	1.45	0.74
1989	1.51	0.63	1.14	0.71	1.7	0.62	0.61	0.54	0.72	2.46	0.72	0.56	1.41	1.71	0.41	0.41	1.67	1.91	0.26	1.15	2.57	1.41	0.6
1990	1.51	0.72	1.32	0.75	1.83	0.78	0.63	0.55	0.68	2.36	0.68	0.57	1.55	1.6	0.46	0.45	2.26	1.68	0.37	1.28	2.37	1.49	0.84
1991	1.39	0.74	1.34	0.78	1.56	0.7	0.55	0.6	0.87	2.18	0.81	0.66	1.71	1.62	0.35	0.41	2.79	1.7	0.33	1.25	2	1.2	0.77
1992	0.85	0.47	0.79	0.41	0.93	0.49	0.4	0.29	0.49	1.35	0.5	0.27	0.97	1.27	0.26	0.29	1.71	1.1	0.1	0.62	1.41	0.76	0.5
1993	0.98	0.62	0.96	0.72	1.29	0.62	0.39	0.32	0.7	1.69	0.67	0.51	1.21	1.5	0.49	0.41	2.24	1.03	0.17	1.01	1.98	1.21	0.6
1994	0.82	0.54	0.82	NA	1.16	0.57	0.38	0.29	0.75	1.7	0.67	0.52	1.5	1.41	0.51	0.33	2.58	1.47	0.23	0.82	2.1	1.1	0.62
1995	0.84	0.58	0.91	NA	0.79	0.59	0.33	0.25	0.64	1.62	0.6	0.52	1.53	1.44	0.36	0.35	2.78	1.44	0.2	0.91	2.15	0.89	0.5
1996	1.15	0.68	0.86	NA	0.96	0.71	0.36	0.34	0.76	2.05	0.66	0.71	2.26	1.69	0.46	0.41	2.68	1.78	0.34	1.06	1.88	1.2	0.63
1997	1.1	0.72	0.79	NA	1.06	0.7	0.39	0.31	0.71	2.14	0.61	0.63	1.96	1.59	0.48	0.36	1.72	1.64	0.21	0.84	1.79	1.28	0.64
1998	1.06	0.57	0.84	NA	0.95	0.62	0.35	0.3	0.77	1.85	0.59	0.68	1.61	1.42	0.31	0.3	1.2	1.39	0.24	0.81	1.84	0.95	0.54
1999	1.19	0.46	0.75	NA	1.2	0.62	0.34	0.34	0.71	2.14	0.64	0.74	1.54	1.45	0.37	0.4	1.71	1.57	0.23	0.79	1.8	0.99	0.52
2000	0.9	0.66	0.64	NA	1.04	0.73	0.36	0.34	0.76	2.46	0.74	0.73	1.72	1.52	0.39	0.31	2.08	1.21	0.3	0.94	1.97	1.15	0.54
2001	0.75	0.66	0.53	NA	0.67	0.73	0.33	0.35	0.71	1.57	0.62	0.65	1.39	1.06	0.28	0.3	1.2	0.94	0.22	0.73	1.86	0.78	0.45
2002	0.71	0.6	0.63	NA	0.85	0.63	0.28	0.32	0.57	1.48	0.65	0.54	1.03	1.01	0.26	0.27	0.87	1.08	0.22	0.71	1.5	0.89	0.49
2003	0.57	0.67	0.48	NA	0.77	0.69	0.32	0.14	0.66	1.74	0.49	0.64	1.04	1.08	0.32	0.2	0.97	0.92	0.25	0.86	1.6	1.05	0.47
2004	0.83	0.68	0.67	NA	0.91	0.66	0.29	0.18	0.79	2.06	0.63	0.71	1.32	1.26	0.29	0.29	2.02	1.12	0.26	0.94	1.73	1.05	0.6
2005	0.86	0.83	0.68	NA	1.05	0.77	0.39	0.18	0.83	2.38	0.7	0.83	1.28	1.15	0.41	0.33	2.54	1.23	0.29	1	1.73	1.1	0.59
2006	0.92	0.87	0.89	NA	1.46	0.82	0.43	0.26	0.94	2.4	0.74	1.07	1.37	1	0.35	0.39	2.89	1.15	0.37	1.14	1.73	1.08	0.59
2007	0.88	0.83	0.82	NA	1.12	0.77	0.39	0.17	0.65	1.72	0.64	0.75	1.07	1.12	0.29	0.25	2.24	1.47	0.21	1.02	1.12	0.98	0.44
2008	1.01	0.77	0.95	NA	1.52	0.76	0.45	0.21	0.54	2.06	0.65	0.73	1.05	1	0.32	0.41	2.25	1.49	0.28	1.06	1.18	1.16	0.53
2009	1.08	0.87	0.98	NA	1.63	0.86	0.49	0.41	0.72	2.21	0.78	0.84	1.16	1.08	0.35	0.44	2.67	1.33	0.33	1.02	1.28	1.15	0.54
2010	1.16	0.88	0.82	NA	1.68	0.87	0.46	0.37	0.76	2.68	0.84	1.1	1.42	1.11	0.43	0.49	3.36	1.56	0.3	0.87	1.34	1.19	0.43
2011	1.22	0.7	0.79	NA	1.41	0.72	0.36	0.31	0.6	2.37	0.61	0.86	1.37	1	0.44	0.3	3.19	2.02	0.29	0.78	1.16	1.13	0.45
