# Pumijumnong - Mae Wong Update - TEGR - ITRDB THA029
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/40561
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-40561.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/tha029-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/tha029.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/tha029.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2025-01-14
#--------------------
# File_Last_Modified_Date
#   Date: 2025-01-14
#--------------------
# Title
#   Study_Name: Pumijumnong - Mae Wong Update - TEGR - ITRDB THA029
#--------------------
# Investigators
#   Investigators: Pumijumnong, Nathsuda
#--------------------
# Description_Notes_and_Keywords
#   Description: Tropical Tree Ring Network SiteID = TEGRA_THA_08
#--------------------
# Publication
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation: Pieter A. ZUIDEMA, Peter GROENENDIJK, Mizanur RAHMAN, Valerie TROUET,, Abrham ABIYU, Rodolfo ACUÑA-SOTO,, Eduardo ADENESKY-FILHO, Raquel ALFARO-SÁNCHEZ,, Claudio Roberto ANHOLETTO JUNIOR, José Roberto Vieira ARAGÃO, Gabriel ASSIS-PEREIRA,, Claudia C. ASTUDILLO-SÁNCHEZ, Ana Carolina BARBOSA, Giovanna BATTIPAGLIA, Hans BEECKMAN, Paulo Cesar BOTOSSO, Nils BOURLAND, Achim BRÄUNING, Roel BRIENEN, Matthew BROOKHOUSE, Supaporn BUAJAN, Brendan M. BUCKLEY, J. Julio CAMARERO, Artemio CARRILLO-PARRA, Gregório CECCANTINI, Librado R. CENTENO-ERGUERA, Julián CERANO-PAREDES, Wirong CHANTHORN, Ya-Jun CHEN, Bruno Barçante Ladvocat CINTRA,, Eladio Heriberto CORNEJO-OVIEDO, Otoniel CORTÉS-CORTÉS, Clayane Matos COSTA, Camille COURALET, Doris Bianca CRISPÍN-DE-LA-CRUZ,, Rosanne D'ARRIGO, Diego A. DAVID, Maaike DE RIDDER, Jorge Ignacio DEL VALLE, Mário DOBNER JR, Jean-Louis DOUCET, Oliver DÜNISCH, Brian J. ENQUIST,, Karin ESEMANN-QUADROS,, Gerardo ESQUIVEL-ARRIAGA, Ze-Xin FAN, Adeline FAYOLLE,, Tatiele Anete Bergamo FENILLI, M. Eugenia FERRERO,, Esther FICHTLER, Patrick M. FINNEGAN, Claudia FONTANA, Kainana S. FRANCISCO, Pei-Li FU, Franklin GALVÃO, Aster GEBREKIRSTOS, Jorge A. GIRALDO, Emanuel GLOOR, Milena GODOY-VEIGA, Daniela GRANATO-SOUZA, Anthony GUERRA, Kristof HANECA, Grant Logan HARLEY, Ingo HEINRICH,, Gerhard HELLE, Bruna HORNINK,, Wannes HUBAU, Janet G. INGA, Mahmuda ISLAM,, Yu-mei JIANG, Mark KAIB, Zakia Hassan KHAMISI, Marcin KOPROWSKI,, Eva LAYME, A. Joshua LEFFLER, Gauthier LIGOT, Claudio Sergio LISI, Neil J. LOADER, Francisco de Almeida LOBO, Giuliano Maselli LOCOSSELLI,, Tomaz LONGHI-SANTOS, Lidio LOPEZ, María I. LÓPEZ-HERNÁNDEZ, José Luís Penetra Cerveira LOUSADA, Rubén D. MANZANEDO,, Amanda K. MARCON, Justin T. MAXWELL, Omar N. MENDOZA-VILLA, Ítallo Romany Nunes MENEZES,, Mulugeta MOKRIA,, Valdinez Ribeiro MONTÓIA, Eddy MOORS,, Miyer MORENO, Miguel Angel MUÑIZ-CASTRO, Cristina NABAIS, Anuttara NATHALANG, Justine NGOMA, Francisco de Carvalho NOGUEIRA JR., Juliano Morales OLIVEIRA,, Gabriela Morais OLMEDO, Daigard Ricardo ORTEGA-RODRIGUEZ, Carmen Eugenia Rodríguez ORTÍZ, Mariana Alves PAGOTTO, Shankar PANTHI, Kathelyn PAREDES-VILLANUEVA,, Gonzalo PÉREZ-DE-LIS, Laura Patricia PONCE CALDERÓN, Leif Armando PORTAL-CAHUANA,, Darwin Alexander PUCHA-COFREP, Nathsuda PUMIJUMNONG, Paulo QUADRI, Jorge Andrés RAMÍREZ, Edilson Jimmy REQUENA-ROJAS, Judith REYES-FLORES, Adauto de Souza RIBEIRO, Iain ROBERTSON, Fidel Alejandro ROIG,, José Guilherme ROQUETTE, Ernesto Alonso RUBIO-CAMACHO, Raúl SÁNCHEZ-SALGUERO, Ute SASS-KLAASSEN,, Jochen SCHÖNGART, Marcelo Callegari SCIPIONI, Paul R. SHEPPARD, Lucas C.R. SILVA, Franziska SLOTTA, Leroy SORIA-DÍAZ, Luciana K.V.S. SOUSA, James H. SPEER, Matthew D. THERRELL, Ginette TICSE-OTAROLA,, Mario TOMAZELLO-FILHO, Max C.A. TORBENSON, Pantana TOR-NGERN,, Ramzi TOUCHAN, Jan VAN DEN BULCKE, Lorenzo VÁZQUEZ-SELEM, Adín H. VELÁZQUEZ-PÉREZ, Alejandro VENEGAS-GONZÁLEZ, Ricardo VILLALBA, Jose VILLANUEVA-DIAZ, Mart VLAM, George VOURLITIS, Christian WEHENKEL, Tommy WILS,, Erika S. ZAVALETA, Eshetu Asfaw ZEWDU, Yong-Jiang ZHANG, Zhe-Kun ZHOU, Flurin BABST. Pantropical tree rings show small effects of drought on growth. Science, in revision.
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: 
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Mae Wong
#   Location: Thailand
#   Northernmost_Latitude: 15.813845
#   Southernmost_Latitude: 15.813845
#   Easternmost_Longitude: 99.308639
#   Westernmost_Longitude: 99.308639
#   Elevation_m: 209.0
#--------------------
# Data_Collection
#   Collection_Name: THA029
#   First_Year: 1867
#   Last_Year: 1996
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Tectona grandis L. f.
#   Common_Name: teak
#   Tree_Species_Code: TEGR
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## MV08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV12C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV12C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV05D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV05D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV04C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV04C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV03D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV03D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	MV08A_raw	MV08B_raw	MV12B_raw	MV12A_raw	MV12C_raw	MV05B_raw	MV05D_raw	MV07B_raw	MV07A_raw	MV04A_raw	MV04C_raw	MV04B_raw	MV06B_raw	MV06A_raw	MV03D_raw	MV03A_raw	MV01B_raw	MV01A_raw	MV02A_raw	MV10A_raw	MV09B_raw	MV09A_raw	MV13A_raw	MV11A_raw	MV11B_raw
1934	3.98	4.21	3.75	2.2	4.35	2.48	1.72	3.37	0.87	NA	NA	NA	NA	4.89	2.42	4.13	1.32	0.46	0.54	3.96	3.92	5.14	2.22	1.42	1.39
1935	1.51	2.12	5.49	1.99	5.19	2.62	1.68	2.99	0.62	NA	NA	NA	NA	3.92	2.66	3.59	1.75	0.54	0.37	7.98	5.17	3.86	3.23	0.9	1.16
1936	1.17	3.13	5.69	2.94	5.13	2.92	4.97	2.76	0.58	NA	NA	NA	NA	0.91	2.64	3.79	1.49	0.57	0.83	3.23	5.68	3.44	1.88	1.22	1.35
1937	0.61	1.41	4.06	1.89	3.93	0.92	1.1	2.05	0.94	NA	NA	NA	NA	1.1	2.12	5.89	0.8	0.57	0.84	0.76	3.87	2.24	1.4	0.95	1.26
1938	1.45	1.73	5.08	3.45	4.71	1.64	1.15	3.05	1.38	NA	NA	NA	NA	4.38	2.69	5.1	0.97	0.35	0.56	1.06	6.87	3.32	1.81	0.57	2.21
1939	0.58	0.87	1.72	0.44	1.35	0.84	6.04	1.2	0.95	NA	NA	NA	NA	3.78	1.54	2.05	0.95	0.59	0.2	0.53	6.24	1.17	1.65	0.7	1.6
1940	2.4	3.01	5.7	0.45	4.72	4.7	6.98	3.94	0.47	NA	NA	NA	NA	9.86	1.67	1	1.75	2.64	0.2	1.68	1.45	1.44	0.7	5.27	5.26
1941	1.68	1.31	6.11	1.3	5.32	3.87	8.84	4.1	0.45	NA	NA	NA	NA	10.45	2.07	2.74	0.99	1.64	0.45	1.51	1.5	2.89	1.48	2.28	7.65
1942	2.3	2.95	3.82	1.57	3.66	2.86	6.49	3.47	1.05	NA	NA	NA	NA	13.85	2.89	2.12	1.02	1.67	0.31	4.01	4.27	2.68	1.32	2.46	9.95
1943	2.2	2.04	3.19	1.06	2.85	1.81	1.84	1.85	0.39	NA	NA	NA	NA	6.4	1.72	1.69	0.79	1.47	0.72	2.5	1.1	2.29	0.79	1.46	8.16
1944	1.31	1.86	1.25	0.85	1.12	1.37	2.99	0.84	0.4	NA	NA	NA	NA	2.68	2.06	1.04	1.07	0.77	0.68	1.57	1.11	1.78	0.63	1.59	4.1
1945	6.9	4.61	3.95	1.22	3.47	1.99	3.51	2.19	0.37	NA	NA	NA	NA	6.84	1.88	1.11	1.96	1.2	0.4	2.13	3.49	1.85	1.03	5.16	7.01
1946	4.76	4.79	2.06	0.93	2.03	1.85	2.58	2	0.25	NA	NA	NA	NA	4.28	1.73	0.74	1.87	1.19	0.65	0.62	1.88	2.16	1.68	7.95	3.81
1947	4.16	3.4	1.39	0.52	1.17	1.56	2.23	4.69	0.68	NA	NA	NA	NA	1.56	1.6	0.78	2.11	1.33	4.4	1.21	1.69	1.46	2.34	5.85	11.77
1948	5.28	6.92	1.93	1.08	1.58	2.81	2.97	3.27	1.08	NA	NA	1.54	NA	2.6	1.35	0.66	2.46	1.24	9.31	2.17	1.51	2.57	2.14	5.68	7.99
1949	9.29	8.89	3.08	2.57	2.61	7.63	5.49	4.36	0.98	NA	NA	2	NA	4.73	1.92	1.07	4.05	1.36	5.24	3.33	2.87	9.59	2.7	2.32	5.36
1950	4.98	3.66	1.34	0.66	1.12	5.09	3.12	2.16	0.5	NA	NA	1.26	1.14	3.31	1	0.73	1.77	0.6	3.15	1.92	0.85	3.74	0.62	0.88	0.93
1951	4.07	7.09	0.81	1.2	0.93	9.44	4.81	3.23	1	NA	NA	1.47	2	3.56	2.41	0.87	4.38	3.39	3.76	1.95	2.7	1.24	0.61	1.75	0.74
1952	1.82	6.49	1.64	1.88	1.3	5.7	4.82	3.53	1.51	NA	11.47	2.13	2.14	3.24	4.02	1.2	4.64	2.36	4.55	1.28	2.8	1.3	1.17	3.2	4.75
1953	2.09	6.98	1.74	1.51	1.71	7.89	7.22	2.88	1.62	NA	8.87	2.47	2.69	3.14	3.36	1.5	5.05	4.6	5.93	1.91	0.87	2.63	1.89	3.33	3.85
1954	2.67	8.71	2.19	1.66	1.71	8.22	7.94	3.71	1.23	NA	4.85	4.32	2.31	2.7	3.16	1.55	3.49	4.71	4.01	1.6	3.98	2.67	2.01	9.03	3.29
1955	3.44	6.91	2.68	1.99	2.4	3.4	4.32	3.85	1.27	NA	6.8	2.07	2.19	1.42	2.69	1.31	2.53	4.76	3.29	1.27	1.75	2.86	2.09	7.52	3.26
1956	2.84	8.68	4.26	1.67	3.08	5.93	5.44	4.05	0.54	NA	5.63	2.46	2.08	1.5	4.33	2.24	3.23	4.75	4.02	4.45	2.18	3.93	1.6	6.95	6.08
1957	0.51	2.98	1.91	0.36	2.15	1.43	1.95	2.29	0.39	4.86	11.87	1.2	0.23	0.34	1.87	1.31	0.95	3.37	1.35	0.81	0.74	0.87	0.97	3.16	0.97
1958	2.09	6.49	3.04	0.68	1.8	3.41	2.76	3.68	0.37	11.62	12.36	2	0.99	0.79	2.14	1.76	2.17	2.16	1.58	1.55	0.7	3.5	2.15	2.48	3.65
1959	2.56	5.4	3.6	0.9	2.53	2.92	3.69	6.8	0.43	10.99	5.6	1.53	1.5	0.59	2.49	2.27	3.21	3.7	1.57	1.92	3.16	2.35	1.07	1.29	3.28
1960	0.8	2.92	1.95	0.6	1.4	0.83	1.07	2.63	1.45	5.18	5.01	0.94	0.47	0.4	2.61	1.46	1.65	1.84	0.84	0.58	1.98	0.6	2.02	1.41	5.14
1961	1.56	3.85	2.43	1.35	2.29	2.03	1.68	2.38	1.19	5.79	9.47	0.63	0.8	0.44	1.85	0.81	1.38	3.36	0.56	0.57	1.55	0.61	2.7	1.18	3.84
1962	4.15	6.14	3.46	1.55	3.38	2.84	1.86	5.68	1.38	8.21	12.92	0.91	2.43	0.98	2.27	2.6	5.33	3.37	1.54	2.39	2.26	0.96	1.91	1.18	3.87
1963	2.1	2.83	1.55	0.62	1.9	0.32	2.4	3.62	0.99	7.67	14.23	1.98	2.2	0.6	0.62	1.32	3.49	3.56	1.05	0.5	3.11	3.35	0.73	1.16	3.28
1964	1.74	2.42	1.46	0.44	1.68	0.35	1.92	3.56	0.3	7.62	0.63	2.64	2.76	0.24	0.69	0.76	2.53	1.32	0.8	2.12	2.39	0.19	0.87	0.45	1.27
1965	1.06	1.33	0.73	0.62	0.77	1	2.75	0.89	0.62	3.03	4.53	1.03	0.66	0.22	0.55	0.91	1.37	0.82	0.31	3.24	1.45	0.17	2.63	0.5	2.58
1966	2.23	3.6	2.84	2.66	2.83	2.4	2.48	3.47	1.41	6.71	9.37	3.28	2.96	0.56	0.6	0.68	3.34	4.13	1.34	0.94	1.43	0.17	3.31	0.57	3.96
1967	1.27	1.39	1.86	2.28	2	1.07	2.44	1.61	1.02	6.37	3.53	1.9	0.55	0.41	1.87	0.47	0.96	2.45	0.57	0.67	1.17	0.2	0.84	0.63	0.9
1968	3.23	5.42	4.03	7.69	3.13	2.52	3.77	4.02	0.86	14.53	8.05	2.97	2.98	0.54	1.34	0.85	3.41	1.65	2.29	4.43	1.23	1.59	4.86	0.89	0.69
1969	0.44	2.23	2.12	0.54	2	1.97	4.33	3.84	0.71	8.34	4.53	2.09	3.23	0.73	2.7	1.41	4.8	1.73	1.53	2.08	1.48	0.28	NA	1.44	3.18
1970	0.63	0.66	0.52	1.23	1.63	1.06	1.1	1.17	1.23	1.42	0.85	0.54	0.5	0.22	2.12	0.57	1.4	3.48	0.8	1.65	0.78	1.82	NA	1.1	1.3
1971	0.4	0.83	1.01	1.83	5.72	2.34	1.05	2.13	1.1	3.32	3.14	1.32	0.67	0.5	1.52	1.29	2.09	1.43	1	0.7	0.51	2.68	NA	0.4	0.44
1972	1.5	2.96	4.4	6.03	6.54	2	2.48	4.74	2.28	9.45	7.51	2.97	2.14	0.44	1.86	2.47	9.39	2.71	2.18	4.66	1.91	1.88	NA	0.98	0.48
1973	1.22	1.58	5.55	4.61	3.34	0.58	0.9	5.03	2.48	11.3	9.28	2.04	2.88	0.13	3.22	2.7	5.41	3.87	1.02	0.63	3.1	2.62	NA	1.73	1.17
1974	0.6	1.34	2.34	1.86	3.76	0.62	3.51	5.21	1.34	11.11	7.81	1.52	3.09	0.25	2.84	2.25	6.29	3.58	0.4	7.78	3.13	2.06	NA	0.64	1.63
1975	0.94	2.04	2.65	2.19	2.33	1.49	3.98	4.41	1.84	11.3	4.74	1.17	2.63	0.65	2.48	0.98	6.18	7.72	0.45	3.29	0.56	1.65	NA	0.48	0.82
1976	0.76	1.22	2.1	1.33	2.92	0.52	5.81	1.56	1.12	4.51	2.16	0.64	0.54	0.29	1.04	1.18	3.93	5.69	0.7	0.62	1.21	1.35	NA	0.72	0.8
1977	1.93	2.22	2.69	2.6	9.22	1.48	6.91	2.46	2.49	5.66	3.87	1.16	2.6	1.01	1.89	1.12	4.5	9.95	1.69	0.73	2.85	1.21	NA	2.09	1.24
1978	1.35	2.21	10.47	2.89	11.31	1.56	6.62	3.97	0.79	8.37	4.64	1.6	1.84	0.24	1.9	2.36	0.63	4.62	2.17	3.57	5.86	1.02	NA	3.19	6.13
1979	1.5	2.18	11.79	7.34	7.28	4.05	8.57	4.28	2.03	8.9	5.51	1.68	2.79	0.27	1.7	1.67	6.64	8.11	5.1	1	4.37	1.92	NA	5.45	5.27
1980	2.69	4.36	8.75	4.79	NA	6.97	6.18	5.76	2.54	5.65	7.5	5.54	2.45	0.66	1.92	0.43	12.33	6.69	5.06	1.27	2.56	1.72	NA	5.98	2.26
1981	1.91	3.91	2.24	2.42	NA	5.87	12.69	5.61	1.39	14.54	11.36	5.05	1.86	3.21	1.7	0.44	9.15	3.19	8.36	1.33	2.66	1.32	NA	3.6	1.68
1982	4.68	8.08	4.52	3.75	NA	5.97	9.28	7.53	2.91	14.08	11.5	11.95	6.29	3.21	3.27	1.14	13.15	11.15	6.63	1.79	3.69	2.29	NA	0.76	0.92
1983	2.87	3.13	4.56	2.13	NA	4.16	2.59	7.26	1.12	3.48	8.54	2	4.22	4.41	5.69	0.58	17.83	3.57	4.23	1.63	5.18	1.71	NA	0.9	0.58
1984	3.7	4.35	3.3	1.54	NA	15.79	8.09	11.94	2.32	12.95	10.17	3.07	5.93	6.57	6.5	0.52	9.3	8.92	5.48	6.92	4.68	1.38	NA	0.72	2.11
1985	8.27	8.31	7.62	4.8	NA	10.04	4.01	10.36	3.23	13.07	13.02	6.31	8.7	0.33	7.05	0.99	13.97	7.88	6.68	1.58	6.33	1.85	NA	0.77	5.52
1986	0.9	0.91	0.89	0.79	NA	1.09	2.61	1.32	0.97	1.47	2.83	3.35	0.67	0.33	1.26	1.25	9.24	0.86	0.47	0.44	3.95	1.9	NA	NA	2.19
1987	0.55	1.01	1.16	0.89	NA	1.02	3.39	1.52	0.86	3.07	6.49	2.33	0.77	0.4	1.33	0.4	1.37	0.89	0.67	0.44	4.32	0.2	NA	NA	2.86
1988	4.64	5.02	3.75	1.43	NA	10.14	3.12	8	1.43	10.85	17.17	4.2	8.13	2.28	5.39	1.23	3.19	3.26	3.08	1.94	4.37	0.19	NA	NA	7.61
1989	1.58	1.87	1.51	1.46	NA	3.62	6.01	4.34	2.74	4.68	9.74	1.77	1.19	1.21	4.85	0.98	2.42	1.23	0.89	0.44	0.74	0.45	NA	NA	0.99
1990	1.49	1.95	1.14	1.31	NA	0.79	NA	3.31	2.8	3.94	3.94	1.19	1.33	1.01	2.74	0.61	1.16	1.07	0.53	0.5	2.87	0.46	NA	NA	2.77
1991	1.44	2.9	1.17	1.27	NA	1.65	NA	1.73	2.72	6.39	2.68	0.98	2.04	1.37	1.68	0.38	0.95	0.66	0.76	0.59	1.34	0.42	NA	NA	0.89
1992	1.15	1.25	1.26	0.97	NA	0.52	NA	1.93	1.63	4.36	2.66	0.88	0.98	1.08	1.36	0.55	0.54	0.38	0.5	0.43	0.79	0.43	NA	NA	0.52
1993	1.69	1.09	0.74	0.67	NA	0.44	NA	1.43	1.29	3.24	3.11	0.76	2.1	2.59	2.74	0.75	0.44	0.65	0.55	0.42	1.01	1.18	NA	NA	0.71
1994	3.67	1.45	1.35	1.18	NA	2.03	NA	2.61	1.19	3.78	5.5	0.84	1.65	NA	2.31	0.6	1.22	1.41	0.83	0.6	1.92	2.92	NA	NA	1.2
1995	3.27	4.52	3.74	2.9	NA	5.52	NA	4.09	NA	5.16	7.32	0.83	3.36	NA	4.75	0.55	1.87	2.32	1.03	1.21	1.61	3.49	NA	NA	0.62
1996	5.06	5.58	3.28	2.17	NA	4.24	NA	4.74	NA	6.2	9.12	0.86	NA	NA	3.94	0.92	1.49	1.54	0.91	1.06	1.76	2.99	NA	NA	0.65
