# King - Basin View - PIMC - ITRDB CA750
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# Data License: nan
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/45320
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-45320.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca750-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca750.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ca750.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2026-08-11
#--------------------
# File_Last_Modified_Date
#   Date: 2026-08-11
#--------------------
# Title
#   Study_Name: King - Basin View - PIMC - ITRDB CA750
#--------------------
# Investigators
#   Investigators: King, J.C.
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors: Lewicki, J.L., Evans, W.C., Montgomery-Brown, E.K., Mangan, M.T., King, J.C., and Hunt, A.G.
#   Published_Date_or_Year: 2019
#   Published_Title: Rate of magma supply beneath Mammoth Mountain, California, based on helium isotopes and CO2 emissions
#   Journal_Name: Geophysical Research Letters
#   Volume: 46
#   Edition:
#   Issue: 9
#   Pages: 4636-4644
#   Report_Number: None
#   DOI: 10.1029/2019GL082487
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: United States Geological Survey (USGS)
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Basin View
#   Location: California
#   Northernmost_Latitude: 37.6158
#   Southernmost_Latitude: 37.6158
#   Easternmost_Longitude: -119.0219
#   Westernmost_Longitude: -119.0219
#   Elevation_m: 2795
#--------------------
# Data_Collection
#   Collection_Name: CA750
#   First_Year: 1384
#   Last_Year: 2015
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Pinus monticola Dougl. ex D. Don in Lamb.
#   Common_Name: western white pine
#   Tree_Species_Code: PIMC
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BV101A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BV101A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BV102A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BV102A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BV103A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BV103A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BV104A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BV104A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BV105A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BV105A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BV106A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BV106A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BV107A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BV107A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BV108A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BV108A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BV110A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BV110A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BV111A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BV111A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BV112A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BV112A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BV113A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BV113A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BV114A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BV114A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BV115A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BV115A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BV116A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BV116A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BV117A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BV117A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BV118A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BV118A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BV119A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BV119A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BV120A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BV120A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BV121A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BV121A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BV101A_raw	BV102A_raw	BV103A_raw	BV104A_raw	BV105A_raw	BV106A_raw	BV107A_raw	BV108A_raw	BV110A_raw	BV111A_raw	BV112A_raw	BV113A_raw	BV114A_raw	BV115A_raw	BV116A_raw	BV117A_raw	BV118A_raw	BV119A_raw	BV120A_raw	BV121A_raw
1453	2.1	NA	NA	NA	NA	NA	1.356	NA	1.23	NA	NA	NA	NA	1.147	NA	NA	NA	1.072	NA	NA
1454	1.948	NA	NA	NA	NA	NA	1.139	NA	0.904	NA	NA	NA	NA	0.966	NA	NA	NA	0.815	NA	NA
1455	1.905	NA	NA	NA	NA	NA	1.277	NA	1.016	NA	NA	NA	NA	1.051	NA	NA	NA	0.936	NA	NA
1456	0.471	NA	NA	NA	NA	NA	0.442	NA	0.252	NA	NA	NA	NA	0.432	NA	NA	NA	0.204	NA	NA
1457	0.998	NA	NA	NA	NA	NA	0.491	NA	0.528	NA	NA	NA	NA	0.352	NA	NA	NA	0.437	NA	NA
1458	1.105	NA	NA	NA	NA	NA	0.751	NA	0.528	NA	NA	NA	NA	0.528	NA	NA	NA	0.443	NA	NA
1459	1.321	NA	NA	NA	NA	NA	0.592	NA	0.465	NA	NA	NA	NA	0.475	NA	NA	NA	0.481	NA	NA
1460	0.967	NA	NA	NA	NA	NA	0.691	NA	0.492	NA	NA	NA	NA	0.63	NA	NA	NA	0.409	NA	NA
1461	1.253	NA	NA	NA	NA	NA	0.846	NA	0.495	NA	NA	NA	NA	0.775	NA	NA	NA	0.451	NA	NA
1462	1.318	NA	NA	NA	NA	NA	1.1	NA	0.602	NA	NA	NA	NA	1.094	NA	NA	NA	0.579	NA	NA
1463	1.444	NA	NA	NA	NA	NA	1.07	NA	0.79	NA	NA	NA	NA	1.094	NA	NA	NA	0.867	NA	NA
1464	1.472	NA	NA	NA	NA	NA	0.912	NA	0.807	NA	NA	NA	NA	1.017	NA	NA	NA	0.895	NA	NA
1465	1.267	NA	NA	NA	NA	NA	1.103	NA	0.902	NA	NA	NA	NA	1.263	NA	NA	NA	0.697	NA	NA
1466	1.482	NA	NA	NA	NA	NA	1.081	NA	0.805	NA	NA	NA	NA	1.388	NA	NA	NA	0.807	NA	NA
1467	1.306	NA	NA	NA	NA	NA	1.021	NA	0.821	NA	NA	NA	NA	1.228	NA	NA	NA	0.969	NA	NA
1468	1.608	NA	NA	NA	NA	NA	1.166	NA	0.971	NA	NA	NA	NA	1.271	NA	NA	NA	0.965	NA	NA
1469	1.164	NA	NA	NA	NA	NA	0.938	NA	1.017	NA	NA	NA	NA	1.126	NA	NA	NA	1.17	NA	NA
1470	1.307	NA	NA	NA	NA	NA	0.9	NA	1.098	NA	NA	NA	NA	1.064	NA	NA	NA	1.3	NA	NA
1471	1.047	NA	NA	NA	NA	NA	0.963	NA	1.273	NA	NA	NA	NA	0.993	NA	NA	NA	1.027	NA	NA
1472	1.106	NA	NA	NA	NA	NA	0.763	NA	1.325	NA	NA	NA	NA	1.005	NA	NA	NA	1.244	NA	NA
1473	1.082	NA	NA	NA	NA	NA	0.712	NA	1.118	NA	NA	NA	NA	0.956	NA	NA	NA	1.047	NA	NA
1474	1.203	NA	NA	NA	NA	NA	0.726	NA	1.069	NA	NA	NA	NA	1.038	NA	NA	NA	1.155	NA	NA
1475	1.497	NA	NA	NA	NA	NA	0.842	NA	1.175	NA	NA	NA	NA	0.928	NA	NA	NA	1.089	NA	NA
1476	1.495	NA	NA	NA	NA	NA	0.769	NA	1.096	NA	NA	NA	NA	1.064	NA	NA	NA	0.888	NA	NA
1477	1.373	NA	NA	NA	NA	NA	1.041	NA	0.897	NA	NA	NA	NA	1.408	NA	NA	NA	0.779	NA	NA
1478	1.6	NA	NA	NA	NA	NA	0.8	NA	0.985	NA	NA	NA	NA	1.018	NA	NA	NA	0.72	NA	NA
1479	1.401	NA	NA	NA	NA	NA	0.913	NA	0.749	NA	NA	NA	NA	1.174	NA	NA	NA	0.654	NA	NA
1480	1.379	NA	NA	NA	NA	NA	1.138	NA	0.765	NA	NA	NA	NA	1.354	NA	NA	NA	0.796	NA	NA
1481	1.668	NA	NA	NA	NA	NA	1.038	NA	0.987	NA	NA	NA	NA	1.352	NA	NA	NA	0.932	NA	NA
1482	1.597	NA	NA	NA	NA	NA	0.927	NA	0.827	NA	NA	NA	NA	1.087	NA	NA	NA	0.914	NA	NA
1483	1.415	NA	NA	NA	NA	NA	0.001	NA	0.783	NA	NA	NA	NA	0.001	NA	NA	NA	0.914	NA	NA
1484	1.295	NA	NA	NA	NA	NA	1.067	NA	0.887	NA	NA	NA	NA	1.171	NA	NA	NA	1.161	NA	NA
1485	1.756	NA	NA	NA	NA	NA	1.602	NA	1.448	NA	NA	NA	NA	1.496	NA	NA	NA	1.383	NA	NA
1486	1.611	NA	NA	NA	NA	NA	1.306	NA	1.485	NA	NA	NA	NA	1.389	NA	NA	NA	1.155	NA	NA
1487	1.509	NA	NA	NA	NA	NA	1.338	NA	1.275	NA	NA	NA	NA	1.389	NA	NA	NA	1.116	NA	NA
1488	1.186	NA	NA	NA	NA	NA	0.998	NA	1.189	NA	NA	NA	NA	1.067	NA	NA	NA	1.231	NA	NA
1489	1.43	NA	NA	NA	NA	NA	1.022	NA	1.178	NA	NA	NA	NA	1.12	NA	NA	NA	1.077	NA	NA
1490	1.271	NA	NA	NA	NA	NA	1.063	NA	0.83	NA	NA	NA	NA	1.104	NA	NA	NA	0.693	NA	NA
1491	1.258	NA	NA	NA	NA	NA	1.012	NA	0.869	NA	NA	NA	NA	1.101	NA	NA	NA	0.697	NA	NA
1492	1.377	NA	NA	NA	NA	NA	1.054	NA	0.983	NA	NA	NA	NA	1.123	NA	NA	NA	0.71	NA	NA
1493	0.889	NA	NA	NA	NA	NA	0.728	NA	0.768	NA	NA	NA	NA	0.918	NA	NA	NA	0.781	NA	NA
1494	1.183	NA	NA	NA	NA	NA	1.054	NA	0.997	NA	NA	NA	NA	1.004	NA	NA	NA	0.942	NA	NA
1495	1.146	NA	NA	NA	NA	NA	0.909	NA	0.893	NA	NA	NA	NA	0.883	NA	NA	NA	0.889	NA	NA
1496	1.178	NA	NA	NA	NA	NA	0.801	NA	0.897	NA	NA	NA	NA	0.9	NA	NA	NA	0.771	NA	NA
1497	0.998	NA	NA	NA	NA	NA	0.723	NA	0.932	NA	NA	NA	NA	0.812	NA	NA	NA	0.814	NA	NA
1498	1.091	NA	NA	NA	NA	NA	0.738	NA	0.788	NA	NA	NA	NA	0.863	NA	NA	NA	0.59	NA	NA
1499	1.293	NA	NA	NA	NA	NA	0.676	NA	0.878	NA	NA	NA	NA	0.764	NA	NA	NA	0.811	NA	NA
1500	1.227	NA	NA	NA	NA	NA	0.912	NA	0.913	NA	NA	NA	NA	0.895	NA	0.904	NA	0.864	NA	NA
1501	1.28	NA	NA	NA	NA	NA	0.841	NA	0.908	NA	NA	NA	NA	0.865	NA	0.832	NA	0.784	NA	NA
1502	1.272	NA	NA	NA	NA	NA	0.914	NA	1.092	NA	NA	NA	NA	0.984	NA	0.5	NA	1.061	NA	NA
1503	1.391	NA	NA	NA	NA	NA	1.077	NA	1.056	NA	NA	NA	NA	1.053	NA	0.705	NA	0.877	NA	NA
1504	0.966	NA	NA	NA	NA	NA	1.108	NA	0.933	NA	NA	NA	NA	0.909	NA	0.733	NA	0.712	NA	NA
1505	1.042	NA	NA	NA	NA	NA	1.096	NA	1.048	NA	NA	NA	NA	0.95	NA	0.304	NA	0.946	NA	NA
1506	1.095	NA	NA	NA	NA	NA	1.154	NA	0.917	NA	NA	NA	NA	1.079	NA	0.663	NA	0.809	NA	NA
1507	1.309	NA	NA	NA	NA	NA	1.396	NA	0.825	NA	NA	NA	NA	1.245	NA	0.669	NA	0.812	NA	NA
1508	1.284	NA	NA	NA	NA	NA	1.489	NA	0.962	NA	NA	NA	NA	1.506	NA	0.945	NA	1.006	NA	NA
1509	1.529	NA	NA	NA	NA	NA	1.73	NA	1.181	NA	NA	NA	NA	1.846	NA	0.78	NA	1.224	NA	NA
1510	1.359	NA	NA	NA	NA	NA	1.472	NA	1.545	NA	NA	NA	NA	1.895	NA	0.839	NA	1.429	NA	NA
1511	1.305	NA	NA	NA	NA	NA	1.479	NA	1.503	NA	NA	NA	NA	1.996	NA	0.637	NA	1.224	NA	NA
1512	1.442	NA	NA	NA	NA	NA	1.83	NA	1.48	NA	NA	NA	NA	2.217	NA	0.865	NA	1.239	NA	NA
1513	1.649	NA	NA	NA	NA	NA	2.248	NA	1.632	NA	NA	NA	NA	2.763	NA	1.16	NA	1.337	NA	NA
1514	1.244	NA	NA	NA	NA	NA	1.895	NA	1.121	NA	NA	NA	NA	2.062	NA	0.854	NA	1.179	NA	NA
1515	1.306	NA	NA	NA	NA	NA	1.741	NA	1.327	NA	NA	NA	NA	1.926	NA	0.945	NA	1.227	NA	NA
1516	1.342	NA	NA	NA	NA	NA	1.621	NA	1.469	NA	NA	NA	NA	1.655	NA	1.013	NA	1.174	NA	NA
1517	1.406	NA	NA	NA	NA	NA	1.975	NA	1.161	NA	NA	NA	NA	2.256	NA	0.958	NA	1.253	NA	NA
1518	1.342	NA	NA	NA	NA	NA	1.717	NA	0.661	NA	NA	NA	NA	2.019	NA	0.426	NA	0.7	NA	NA
1519	0.976	NA	NA	NA	NA	NA	1.062	NA	0.719	NA	NA	NA	NA	1.362	NA	0.62	NA	0.731	NA	NA
1520	1.075	NA	NA	NA	NA	NA	1.448	NA	0.948	NA	NA	NA	NA	2.15	NA	0.948	NA	0.997	NA	NA
1521	1.082	NA	NA	NA	NA	NA	1.212	NA	0.863	NA	NA	NA	NA	1.675	NA	0.902	NA	0.782	NA	NA
1522	1.271	NA	NA	NA	NA	NA	1.434	NA	0.98	NA	NA	NA	NA	1.724	NA	0.926	NA	1.049	NA	NA
1523	1.365	NA	NA	NA	NA	NA	1.763	NA	1.027	NA	NA	NA	NA	1.941	NA	0.817	NA	0.913	NA	NA
1524	0.861	NA	NA	NA	NA	NA	1.519	NA	0.961	NA	NA	NA	NA	1.541	NA	0.723	NA	0.98	NA	NA
1525	1.114	NA	NA	NA	NA	NA	2.213	NA	1.418	NA	NA	NA	NA	2.063	NA	0.628	NA	1.349	NA	NA
1526	0.787	NA	NA	NA	NA	NA	1.771	NA	1.114	NA	NA	NA	NA	1.773	NA	0.743	NA	1.061	NA	NA
1527	0.912	NA	NA	NA	NA	NA	2.068	NA	1.173	NA	NA	NA	NA	1.926	NA	0.796	NA	1.121	NA	NA
1528	1.135	NA	NA	NA	NA	NA	2.196	NA	1.298	NA	NA	NA	NA	2.027	NA	0.855	NA	1.33	NA	NA
1529	0.916	NA	NA	NA	NA	NA	1.655	NA	1.312	NA	NA	NA	NA	1.678	NA	0.524	NA	1.337	NA	NA
1530	0.904	NA	NA	NA	NA	NA	1.615	NA	0.892	NA	NA	NA	NA	1.566	NA	0.834	NA	0.895	NA	NA
1531	1.324	NA	NA	NA	NA	NA	1.664	NA	0.885	NA	NA	NA	NA	1.75	NA	0.991	NA	0.874	NA	NA
1532	1.057	NA	NA	NA	NA	NA	1.537	NA	1.06	NA	NA	NA	NA	1.743	NA	0.699	NA	1.035	NA	NA
1533	1.121	NA	NA	NA	NA	NA	1.694	NA	0.798	NA	NA	NA	NA	1.701	NA	0.722	NA	0.707	NA	NA
1534	0.761	NA	NA	NA	NA	NA	0.953	NA	0.767	NA	NA	NA	NA	0.984	NA	0.462	NA	0.77	NA	NA
1535	1.121	NA	NA	NA	NA	NA	1.724	NA	1.128	NA	NA	NA	NA	1.659	NA	0.644	NA	0.955	NA	NA
1536	0.833	NA	NA	NA	NA	NA	1.659	NA	0.947	NA	NA	NA	NA	1.687	NA	0.438	NA	0.831	NA	NA
1537	0.754	NA	NA	NA	NA	NA	1.528	NA	0.974	NA	NA	NA	NA	1.628	NA	0.397	NA	0.82	NA	NA
1538	0.68	NA	NA	1.24	NA	NA	1.53	NA	0.681	NA	NA	NA	NA	1.542	NA	0.348	NA	0.653	NA	NA
1539	0.937	NA	NA	1.131	NA	NA	2.361	NA	1.071	NA	NA	NA	NA	2.309	NA	0.631	NA	1.126	NA	NA
1540	0.506	NA	NA	0.991	NA	NA	1.454	NA	0.716	NA	NA	NA	NA	1.352	NA	0.521	NA	0.852	NA	NA
1541	0.72	NA	NA	1.244	NA	NA	1.624	NA	0.962	NA	NA	NA	NA	1.604	NA	0.445	NA	1.032	NA	NA
1542	0.843	NA	NA	1.247	NA	NA	1.847	NA	0.989	NA	NA	NA	NA	1.919	NA	0.914	NA	0.861	NA	NA
1543	0.704	NA	NA	1.01	NA	NA	1.62	NA	0.708	NA	NA	NA	NA	1.567	NA	0.867	NA	0.71	NA	NA
1544	0.73	NA	NA	0.906	NA	NA	1.951	NA	0.92	NA	NA	NA	NA	2.247	NA	0.882	NA	1.045	NA	NA
1545	0.656	NA	NA	1.159	NA	NA	1.629	NA	1.113	NA	NA	NA	NA	1.604	NA	0.892	NA	1.115	NA	NA
1546	0.828	NA	NA	0.931	NA	NA	1.879	NA	1.283	NA	NA	NA	NA	1.901	NA	0.676	NA	1.177	NA	NA
1547	0.795	NA	NA	1.39	NA	NA	1.699	NA	0.878	NA	NA	NA	NA	1.656	NA	0.953	NA	0.742	NA	NA
1548	0.745	NA	NA	1.144	NA	NA	1.502	NA	0.786	NA	NA	NA	NA	1.585	NA	0.414	NA	0.769	NA	NA
1549	0.88	NA	NA	0.892	NA	NA	1.575	NA	0.937	NA	NA	NA	NA	1.626	NA	0.584	NA	0.916	NA	NA
1550	0.978	NA	NA	1.193	NA	NA	1.542	NA	1.048	NA	NA	NA	NA	1.429	NA	0.528	NA	0.96	NA	NA
1551	0.885	NA	NA	1.041	NA	NA	1.631	NA	1.155	NA	NA	NA	NA	1.91	NA	0.77	NA	0.981	NA	NA
1552	0.843	NA	NA	1.14	NA	NA	1.601	NA	0.899	NA	NA	NA	NA	1.522	NA	0.871	NA	0.945	NA	NA
1553	0.977	NA	NA	1.159	NA	NA	2.146	NA	1.11	NA	NA	NA	NA	2.24	NA	1.293	NA	1.021	NA	NA
1554	0.726	NA	NA	0.952	NA	NA	1.568	NA	0.878	NA	NA	NA	NA	1.752	NA	1.085	NA	0.767	NA	NA
1555	0.807	NA	NA	0.946	NA	NA	1.149	NA	0.843	NA	NA	NA	NA	1.235	NA	0.639	NA	0.783	NA	NA
1556	0.912	NA	NA	0.896	NA	NA	1.354	NA	0.972	NA	NA	NA	NA	1.717	NA	0.818	NA	0.815	NA	NA
1557	0.773	NA	NA	1.254	NA	NA	1.193	NA	0.792	NA	NA	NA	NA	1.218	NA	0.514	NA	0.915	NA	NA
1558	0.93	NA	NA	1.791	NA	NA	1.366	NA	0.862	NA	NA	NA	NA	1.47	NA	0.802	NA	0.73	NA	NA
1559	0.909	NA	NA	1.506	NA	NA	1.419	NA	0.783	NA	NA	NA	NA	1.504	NA	0.841	NA	0.773	NA	NA
1560	0.937	NA	NA	1.731	NA	NA	1.509	NA	0.842	NA	NA	NA	NA	1.632	NA	0.751	NA	0.871	NA	NA
1561	0.917	NA	NA	1.911	NA	NA	1.632	NA	0.788	NA	NA	NA	NA	1.479	NA	0.852	NA	0.8	NA	NA
1562	0.8	NA	NA	1.258	NA	NA	1.233	NA	0.791	NA	NA	NA	NA	1.084	NA	0.644	NA	0.933	NA	NA
1563	0.777	NA	NA	1.189	NA	NA	1.259	NA	0.759	NA	NA	NA	NA	1.217	NA	0.536	NA	0.839	NA	NA
1564	0.874	NA	NA	1.129	NA	NA	1.261	NA	0.893	NA	NA	NA	NA	1.358	NA	0.456	NA	0.907	NA	NA
1565	1.178	NA	NA	1.299	NA	NA	2.045	NA	1.015	NA	NA	NA	NA	1.728	NA	0.723	NA	0.931	NA	NA
1566	0.825	NA	NA	0.954	NA	NA	1.303	NA	0.809	NA	NA	NA	NA	1.191	NA	0.571	NA	0.754	NA	NA
1567	0.891	NA	NA	1.087	NA	NA	1.449	NA	0.873	NA	NA	NA	NA	1.876	NA	1.002	NA	0.757	NA	NA
1568	0.86	NA	NA	1.053	NA	NA	1.703	NA	0.931	NA	NA	NA	NA	2.136	NA	0.809	NA	0.79	NA	NA
1569	0.949	NA	NA	1.125	NA	NA	1.482	NA	0.767	NA	NA	NA	NA	1.687	NA	0.689	NA	0.77	NA	NA
1570	1.137	NA	NA	1.025	NA	NA	1.442	NA	0.844	NA	NA	NA	NA	1.655	NA	0.936	NA	0.873	NA	NA
1571	0.949	NA	NA	1.047	NA	NA	1.321	NA	1.109	NA	NA	NA	NA	1.829	NA	0.724	NA	1.023	NA	NA
1572	0.696	NA	NA	0.909	NA	NA	1.008	NA	0.828	NA	NA	NA	NA	0.908	NA	0.552	NA	0.752	NA	NA
1573	0.894	NA	NA	0.897	NA	NA	1.224	NA	0.815	NA	NA	NA	NA	1.409	NA	0.712	NA	0.744	NA	NA
1574	0.833	NA	NA	0.951	NA	NA	0.897	NA	0.674	NA	NA	NA	NA	0.877	NA	0.827	NA	0.644	NA	NA
1575	0.929	NA	NA	0.895	NA	NA	1.067	NA	0.735	NA	NA	NA	NA	1.004	NA	0.835	NA	0.755	NA	NA
1576	0.924	NA	NA	0.919	NA	NA	0.92	NA	0.66	NA	NA	NA	NA	1.054	NA	0.794	NA	0.692	NA	NA
1577	0.946	NA	NA	0.892	NA	NA	0.83	NA	0.582	NA	NA	NA	NA	0.98	NA	1	NA	0.662	NA	NA
1578	1.038	NA	NA	0.941	NA	NA	0.764	NA	0.659	NA	NA	NA	NA	0.865	NA	0.617	NA	0.614	NA	NA
1579	0.633	NA	NA	0.923	NA	NA	0.681	NA	0.647	NA	NA	NA	NA	0.687	NA	0.73	NA	0.617	NA	NA
1580	0.777	NA	NA	0.949	NA	NA	0.814	NA	0.704	NA	NA	NA	NA	0.858	NA	0.955	NA	0.637	NA	NA
1581	0.949	NA	NA	0.886	NA	NA	1.073	NA	0.808	NA	NA	NA	NA	1.051	NA	0.793	NA	0.679	NA	NA
1582	0.917	NA	NA	0.891	NA	NA	0.965	NA	0.707	NA	NA	NA	NA	0.918	NA	0.532	NA	0.649	NA	NA
1583	1.047	NA	NA	1.162	NA	NA	1.177	NA	0.773	NA	NA	NA	NA	1.411	NA	0.874	NA	0.736	NA	NA
1584	0.967	NA	NA	0.915	NA	NA	0.963	NA	0.682	NA	NA	NA	NA	0.865	NA	0.808	NA	0.668	NA	NA
1585	0.729	NA	NA	0.856	NA	NA	0.823	NA	0.632	NA	NA	NA	NA	0.81	NA	0.553	NA	0.596	NA	NA
1586	0.831	NA	NA	1.01	NA	NA	0.845	NA	0.637	NA	NA	NA	NA	0.883	NA	0.469	NA	0.549	NA	NA
1587	0.761	NA	NA	1.015	NA	NA	0.901	NA	0.619	NA	NA	NA	NA	0.877	NA	0.458	NA	0.533	NA	NA
1588	0.731	NA	NA	1.107	NA	NA	0.707	NA	0.697	NA	NA	NA	NA	0.784	NA	0.484	NA	0.563	NA	NA
1589	0.887	NA	NA	1.377	NA	NA	0.978	NA	0.81	NA	NA	NA	NA	1.038	NA	0.537	NA	0.693	NA	NA
1590	0.84	NA	NA	1.315	NA	NA	0.768	NA	0.489	NA	NA	NA	NA	0.761	NA	0.447	NA	0.447	NA	NA
1591	0.749	NA	NA	1.039	NA	NA	0.873	NA	0.546	NA	NA	NA	NA	0.729	NA	0.64	NA	0.496	NA	NA
1592	0.925	NA	NA	1.175	NA	NA	0.794	NA	0.652	NA	NA	NA	NA	0.699	NA	0.794	NA	0.597	NA	NA
1593	0.721	NA	NA	1.147	NA	NA	0.867	NA	0.741	NA	NA	NA	NA	0.883	NA	0.963	NA	0.647	NA	NA
1594	0.81	NA	NA	1.22	NA	NA	0.827	NA	0.586	NA	NA	NA	NA	0.678	NA	0.621	NA	0.552	NA	NA
1595	0.878	NA	NA	1.419	NA	NA	0.906	NA	0.74	NA	NA	NA	NA	0.866	NA	0.585	NA	0.601	NA	NA
1596	0.721	NA	NA	1.094	NA	NA	1.347	NA	0.813	NA	NA	NA	NA	1.347	NA	0.811	NA	0.82	NA	NA
1597	0.703	NA	NA	1.248	NA	NA	0.947	NA	0.633	NA	NA	NA	NA	0.894	NA	0.449	NA	0.591	NA	NA
1598	0.662	NA	NA	1.1	NA	NA	1.329	NA	0.719	NA	NA	NA	NA	1.103	NA	0.835	NA	0.696	NA	NA
1599	0.665	NA	NA	0.887	NA	NA	1.11	NA	0.674	NA	NA	NA	NA	1.09	NA	0.616	NA	0.607	NA	NA
1600	0.911	NA	NA	1.028	NA	NA	1.074	1.933	0.825	NA	NA	NA	NA	1.165	NA	0.398	NA	0.75	NA	NA
1601	0.479	NA	NA	0.492	NA	NA	1.11	1.012	0.595	NA	NA	NA	NA	1.225	NA	0.626	NA	0.571	NA	NA
1602	0.699	NA	NA	0.565	NA	NA	1.023	1.133	0.363	NA	NA	NA	NA	1.027	NA	0.498	NA	0.371	NA	NA
